id_cliente,id_cuenta,mes,saldo
C102117,C102117-T1,2025-05-01,798547.5119799981
C102117,C102117-T1,2025-06-01,807492.5741098009
C102117,C102117-T1,2025-07-01,838578.7463798121
C102117,C102117-T1,2025-08-01,713458.7925253646
C102117,C102117-T1,2025-09-01,894203.3969795594
C102118,C102118-T1,2025-04-01,901217.2789617283
C102118,C102118-T1,2025-05-01,587266.9436518645
C102118,C102118-T1,2025-06-01,559155.6679215832
C102118,C102118-T1,2025-07-01,802644.9824192459
C102118,C102118-T1,2025-08-01,543613.2149095281
C102118,C102118-T1,2025-09-01,863951.3052079339
C102118,C102118-T2,2025-04-01,163589.9592360559
C102118,C102118-T2,2025-05-01,432270.87726778607
C102118,C102118-T2,2025-06-01,416040.6414500246
C102118,C102118-T2,2025-07-01,215632.60493651545
C102118,C102118-T2,2025-08-01,383106.68340962
C102118,C102118-T2,2025-09-01,266277.6666618329
C102118,C102118-T3,2025-04-01,449172.9576609161
C102118,C102118-T3,2025-05-01,466412.405246601
C102118,C102118-T3,2025-06-01,465681.7800916859
C102118,C102118-T3,2025-07-01,567100.5577872694
C102118,C102118-T3,2025-08-01,260407.4239831599
C102118,C102118-T3,2025-09-01,607496.4592714417
C102119,C102119-T1,2025-04-01,740926.3096362188
C102119,C102119-T1,2025-05-01,765096.1291624599
C102119,C102119-T1,2025-06-01,559637.0025585976
C102119,C102119-T1,2025-07-01,770381.9176730493
C102119,C102119-T1,2025-08-01,833042.7667330944
C102119,C102119-T1,2025-09-01,784326.6225124154
C102120,C102120-T1,2025-04-01,1154586.1198219731
C102120,C102120-T1,2025-05-01,459781.4018507676
C102120,C102120-T1,2025-06-01,771364.897650107
C102120,C102120-T1,2025-07-01,1140793.5130914885
C102120,C102120-T1,2025-08-01,689703.8184491337
C102120,C102120-T1,2025-09-01,1251954.4170321855
C102120,C102120-T2,2025-04-01,509323.5835719212
C102120,C102120-T2,2025-05-01,885006.9139204435
C102120,C102120-T2,2025-06-01,643988.4569955685
C102120,C102120-T2,2025-07-01,779358.3750286808
C102120,C102120-T2,2025-08-01,871525.693199347
C102120,C102120-T2,2025-09-01,563976.6277155183
C102120,C102120-T3,2025-04-01,880112.8559433949
C102120,C102120-T3,2025-05-01,1101561.5384874488
C102120,C102120-T3,2025-06-01,1996780.1710776233
C102120,C102120-T3,2025-07-01,1552731.4665146514
C102120,C102120-T3,2025-08-01,1635135.028267081
C102120,C102120-T3,2025-09-01,1141409.9038224714
C102121,C102121-T1,2025-04-01,764063.119606471
C102121,C102121-T1,2025-05-01,375601.26345345285
C102121,C102121-T1,2025-06-01,651167.2549508387
C102121,C102121-T1,2025-07-01,114941.37588382984
C102121,C102121-T1,2025-08-01,561197.3677976972
C102121,C102121-T1,2025-09-01,253513.1770695583
C102122,C102122-T1,2025-04-01,476058.36155114067
C102122,C102122-T1,2025-05-01,296912.7061957569
C102122,C102122-T1,2025-06-01,376024.02928206837
C102122,C102122-T1,2025-07-01,516610.3783477765
C102122,C102122-T1,2025-08-01,284720.29441249353
C102122,C102122-T1,2025-09-01,513708.6923290152
C102123,C102123-T1,2025-04-01,1902464.5252362583
C102123,C102123-T1,2025-05-01,1338406.9866800376
C102123,C102123-T1,2025-06-01,1156412.645468655
C102123,C102123-T1,2025-07-01,2119864.8926275475
C102123,C102123-T1,2025-08-01,1578922.205010418
C102123,C102123-T1,2025-09-01,1385755.2705880897
C102124,C102124-T1,2025-04-01,36504.441225711504
C102124,C102124-T1,2025-05-01,26291.01414735701
C102124,C102124-T1,2025-06-01,44033.92952673047
C102124,C102124-T1,2025-07-01,30132.227765164607
C102124,C102124-T1,2025-08-01,53421.02286128269
C102124,C102124-T1,2025-09-01,39452.96275511436
C102124,C102124-T2,2025-04-01,612303.9707689774
C102124,C102124-T2,2025-05-01,715256.0046632835
C102124,C102124-T2,2025-06-01,603687.2614753852
C102124,C102124-T2,2025-07-01,519941.1595950485
C102124,C102124-T2,2025-08-01,385843.7983660656
C102124,C102124-T2,2025-09-01,718431.2564462606
C102125,C102125-T1,2025-04-01,568418.979728525
C102125,C102125-T1,2025-05-01,858480.0363142608
C102125,C102125-T1,2025-06-01,591492.7098851305
C102125,C102125-T1,2025-07-01,764628.5387068029
C102125,C102125-T1,2025-08-01,464545.28357838193
C102125,C102125-T1,2025-09-01,575290.8119983368
C102126,C102126-T1,2025-04-01,325634.26324710686
C102126,C102126-T1,2025-05-01,238821.6054147737
C102126,C102126-T1,2025-06-01,474611.5960175521
C102126,C102126-T1,2025-07-01,348622.0388602072
C102126,C102126-T1,2025-08-01,557491.9653477841
C102126,C102126-T1,2025-09-01,356892.84375303437
C102126,C102126-T2,2025-04-01,461173.9853459422
C102126,C102126-T2,2025-05-01,529843.4630987844
C102126,C102126-T2,2025-06-01,800241.4839221189
C102126,C102126-T2,2025-07-01,1072718.7464467671
C102126,C102126-T2,2025-08-01,546264.1468921388
C102126,C102126-T2,2025-09-01,815101.4577919535
C102127,C102127-T1,2025-04-01,995149.9248346975
C102127,C102127-T1,2025-05-01,1026290.6599205235
C102127,C102127-T1,2025-06-01,678460.4809487797
C102127,C102127-T1,2025-07-01,907373.2206359401
C102127,C102127-T1,2025-08-01,1149092.6147298457
C102127,C102127-T1,2025-09-01,1184694.8134453043
C102127,C102127-T2,2025-04-01,2033022.1515176203
C102127,C102127-T2,2025-05-01,1165549.4989351113
C102127,C102127-T2,2025-06-01,1215657.463118378
C102127,C102127-T2,2025-07-01,1760960.9973269573
C102127,C102127-T2,2025-08-01,1874596.6841139905
C102127,C102127-T2,2025-09-01,1454101.4099159709
C102128,C102128-T1,2025-04-01,155748.6831633379
C102128,C102128-T1,2025-05-01,112743.23739786615
C102128,C102128-T1,2025-06-01,199769.54676611538
C102128,C102128-T1,2025-07-01,240406.79536428387
C102128,C102128-T1,2025-08-01,154311.79619495137
C102128,C102128-T1,2025-09-01,254380.1586856143
C102129,C102129-T1,2025-04-01,746332.9237802642
C102129,C102129-T1,2025-05-01,525033.9022151479
C102129,C102129-T1,2025-06-01,1052114.4559255242
C102129,C102129-T1,2025-07-01,629513.7673822482
C102129,C102129-T1,2025-08-01,887946.4581653487
C102129,C102129-T1,2025-09-01,1050607.3302976866
C102130,C102130-T1,2025-04-01,203774.2550536027
C102130,C102130-T1,2025-05-01,318342.8900198624
C102130,C102130-T1,2025-06-01,284833.47707633744
C102130,C102130-T1,2025-07-01,379442.60421746067
C102130,C102130-T1,2025-08-01,303490.36565413955
C102130,C102130-T1,2025-09-01,183126.14642964175
C102130,C102130-T2,2025-04-01,196915.16403355624
C102130,C102130-T2,2025-05-01,254987.24050718383
C102130,C102130-T2,2025-06-01,353192.33401000086
C102130,C102130-T2,2025-07-01,258800.09736822094
C102130,C102130-T2,2025-08-01,217284.17175698248
C102130,C102130-T2,2025-09-01,408843.17520944495
C102131,C102131-T1,2025-04-01,220071.15241763688
C102131,C102131-T1,2025-05-01,282619.28715491696
C102131,C102131-T1,2025-06-01,243750.6636477327
C102131,C102131-T1,2025-07-01,257964.21925326923
C102131,C102131-T1,2025-08-01,198897.9976352646
C102131,C102131-T1,2025-09-01,182650.79382846356
C102132,C102132-T1,2025-04-01,104605.33671553362
C102132,C102132-T1,2025-05-01,228002.50811342758
C102132,C102132-T1,2025-06-01,148791.91113263764
C102132,C102132-T1,2025-07-01,135011.45129531878
C102132,C102132-T1,2025-08-01,89372.01443868595
C102132,C102132-T1,2025-09-01,123806.95423076011
C102133,C102133-T1,2025-04-01,315815.0604820824
C102133,C102133-T1,2025-05-01,394189.2930341825
C102133,C102133-T1,2025-06-01,217525.21133698354
C102133,C102133-T1,2025-07-01,313336.69137190614
C102133,C102133-T1,2025-08-01,339584.8703957051
C102133,C102133-T1,2025-09-01,307840.81993356545
C102133,C102133-T2,2025-04-01,433770.78932124114
C102133,C102133-T2,2025-05-01,300677.8737876794
C102133,C102133-T2,2025-06-01,400419.42619313195
C102133,C102133-T2,2025-07-01,383004.93866513134
C102133,C102133-T2,2025-08-01,429635.1377564476
C102133,C102133-T2,2025-09-01,458466.7466147354
C102133,C102133-T3,2025-04-01,1132526.69306311
C102133,C102133-T3,2025-05-01,784168.0138207107
C102133,C102133-T3,2025-06-01,817291.3781036062
C102133,C102133-T3,2025-07-01,738352.3512050733
C102133,C102133-T3,2025-08-01,941273.9324493939
C102133,C102133-T3,2025-09-01,1102812.6117574
C102134,C102134-T1,2025-04-01,393289.93210834934
C102134,C102134-T1,2025-05-01,863800.0970309179
C102134,C102134-T1,2025-06-01,595453.3524642839
C102134,C102134-T1,2025-07-01,494449.62954173796
C102134,C102134-T1,2025-08-01,703257.7189752046
C102134,C102134-T1,2025-09-01,805074.5546574495
C102135,C102135-T1,2025-04-01,578163.4285122779
C102135,C102135-T1,2025-05-01,651304.4567859051
C102135,C102135-T1,2025-06-01,494108.42774909444
C102135,C102135-T1,2025-07-01,543458.1775610131
C102135,C102135-T1,2025-08-01,439217.5802215009
C102135,C102135-T1,2025-09-01,343701.294481987
C102136,C102136-T1,2025-04-01,590971.1629660074
C102136,C102136-T1,2025-05-01,508375.64241082134
C102136,C102136-T1,2025-06-01,511650.2104404472
C102136,C102136-T1,2025-07-01,459729.74659123074
C102136,C102136-T1,2025-08-01,690253.2099704477
C102136,C102136-T1,2025-09-01,608884.1613071417
C102137,C102137-T1,2025-04-01,368438.55241988774
C102137,C102137-T1,2025-05-01,464642.2236670288
C102137,C102137-T1,2025-06-01,534054.1177865041
C102137,C102137-T1,2025-07-01,588726.033946212
C102137,C102137-T1,2025-08-01,575216.2186708302
C102137,C102137-T1,2025-09-01,375340.36680812
C102138,C102138-T1,2025-04-01,1199000.3411305856
C102138,C102138-T1,2025-05-01,1096062.7282549008
C102138,C102138-T1,2025-06-01,1050058.475060823
C102138,C102138-T1,2025-07-01,885432.7207948638
C102138,C102138-T1,2025-08-01,1233258.7453698283
C102138,C102138-T1,2025-09-01,850230.4836289134
C102139,C102139-T1,2025-04-01,492779.1896099704
C102139,C102139-T1,2025-05-01,862093.1881925793
C102139,C102139-T1,2025-06-01,646961.0054354735
C102139,C102139-T1,2025-07-01,705376.0694568882
C102139,C102139-T1,2025-08-01,1017033.869295458
C102139,C102139-T1,2025-09-01,776230.4068784985
C102139,C102139-T2,2025-04-01,919486.4120047451
C102139,C102139-T2,2025-05-01,519714.7820252096
C102139,C102139-T2,2025-06-01,670078.6685154905
C102139,C102139-T2,2025-07-01,589314.9647514459
C102139,C102139-T2,2025-08-01,698130.0712379612
C102139,C102139-T2,2025-09-01,1036379.5959741826
C102140,C102140-T1,2025-04-01,372429.99546781724
C102140,C102140-T1,2025-05-01,417077.32174906024
C102140,C102140-T1,2025-06-01,563491.4309690084
C102140,C102140-T1,2025-07-01,565898.5581479764
C102140,C102140-T1,2025-08-01,406770.8409273495
C102140,C102140-T1,2025-09-01,269863.6147747702
C102140,C102140-T2,2025-04-01,530126.3686823888
C102140,C102140-T2,2025-05-01,636085.23070725
C102140,C102140-T2,2025-06-01,579256.2868221157
C102140,C102140-T2,2025-07-01,574251.7559485274
C102140,C102140-T2,2025-08-01,334521.5971676669
C102140,C102140-T2,2025-09-01,677578.5075739261
C102141,C102141-T1,2025-04-01,906732.8140947944
C102141,C102141-T1,2025-05-01,920971.4434996076
C102141,C102141-T1,2025-06-01,1253082.9800817193
C102141,C102141-T1,2025-07-01,1047312.2538111164
C102141,C102141-T1,2025-08-01,862073.9579595343
C102141,C102141-T1,2025-09-01,650545.5954070059
C102141,C102141-T2,2025-04-01,307633.2859565378
C102141,C102141-T2,2025-05-01,368415.2451666596
C102141,C102141-T2,2025-06-01,554319.3068654127
C102141,C102141-T2,2025-07-01,401651.4243459172
C102141,C102141-T2,2025-08-01,630179.8032258684
C102141,C102141-T2,2025-09-01,145593.1662116918
C102141,C102141-T3,2025-04-01,165947.14345635855
C102141,C102141-T3,2025-05-01,308893.4216063133
C102141,C102141-T3,2025-06-01,228308.7339064344
C102141,C102141-T3,2025-07-01,256849.64384222424
C102141,C102141-T3,2025-08-01,260625.65218208425
C102141,C102141-T3,2025-09-01,374711.99514177546
C102142,C102142-T1,2025-04-01,12158.8477096211
C102142,C102142-T1,2025-05-01,15272.071367158627
C102142,C102142-T1,2025-06-01,6202.888207240179
C102142,C102142-T1,2025-07-01,23360.362765515965
C102142,C102142-T1,2025-08-01,16986.178858737214
C102142,C102142-T1,2025-09-01,19468.474478485652
C102143,C102143-T1,2025-04-01,704575.5208099282
C102143,C102143-T1,2025-05-01,682800.6371618308
C102143,C102143-T1,2025-06-01,379819.856111711
C102143,C102143-T1,2025-07-01,643426.6222343334
C102143,C102143-T1,2025-08-01,667038.094581026
C102143,C102143-T1,2025-09-01,647815.8232116785
C102144,C102144-T1,2025-04-01,1276520.4510618632
C102144,C102144-T1,2025-05-01,1628659.97564853
C102144,C102144-T1,2025-06-01,1206835.0194567186
C102144,C102144-T1,2025-07-01,829994.3161691382
C102144,C102144-T1,2025-08-01,1713742.239413825
C102144,C102144-T1,2025-09-01,951213.8817217088
C102145,C102145-T1,2025-04-01,618583.0059322967
C102145,C102145-T1,2025-05-01,633482.4522454608
C102145,C102145-T1,2025-06-01,400262.39683468745
C102145,C102145-T1,2025-07-01,348039.71954905987
C102145,C102145-T1,2025-08-01,557942.4382300606
C102145,C102145-T1,2025-09-01,747927.6869046249
C102146,C102146-T1,2025-04-01,1383470.3840285358
C102146,C102146-T1,2025-05-01,1177669.2543843428
C102146,C102146-T1,2025-06-01,1105053.347679535
C102146,C102146-T1,2025-07-01,1264429.7919692658
C102146,C102146-T1,2025-08-01,1149629.4678916049
C102146,C102146-T1,2025-09-01,1588776.7468321915
C102147,C102147-T1,2025-04-01,250755.56520220547
C102147,C102147-T1,2025-05-01,163924.3453418536
C102147,C102147-T1,2025-06-01,228216.56614854187
C102147,C102147-T1,2025-07-01,271353.0122021316
C102147,C102147-T1,2025-08-01,144991.05367307493
C102147,C102147-T1,2025-09-01,282903.2194995362
C102147,C102147-T2,2025-04-01,209572.5878934654
C102147,C102147-T2,2025-05-01,129034.72956255426
C102147,C102147-T2,2025-06-01,102996.25576913792
C102147,C102147-T2,2025-07-01,123162.4657515647
C102147,C102147-T2,2025-08-01,150183.38201287348
C102147,C102147-T2,2025-09-01,297945.4611672044
C102147,C102147-T3,2025-04-01,68463.44157135193
C102147,C102147-T3,2025-05-01,100467.96295378546
C102147,C102147-T3,2025-06-01,80601.7755379782
C102147,C102147-T3,2025-07-01,94945.28967073934
C102147,C102147-T3,2025-08-01,56633.92432159248
C102147,C102147-T3,2025-09-01,66765.63748033161
C102148,C102148-T1,2025-04-01,347872.49797680706
C102148,C102148-T1,2025-05-01,265673.0958040632
C102148,C102148-T1,2025-06-01,607874.0067900061
C102148,C102148-T1,2025-07-01,389261.0246962927
C102148,C102148-T1,2025-08-01,463602.90796461666
C102148,C102148-T1,2025-09-01,611825.3936004462
C102149,C102149-T1,2025-04-01,261523.91948962765
C102149,C102149-T1,2025-05-01,249607.43342101385
C102149,C102149-T1,2025-06-01,252007.87527076836
C102149,C102149-T1,2025-07-01,151011.34728372394
C102149,C102149-T1,2025-08-01,377689.47685013514
C102149,C102149-T1,2025-09-01,219721.2490842627
C102150,C102150-T1,2025-04-01,547779.3717373454
C102150,C102150-T1,2025-05-01,594127.9131225005
C102150,C102150-T1,2025-06-01,753692.2491886192
C102150,C102150-T1,2025-07-01,691563.5703210785
C102150,C102150-T1,2025-08-01,655304.9788859558
C102150,C102150-T1,2025-09-01,603799.359082992
C102150,C102150-T2,2025-04-01,684091.0119343348
C102150,C102150-T2,2025-05-01,785302.3264652932
C102150,C102150-T2,2025-06-01,660749.7060996637
C102150,C102150-T2,2025-07-01,551526.6856041589
C102150,C102150-T2,2025-08-01,572076.6767761409
C102150,C102150-T2,2025-09-01,653969.4485162855
C102151,C102151-T1,2025-04-01,593373.5571143852
C102151,C102151-T1,2025-05-01,504290.18306874915
C102151,C102151-T1,2025-06-01,592158.9080191688
C102151,C102151-T1,2025-07-01,212665.7708807647
C102151,C102151-T1,2025-08-01,617634.8480566823
C102151,C102151-T1,2025-09-01,329511.34905613295
C102152,C102152-T1,2025-04-01,390380.35802431393
C102152,C102152-T1,2025-05-01,602420.8780615076
C102152,C102152-T1,2025-06-01,308088.52839698637
C102152,C102152-T1,2025-07-01,404229.468289993
C102152,C102152-T1,2025-08-01,488079.2583023106
C102152,C102152-T1,2025-09-01,559435.8740644678
C102152,C102152-T2,2025-04-01,832995.9102353333
C102152,C102152-T2,2025-05-01,486512.473203565
C102152,C102152-T2,2025-06-01,619964.2580850227
C102152,C102152-T2,2025-07-01,620530.4739457236
C102152,C102152-T2,2025-08-01,515392.047206858
C102152,C102152-T2,2025-09-01,692621.3133154997
C102152,C102152-T3,2025-04-01,820212.4258618938
C102152,C102152-T3,2025-05-01,555661.604112972
C102152,C102152-T3,2025-06-01,852568.8455628386
C102152,C102152-T3,2025-07-01,800644.8592221153
C102152,C102152-T3,2025-08-01,1251709.132406983
C102152,C102152-T3,2025-09-01,695386.309325261
C102153,C102153-T1,2025-04-01,901626.6356791522
C102153,C102153-T1,2025-05-01,682913.1915740803
C102153,C102153-T1,2025-06-01,947124.3663310806
C102153,C102153-T1,2025-07-01,501656.84645667253
C102153,C102153-T1,2025-08-01,788945.1524480017
C102153,C102153-T1,2025-09-01,667685.2674483744
C102154,C102154-T1,2025-04-01,581989.2632951288
C102154,C102154-T1,2025-05-01,256885.0772942453
C102154,C102154-T1,2025-06-01,404662.1482413502
C102154,C102154-T1,2025-07-01,424253.0930502593
C102154,C102154-T1,2025-08-01,374282.7822158231
C102154,C102154-T1,2025-09-01,427056.19400730875
C102154,C102154-T2,2025-04-01,853644.3667691433
C102154,C102154-T2,2025-05-01,840849.603503263
C102154,C102154-T2,2025-06-01,964673.8755941173
C102154,C102154-T2,2025-07-01,1033957.7510638705
C102154,C102154-T2,2025-08-01,872770.25971813
C102154,C102154-T2,2025-09-01,921652.7783810977
C102155,C102155-T1,2025-04-01,1090315.1345554714
C102155,C102155-T1,2025-05-01,1201648.6687825164
C102155,C102155-T1,2025-06-01,1497919.6906285791
C102155,C102155-T1,2025-07-01,1666198.5013025438
C102155,C102155-T1,2025-08-01,1530766.557081723
C102155,C102155-T1,2025-09-01,954402.3912440478
C102155,C102155-T2,2025-04-01,777648.1576947973
C102155,C102155-T2,2025-05-01,1404882.1114980169
C102155,C102155-T2,2025-06-01,1138035.418566149
C102155,C102155-T2,2025-07-01,1587222.7225730564
C102155,C102155-T2,2025-08-01,1038127.5686805237
C102155,C102155-T2,2025-09-01,960056.6635573525
C102156,C102156-T1,2025-04-01,896072.4050027308
C102156,C102156-T1,2025-05-01,520669.9699979865
C102156,C102156-T1,2025-06-01,678120.1546820033
C102156,C102156-T1,2025-07-01,686591.4383497181
C102156,C102156-T1,2025-08-01,746582.1929602578
C102156,C102156-T1,2025-09-01,575854.245754141
C102156,C102156-T2,2025-04-01,544948.2448598522
C102156,C102156-T2,2025-05-01,718341.3022236797
C102156,C102156-T2,2025-06-01,721653.3933714975
C102156,C102156-T2,2025-07-01,614809.0534828937
C102156,C102156-T2,2025-08-01,453309.32707493607
C102156,C102156-T2,2025-09-01,543615.1799034681
C102157,C102157-T1,2025-04-01,1365498.248065156
C102157,C102157-T1,2025-05-01,1365238.7216196638
C102157,C102157-T1,2025-06-01,868341.9780283844
C102157,C102157-T1,2025-07-01,1520911.4360534525
C102157,C102157-T1,2025-08-01,695774.4384177299
C102157,C102157-T1,2025-09-01,1015630.5431151236
C102158,C102158-T1,2025-04-01,724095.2942304794
C102158,C102158-T1,2025-05-01,1119748.0100253946
C102158,C102158-T1,2025-06-01,653949.414260176
C102158,C102158-T1,2025-07-01,1024039.1916784908
C102158,C102158-T1,2025-08-01,1080005.371686443
C102158,C102158-T1,2025-09-01,514813.83071566804
C102159,C102159-T1,2025-04-01,380582.45400625875
C102159,C102159-T1,2025-05-01,531792.9912091071
C102159,C102159-T1,2025-06-01,500188.84150780994
C102159,C102159-T1,2025-07-01,418641.9587448105
C102159,C102159-T1,2025-08-01,527190.1513901532
C102159,C102159-T1,2025-09-01,483957.287658126
C102160,C102160-T1,2025-04-01,603462.4249061231
C102160,C102160-T1,2025-05-01,599687.1242640172
C102160,C102160-T1,2025-06-01,651030.9288370226
C102160,C102160-T1,2025-07-01,796250.8461847603
C102160,C102160-T1,2025-08-01,722879.363895454
C102160,C102160-T1,2025-09-01,835642.8791935773
C102161,C102161-T1,2025-04-01,1066165.3739482895
C102161,C102161-T1,2025-05-01,608227.9309371008
C102161,C102161-T1,2025-06-01,586497.8164922766
C102161,C102161-T1,2025-07-01,634895.5704317822
C102161,C102161-T1,2025-08-01,617765.2024077944
C102161,C102161-T1,2025-09-01,402088.87507421407
C102161,C102161-T2,2025-04-01,764331.8226034244
C102161,C102161-T2,2025-05-01,830483.0606855405
C102161,C102161-T2,2025-06-01,1336217.4274663276
C102161,C102161-T2,2025-07-01,915014.8394944649
C102161,C102161-T2,2025-08-01,685381.4546683186
C102161,C102161-T2,2025-09-01,992462.5313937449
C102162,C102162-T1,2025-04-01,175104.8988776429
C102162,C102162-T1,2025-05-01,264096.07098261814
C102162,C102162-T1,2025-06-01,243305.46430688008
C102162,C102162-T1,2025-07-01,263855.33643068164
C102162,C102162-T1,2025-08-01,199446.7281902717
C102162,C102162-T1,2025-09-01,184552.52853933928
C102162,C102162-T2,2025-04-01,77877.91448335133
C102162,C102162-T2,2025-05-01,54901.53765109458
C102162,C102162-T2,2025-06-01,49545.127300001914
C102162,C102162-T2,2025-07-01,82862.32274356831
C102162,C102162-T2,2025-08-01,47540.179770817755
C102162,C102162-T2,2025-09-01,78733.12906524296
C102163,C102163-T1,2025-04-01,773829.0176917089
C102163,C102163-T1,2025-05-01,913188.7047213834
C102163,C102163-T1,2025-06-01,691272.8007152886
C102163,C102163-T1,2025-07-01,1300299.9033551149
C102163,C102163-T1,2025-08-01,904572.1425877069
C102163,C102163-T1,2025-09-01,912242.6677677688
C102164,C102164-T1,2025-04-01,1091884.437447228
C102164,C102164-T1,2025-05-01,1297870.5996611288
C102164,C102164-T1,2025-06-01,1267562.2580156133
C102164,C102164-T1,2025-07-01,1704729.0920473286
C102164,C102164-T1,2025-08-01,1992214.471108127
C102164,C102164-T1,2025-09-01,1215008.7383752132
C102165,C102165-T1,2025-04-01,421697.6405588995
C102165,C102165-T1,2025-05-01,601710.3651296295
C102165,C102165-T1,2025-06-01,326701.51709462935
C102165,C102165-T1,2025-07-01,628047.6999574127
C102165,C102165-T1,2025-08-01,434316.08124724025
C102165,C102165-T1,2025-09-01,604577.2149099623
C102166,C102166-T1,2025-04-01,498828.0944649865
C102166,C102166-T1,2025-05-01,692281.9256069821
C102166,C102166-T1,2025-06-01,468849.3711174284
C102166,C102166-T1,2025-07-01,589695.3125754492
C102166,C102166-T1,2025-08-01,463413.1952125453
C102166,C102166-T1,2025-09-01,446352.67377891054
C102167,C102167-T1,2025-04-01,500987.5436016264
C102167,C102167-T1,2025-05-01,560811.1441326137
C102167,C102167-T1,2025-06-01,406501.21799192816
C102167,C102167-T1,2025-07-01,440725.77706945554
C102167,C102167-T1,2025-08-01,478005.7609271734
C102167,C102167-T1,2025-09-01,285243.4398737732
C102167,C102167-T2,2025-04-01,1244571.1973307654
C102167,C102167-T2,2025-05-01,841660.7371032342
C102167,C102167-T2,2025-06-01,1170312.7042720488
C102167,C102167-T2,2025-07-01,1166570.1071972232
C102167,C102167-T2,2025-08-01,1416741.682695895
C102167,C102167-T2,2025-09-01,872420.6899006242
C102168,C102168-T1,2025-04-01,1102637.8310367563
C102168,C102168-T1,2025-05-01,1206013.470061579
C102168,C102168-T1,2025-06-01,1253368.5686295456
C102168,C102168-T1,2025-07-01,1729326.2271772907
C102168,C102168-T1,2025-08-01,466823.84737417253
C102168,C102168-T1,2025-09-01,1842461.8397309205
C102169,C102169-T1,2025-04-01,399340.96758411493
C102169,C102169-T1,2025-05-01,579955.6381353489
C102169,C102169-T1,2025-06-01,496678.120598231
C102169,C102169-T1,2025-07-01,597271.873240003
C102169,C102169-T1,2025-08-01,517129.4863656274
C102169,C102169-T1,2025-09-01,594813.6637501621
C102170,C102170-T1,2025-04-01,1135590.7236775493
C102170,C102170-T1,2025-05-01,1160295.0825388655
C102170,C102170-T1,2025-06-01,687134.432241386
C102170,C102170-T1,2025-07-01,992956.9126808854
C102170,C102170-T1,2025-08-01,1241832.6729662595
C102170,C102170-T1,2025-09-01,701013.6292259507
C102170,C102170-T2,2025-04-01,649690.3011358327
C102170,C102170-T2,2025-05-01,865349.9736341009
C102170,C102170-T2,2025-06-01,724953.2092428613
C102170,C102170-T2,2025-07-01,1340968.316487924
C102170,C102170-T2,2025-08-01,860931.2184616855
C102170,C102170-T2,2025-09-01,1323063.5378677193
C102171,C102171-T1,2025-04-01,139431.55539786944
C102171,C102171-T1,2025-05-01,106660.3038184762
C102171,C102171-T1,2025-06-01,130445.06735793094
C102171,C102171-T1,2025-07-01,133755.90284359336
C102171,C102171-T1,2025-08-01,102547.9273069936
C102171,C102171-T1,2025-09-01,115081.18641779711
C102172,C102172-T1,2025-04-01,794339.1916627734
C102172,C102172-T1,2025-05-01,692722.7165061161
C102172,C102172-T1,2025-06-01,961446.1437161473
C102172,C102172-T1,2025-07-01,947325.3789357222
C102172,C102172-T1,2025-08-01,1016162.8995373221
C102172,C102172-T1,2025-09-01,622226.3769592434
C102172,C102172-T2,2025-04-01,1548315.611130394
C102172,C102172-T2,2025-05-01,782713.7322284302
C102172,C102172-T2,2025-06-01,1170956.731178279
C102172,C102172-T2,2025-07-01,1198123.7198741264
C102172,C102172-T2,2025-08-01,1580533.2061652327
C102172,C102172-T2,2025-09-01,1069557.247109622
C102173,C102173-T1,2025-04-01,726412.1492848381
C102173,C102173-T1,2025-05-01,1377652.5726253265
C102173,C102173-T1,2025-06-01,522628.75825260155
C102173,C102173-T1,2025-07-01,1333933.5088232937
C102173,C102173-T1,2025-08-01,889608.5796061917
C102173,C102173-T1,2025-09-01,1433780.8284826537
C102173,C102173-T2,2025-04-01,46841.83939287408
C102173,C102173-T2,2025-05-01,32019.46729653724
C102173,C102173-T2,2025-06-01,29497.814874966945
C102173,C102173-T2,2025-07-01,26683.347886191586
C102173,C102173-T2,2025-08-01,21389.037963707884
C102173,C102173-T2,2025-09-01,23168.976478180615
C102174,C102174-T1,2025-04-01,379515.2375005295
C102174,C102174-T1,2025-05-01,792302.3557525796
C102174,C102174-T1,2025-06-01,765221.0088196156
C102174,C102174-T1,2025-07-01,626136.0503208927
C102174,C102174-T1,2025-08-01,547664.2075009897
C102174,C102174-T1,2025-09-01,399144.31577612367
C102175,C102175-T1,2025-04-01,114806.05807181237
C102175,C102175-T1,2025-05-01,95274.0953694307
C102175,C102175-T1,2025-06-01,125286.2351855544
C102175,C102175-T1,2025-07-01,124232.82004474175
C102175,C102175-T1,2025-08-01,88131.4911721854
C102175,C102175-T1,2025-09-01,103549.52616563263
C102176,C102176-T1,2025-04-01,710101.9052190771
C102176,C102176-T1,2025-05-01,796618.1785471066
C102176,C102176-T1,2025-06-01,890990.0558507754
C102176,C102176-T1,2025-07-01,1049356.1124729926
C102176,C102176-T1,2025-08-01,1041616.953423602
C102176,C102176-T1,2025-09-01,829682.2351805074
C102176,C102176-T2,2025-04-01,558781.1763898015
C102176,C102176-T2,2025-05-01,884660.1335385886
C102176,C102176-T2,2025-06-01,930197.5253780817
C102176,C102176-T2,2025-07-01,680999.2899742231
C102176,C102176-T2,2025-08-01,794874.4670468842
C102176,C102176-T2,2025-09-01,764893.8759842243
C102177,C102177-T1,2025-04-01,566660.1756509576
C102177,C102177-T1,2025-05-01,568272.9749311348
