id_cliente,ead_baseline
C102286,759115.198086044
C102287,492321.56209887314
C102288,915201.4308747721
C102289,437319.87602244347
C102290,1751004.0655714525
C102291,989321.128418942
C102292,103158.00044745699
C102293,1013505.520388156
C102294,1108802.659281416
C102295,250376.57147777727
C102296,420245.4199827616
C102297,121345.32990944387
C102298,652638.6751570206
C102299,394420.95934038697
C102300,1959944.0716342998
C102301,337100.13343767624
C102302,1154295.1198768835
C102303,1437445.44571019
C102304,846569.8175747141
C102305,263170.19391310005
C102306,141326.2001812912
C102307,1598729.2198928522
C102308,187597.28519479313
C102309,1007557.6630733752
C102310,857018.2180716805
C102311,1276798.0865669218
C102312,637105.4606542045
C102313,270013.05893305625
C102314,74814.93897006266
C102315,538265.2255799907
C102316,1177052.888013054
C102317,304390.1199030525
C102318,1622028.5115374562
C102319,1039216.7490593239
C102320,1190236.863291191
C102321,293083.2701718021
C102322,528154.4449722398
C102323,459153.8452800504
C102324,633463.4975875334
C102325,2019886.2728045697
C102326,1418621.9086056633
C102327,383863.58584848675
C102328,276823.73239956226
C102329,1550495.5395936014
C102330,297195.21530328377
C102331,195611.56810355876
C102332,1444403.0795827415
C102333,201774.99861197968
C102334,1689625.3952246597
C102335,434210.53281186393
C102336,1506073.4258321011
C102337,728906.2294536495
C102338,1726345.8210722823
C102339,210240.86749569583
C102340,1663363.7110180426
C102341,1139685.8226538976
C102342,191557.9711235033
C102343,1093841.7768205123
C102344,1036626.2015390361
C102345,765066.797997235
C102346,820584.8067604795
C102347,115828.123449112
C102348,867414.6760006866
C102349,785262.3087912664
C102350,54518.91255987888
C102351,823515.6085951045
C102352,694109.2157002774
C102353,551017.7277011465
C102354,377596.9724154756
C102355,935025.454187277
C102356,2117952.653153842
C102357,594134.878477302
C102358,1025882.3950401066
C102359,549945.7118795755
C102360,549787.5495701815
C102361,533869.0408223846
C102362,958318.9658148128
C102363,897305.1320311185
C102364,1209689.7764335736
C102365,1502883.7860428176
C102366,686559.0945475055
C102367,1598800.7867814752
C102368,2106958.245103088
C102369,1852381.4464054094
C102370,1755402.4447753604
C102371,517916.0314054613
C102372,1058379.5339709094
C102373,361245.6547350599
C102374,1603206.099330238
C102375,382044.351425132
C102376,274963.76293826307
C102377,330055.97106009076
C102378,1953540.1453398727
C102379,820688.1503441228
C102380,717134.0848147065
C102381,998746.7981207843
C102382,1188323.2282573148
C102383,1491041.7406790983
C102384,324765.53200953105
C102385,526288.9716066105
C102386,1443913.600529652
C102387,1316962.918341007
C102388,1164665.641513402
C102389,1854221.4178935608
C102390,600146.8745396802
C102391,903242.8671799172
C102392,747201.4916985808
C102393,1612059.7837892289
C102394,167487.91742024358
C102395,529775.7438186731
C102396,1523736.969794698
C102397,690000.1748524914
C102398,129627.47927214896
C102399,624581.2465782297
C102400,630714.3807750845
C102401,1861022.7877663737
C102402,1376684.0895838232
C102403,1276113.1712777514
C102404,1265836.9441846572
C102405,587537.6121530624
C102406,385155.6113162032
C102407,444997.0997875291
C102408,347629.4234397511
C102409,987380.2724533246
C102410,714471.6405259414
C102411,230027.37863907346
C102412,166683.96882988093
C102413,373509.60043204017
C102414,746277.1311607177
C102415,548691.7940795261
C102416,2450323.732086095
C102417,1310409.3186600856
C102418,546708.8350875062
C102419,851416.9712165428
C102420,1718764.7339978311
C102421,554148.0866678038
C102422,486654.0985209665
C102423,566671.7774452112
C102424,281576.2854925019
C102425,396353.00038462493
C102426,418941.56635520235
C102427,1096670.8639370878
C102428,38119.08492851263
C102429,110601.91609996055
C102430,1214909.7286003467
C102431,766445.630611863
C102432,143386.26473478257
C102433,39786.4481914359
C102434,508267.4828906663
C102435,482798.3182447333
C102436,1682031.1631161398
C102437,650932.2009828323
C102438,2344968.7577213375
C102439,1994163.5551676117
C102440,929790.6031986766
C102441,486208.86228447966
C102442,1196710.8088544104
C102443,333634.2158317391
C102444,174402.5361031373
C102445,1187912.4669016406
C102446,1331038.1253729714
C102447,1072500.4295632294
C102448,547968.4571122476
C102449,515263.7033337259
C102450,957518.5778497563
C102451,242108.52322219964
C102452,1924184.1244758698
C102453,1617092.864982275
C102454,244506.88697118405
C102455,1687950.658635818
C102456,687004.4878004696
C102457,599410.4583279765
C102458,923755.2286943593
C102459,1813257.5112925007
C102460,1889300.716118613
C102461,1001684.3026789168
C102462,882146.2222110206
C102463,1048277.0254475208
C102464,596873.0301523198
C102465,491819.31181181036
C102466,291370.7566275996
C102467,367578.1907600591
C102468,691692.4813650288
C102469,1421873.3013418764
C102470,855168.2493405138
C102471,434313.2275091097
C102472,537522.7032288758
C102473,1372541.1070828568
C102474,806437.7377395565
C102475,466602.40870973596
C102476,995016.1862697994
C102477,1248268.1366946148
C102478,394119.8798342889
C102479,1474153.791816901
C102480,464722.21737009997
C102481,675862.9556322511
C102482,1382924.233557693
C102483,299509.4422672322
C102484,948286.8716543838
C102485,1384242.7086568202
C102486,94631.2369401568
C102487,709778.9998707536
C102488,2005825.401023808
C102489,628846.3234108987
C102490,524903.1250786263
C102491,807122.0858188244
C102492,92454.78165549177
C102493,713913.0329176692
C102494,751027.3409899878
C102495,2059954.9952515995
C102496,841276.9424599123
C102497,511411.23985271953
C102498,960010.6213920315
C102499,409287.62455795554
C102500,713206.3746676476
C102501,262191.21223862184
C102502,1633906.928009015
C102503,1054504.9507851955
C102504,8685.94879558549
C102505,306520.8782364744
C102506,1306326.2304182178
C102507,1256654.510384725
C102508,521813.1401097374
C102509,802753.245826013
C102510,358697.6488493737
C102511,3068542.8309636563
C102512,55457.31334448993
C102513,392618.7573561349
C102514,973765.8564240863
C102515,1306763.3902428178
C102516,154237.00882017968
C102517,1246142.4690107373
C102518,976032.3865832624
C102519,527720.8603609179
C102520,560559.5905617855
C102521,962002.2631031432
C102522,1201116.5649003298
C102523,517415.96553373605
C102524,375726.9613776691
C102525,1413020.7340240665
C102526,1552234.6048467914
C102527,1583354.879960024
C102528,1001633.3601340844
C102529,557271.9750821386
C102530,1657229.0439976768
C102531,271707.3592264089
C102532,398796.2090017457
C102533,1048082.4332503009
C102534,340048.0727803188
C102535,190477.21131307672
C102536,780160.707740671
C102537,1151421.7420453723
C102538,1314072.9925634202
C102539,510635.35978716926
C102540,868566.3518575178
C102541,1309594.8657281739
C102542,1362990.3660003683
C102543,394343.34350182407
C102544,561004.6123682993
C102545,1191204.497423745
C102546,519935.03048175224
C102547,962501.7268689717
C102548,905664.252352443
C102549,372700.52279282466
C102550,316805.1687351342
C102551,72006.1766174115
C102552,386100.4091976322
C102553,586196.1047865555
C102554,2192603.0011534225
C102555,969278.7863327432
C102556,572752.4718648038
C102557,424942.2940485677
C102558,335409.0611333039
C102559,1094747.1611882178
C102560,744037.6718157968
C102561,1921446.8769627844
C102562,406711.26350137417
C102563,566240.349575267
C102564,1211666.1615632877
C102565,2289609.7672935654
C102566,1452380.5317839156
C102567,1573834.1520577467
C102568,1243030.3226113555
C102569,1157908.8324801216
C102570,431393.5851188395
C102571,515801.2016837511
C102572,2885187.7736141304
C102573,1951882.4877429144
C102574,352563.6891413978
C102575,84253.56670490411
C102576,1189374.7170999218
C102577,1762256.2429797885
C102578,1770904.4637299045
C102579,1297644.6599323037
C102580,293607.3163136173
C102581,483969.8829737301
C102582,804492.3908341496
C102583,1970545.0586373033
C102584,999499.5099481576
C102585,1062684.1124716126
C102586,1100494.7223461922
C102587,997359.888774732
C102588,1953577.3152720851
C102589,268668.61859193334
C102590,1291719.0231446
C102591,721089.5482523707
C102592,766233.0078946643
C102593,694392.2907374403
C102594,474080.182465055
C102595,386490.05621579255
C102596,465524.611335008
C102597,171634.4044045829
C102598,1435798.275582315
C102599,1253520.1072982335
C102600,323157.9570104874
C102601,1307402.924190286
C102602,1170719.2117362444
C102603,302073.8055690662
C102604,540856.1016065264
C102605,500191.1657454672
C102606,771254.2688450206
C102607,748659.9390590221
C102608,675127.061762387
C102609,1142042.7845198305
C102610,414488.33648008626
C102611,848733.670227999
C102612,472625.3702820625
C102613,1408974.0465466112
C102614,1215636.5609715153
C102615,164607.39995812287
C102616,673665.8119084691
C102617,26201.17271492451
C102618,624520.8926492606
C102619,1999352.707999083
C102620,932669.656533469
C102621,938182.3086714853
C102622,1263724.549418212
C102623,1377763.6457450143
C102624,219659.7034743809
C102625,45274.833387437815
C102626,79292.23535657219
C102627,114236.68830383965
C102628,1371692.7122848062
C102629,221490.9719922981
C102630,2291487.9450366274
C102631,1855817.925329937
C102632,1143087.9803204304
C102633,762185.3457844878
C102634,578597.0358412014
C102635,1342212.3987188858
C102636,252250.6374300974
C102637,288126.10537607205
C102638,1701975.2890879593
C102639,1103932.6198124671
C102640,1407967.820477495
C102641,754889.4378753955
C102642,837299.1514789576
C102643,319123.7921069565
C102644,790399.6498718814
C102645,544743.7487315594
C102646,1330760.133199154
C102647,475692.75163410563
C102648,1429241.227032143
C102649,585839.4684690321
C102650,812137.6678682035
C102651,667832.8445260138
C102652,146528.96411102134
C102653,529496.1127660361
C102654,1377882.0324500846
C102655,2448624.0706669516
C102656,790758.90164819
C102657,911972.8673810585
C102658,1251278.8946162737
C102659,1987954.8760553321
C102660,246810.49986964196
C102661,226715.50377583617
C102662,549039.6609192265
C102663,749478.0503317798
C102664,2100388.425396011
C102665,649917.8970430106
C102666,338599.2979538695
C102667,1597093.2521950654
C102668,509264.3077200788
C102669,600668.1417187449
C102670,259750.4788088369
C102671,1699971.1725672074
C102672,264849.1854393374
C102673,536624.9802310126
C102674,105304.46615768294
C102675,596094.1776751478
C102676,801127.7741549226
C102677,583946.3843993456
C102678,457067.91119989485
C102679,94935.34487623232
C102680,687592.9895917666
C102681,628053.3814208449
C102682,1240637.171554402
C102683,1099728.089531933
C102684,349709.0435035225
C102685,323662.10747694643
C102686,447397.0088644817
C102687,1159251.7462741798
C102688,694609.1493437096
C102689,205218.3093729018
C102690,758047.1474047438
C102691,731006.8226648933
C102692,1157748.120210903
C102693,526745.4558516239
C102694,958389.7985074046
C102695,793794.0072242408
C102696,213724.50261594466
C102697,719851.8037526715
C102698,315922.0614732031
C102699,710106.3537053632
C102700,611680.4270000315
C102701,383014.07430624217
C102702,315988.9901092939
C102703,392656.11100692325
C102704,44928.32306323957
C102705,243894.5786335199
C102706,1201794.6030130328
C102707,845575.3300410407
C102708,418440.5174954963
C102709,865208.2494761641
C102710,991090.7646460072
C102711,202383.67836865867
C102712,1727880.7978722388
C102713,653764.9227766611
C102714,931787.3633564033
C102715,2012368.359222508
C102716,2884810.373011425
C102717,694642.2744685339
C102718,603950.5259999225
C102719,1078391.353942369
C102720,1289170.1193832934
C102721,1745131.236876535
C102722,282636.91155321297
C102723,3341046.1445211396
C102724,626726.130134525
C102725,1293668.707673464
C102726,1273926.8218686911
C102727,1086640.4970902808
C102728,425581.74249962106
C102729,1069975.4344116498
C102730,1511355.365426497
C102731,999384.2720152123
C102732,2277336.3797182785
C102733,481686.7192406257
C102734,394807.20213904046
C102735,1425955.923061045
C102736,692891.9049149025
C102737,386131.5199889926
C102738,363483.44835344306
C102739,1377611.6467787807
C102740,1205863.5671575423
C102741,589520.4795291302
C102742,646445.8913551145
C102743,122482.89062250812
C102744,1049046.909274736
C102745,1048572.3487526509
C102746,99810.46552590272
C102747,661764.9764801924
C102748,1967550.7766851662
C102749,1798350.3837861763
C102750,1937808.1634164383
C102751,441274.8383040587
C102752,289925.3070984361
C102753,171960.63672593655
C102754,248420.00994379068
C102755,1365850.30042813
C102756,1458213.291284101
C102757,1290303.7927717501
C102758,743869.963693901
C102759,888806.2033088249
C102760,92994.85566143629
C102761,498792.9356393743
C102762,517343.8932057504
C102763,1442106.4247980018
C102764,2378664.3607240478
C102765,399413.5662390068
C102766,1303664.8581868988
C102767,1311952.0120362118
C102768,1004450.7243872628
C102769,296188.5658945518
C102770,750581.532127015
C102771,193581.96886076737
C102772,586658.9691742258
C102773,289886.35906821
C102774,1672817.6244074216
C102775,1213016.7650764366
C102776,388494.2591118985
C102777,803408.7233486238
C102778,211204.84209527992
C102779,1697357.4448266358
C102780,1619294.8904562371
C102781,575051.6822827957
C102782,144701.44100156814
C102783,678596.3859781437
C102784,191795.36352547124
C102785,607925.7272462449
C102786,672449.4418721737
C102787,2345822.4611516614
C102788,1075457.101262073
C102789,473128.4398396021
C102790,1116473.9378427397
C102791,2247362.0561358067
C102792,651913.7432907831
C102793,54979.515368241824
C102794,1135315.6436353896
C102795,16533.98268283781
C102796,1042770.1352412093
C102797,382757.42783548596
C102798,2764361.8088084124
C102799,879498.7462713857
C102800,223338.21900540811
C102801,672748.1830112434
C102802,1115666.3764219312
C102803,1085244.5625848188
C102804,36281.094688605765
C102805,1822841.0909877934
C102806,534196.1546731587
C102807,371349.06651370425
C102808,270297.6835851918
C102809,758055.0335646265
C102810,1191804.8061088598
C102811,156158.4990727732
C102812,1427541.0499856838
C102813,2494737.691366701
C102814,293696.5114204902
C102815,75079.57932081138
C102816,737067.6382178278
C102817,132799.2555784582
C102818,378770.2689649694
C102819,512161.6087731595
C102820,906250.5978510706
C102821,1148686.4809822866
C102822,197764.2104121519
C102823,478759.3967301682
C102824,473054.02044202766
C102825,1234710.584250867
C102826,2074862.9196259335
C102827,1335759.2867372907
C102828,546504.8700067791
C102829,260969.69700625428
C102830,1331045.8153872974
C102831,386380.97600879945
C102832,427397.0422886679
C102833,1295804.0349095515
C102834,462224.76630398154
C102835,35300.89465594385
C102836,312878.9229031821
C102837,290204.12835806323
C102838,1368036.8580211701
C102839,182821.06699197023
C102840,503160.26992881903
C102841,799873.755672338
C102842,1168285.0131326637
C102843,386646.911069921
C102844,1096379.4072006352
C102845,818781.88284184
C102846,777672.3018405908
C102847,1780589.140941081
C102848,2288043.77741024
C102849,97657.4416003867
C102850,874146.5045324995
C102851,1075824.2433677204
C102852,356531.20684610633
C102853,1146547.7466370505
C102854,930577.5291153681
C102855,1599258.2607409176
C102856,819478.0899201855
C102857,800949.9177129054
C102858,629668.2082535145
C102859,67777.95984142243
C102860,1087420.9459293047
C102861,1157410.4450495532
C102862,13461.709282024744
C102863,1589673.4171217973
C102864,1106942.9411941112
C102865,24582.685777417846
C102866,3239557.9958616868
C102867,1939469.3237839213
C102868,1070266.7293688527
C102869,1376479.1493908816
C102870,1043675.0017475665
C102871,1432805.092512127
C102872,1004588.4835200878
C102873,433532.2196641717
C102874,1927283.0626813131
C102875,1191370.4174091758
C102876,1123280.8434204012
C102877,1556538.5595083577
C102878,28.109258953549038
C102879,2057397.1592725115
C102880,476964.82231573097
C102881,575664.817712376
C102882,196024.5269845167
C102883,1299592.6233771422
C102884,876990.016295047
C102885,899110.6841381582
C102886,160227.26729753826
C102887,859328.5683414766
C102888,950824.2486587294
C102889,659808.012426951
C102890,365419.1219143603
C102891,264860.6766213939
C102892,791032.6605757925
C102893,747084.1426466407
C102894,1258082.5034236342
C102895,479341.9961651297
C102896,2614125.569941217
C102897,1537059.9012582272
C102898,420455.5894398263
C102899,1206235.1900005497
C102900,66488.42737069071
C102901,1577749.748771417
C102902,380982.69708302483
C102903,204076.66753334427
C102904,1182819.638994115
C102905,805126.2943441878
C102906,1396400.9330434091
C102907,662619.9849995389
C102908,231976.53256969503
C102909,271657.1420595434
C102910,703362.8121651976
C102911,1429098.818446788
C102912,363049.21192883246
C102913,1751406.7188322411
C102914,70012.96229671547
C102915,970555.9015782715
C102916,660820.6261183372
C102917,1851618.5612081802
C102918,510567.9683338316
C102919,1613105.571111767
C102920,994431.8626365685
C102921,652848.8513428237
C102922,1118583.107182035
C102923,421284.9250192518
C102924,1752436.8545067385
C102925,740018.9610977767
C102926,274151.8967245254
C102927,194706.11973032667
C102928,2046550.4442950268
C102929,1915719.5734407576
C102930,802686.8733505786
C102931,1124439.562539767
C102932,919065.04483565
C102933,620748.1341317439
C102934,519870.7419345985
C102935,1418492.407350217
C102936,141988.7690083027
C102937,744988.0399889383
C102938,1125101.644651514
C102939,1684724.2371193906
C102940,750073.006195945
C102941,1441127.7938593589
C102942,888331.2265722154
C102943,523592.79869440995
C102944,1147327.5301704723
C102945,17061.660648184155
C102946,1200465.0048824952
C102947,1187933.30049091
C102948,603297.8147134526
C102949,2275061.352006217
C102950,511417.0799004226
C102951,232840.4181750526
C102952,1148879.0670608112
C102953,773032.69075785
C102954,826184.7446040879
C102955,561543.1761237065
C102956,186317.79879763685
C102957,729218.9029268173
C102958,420613.03830097854
C102959,652292.9313501618
C102960,1084432.1366403606
C102961,805316.9046776153
C102962,263787.4747997698
C102963,175956.3000338446
C102964,881912.9135720349
C102965,906590.1759008714
C102966,23449.08248531476
C102967,2083140.9101946163
C102968,2189058.859910647
C102969,1108720.5138615353
C102970,674033.6099375349
C102971,1303674.4395293887
C102972,353149.4958180381
C102973,839126.6832457954
C102974,84150.16000194661
C102975,830895.9359731755
C102976,1560988.135283767
C102977,48012.525086784284
C102978,992227.7896219412
C102979,613921.718145184
C102980,764045.1315485971
C102981,400524.5119787478
C102982,57065.723343319536
C102983,417957.69796891743
C102984,701422.7728226194
C102985,1261687.8695123496
C102986,298873.93094234535
C102987,148650.04913357517
C102988,1432431.972076735
C102989,1452296.3722470095
C102990,632876.2648369595
C102991,915694.7446343878
C102992,1015003.2930424097
C102993,872264.7814976175
C102994,1033092.9624064077
C102995,864982.4558137272
C102996,1295506.5194739844
C102997,563758.7927583542
C102998,965148.8497001296
C102999,321608.10267197056
C103000,196156.0319178116
C103001,876446.7974005439
C103002,1778229.0455536924
C103003,158759.83575852742
C103004,70811.83675578916
C103005,997955.1149570345
C103006,590051.8405400258
C103007,998654.2222711665
C103008,1666365.8663456072
C103009,239507.98768640688
C103010,693348.0550056166
C103011,369675.83300259797
C103012,1011634.2461639066
C103013,1785873.9073400823
C103014,1090531.4693495948
C103015,522303.72403979074
C103016,1971668.6127985944
C103017,704261.3384259664
C103018,2318708.268463112
C103019,412435.29758752976
C103020,1053537.5409904933
C103021,1130308.386847096
C103022,1599552.2490037363
C103023,2586175.5077598724
C103024,1041715.8822695771
C103025,920803.200152695
C103026,951496.3573474381
C103027,315976.76075320353
C103028,605359.7071083247
C103029,812595.688036279
C103030,839688.7231337589
C103031,727609.0795746704
C103032,66051.36365854653
C103033,661721.8910034926
C103034,935068.2629595977
C103035,292532.0731537762
C103036,2103619.7493102327
C103037,797226.8640282651
C103038,504504.19265665446
C103039,577489.8676517538
C103040,1355974.4838974876
C103041,1042222.2459325615
C103042,384106.34845957265
C103043,1428970.195653923
C103044,618285.5592657657
C103045,1544820.8733847858
C103046,2468340.774016709
C103047,489497.7845759429
C103048,404198.79808748874
C103049,229215.42894351808
C103050,944374.1170416715
C103051,621081.087599022
C103052,274876.58129581664
C103053,734098.1340742578
C103054,1433277.4469944139
C103055,777703.8738875637
C103056,1107796.1066346217
C103057,1632925.7593750227
C103058,1201433.176881623
C103059,2698899.0967838224
C103060,775744.9228693226
C103061,1176806.3375956893
C103062,502504.5966077222
C103063,923532.1555805923
C103064,497167.25358391576
C103065,793238.1901520417
C103066,1242769.474229298
C103067,395087.9079642915
C103068,931409.3968281935
C103069,1087542.373638937
C103070,1301490.0832176914
C103071,39038.76580803746
C103072,707501.715469574
C103073,2188042.497459058
C103074,216579.78503130324
C103075,1216882.803201207
C103076,957745.0791734888
C103077,932598.1647564581
C103078,13990.612674509171
C103079,2050390.357211722
C103080,860064.9146878407
C103081,2019212.4591159902
C103082,598948.9737840298
C103083,1108486.8815435946
C103084,375971.0726480369
C103085,601486.0227347073
C103086,817311.7997014123
C103087,257424.65148353903
C103088,224707.64198277803
C103089,1536370.5060754498
C103090,1406349.7998844944
C103091,1153972.9815526304
C103092,1521967.7180143138
C103093,283917.54303628474
C103094,404045.3455509242
C103095,146520.84620579542
C103096,1686381.4535985566
C103097,1345046.745310109
C103098,978491.3587661954
C103099,712823.9117104053
C103100,1652057.404135911
C103101,126250.21509101745
C103102,906045.9750015839
C103103,1119782.6597372512
C103104,2305395.98401428
C103105,531041.1571168618
C103106,17959.42334339743
C103107,152142.37121399434
C103108,623925.2198548645
C103109,631776.1496099429
C103110,585583.5271742454
C103111,1559776.148402059
C103112,2341648.6314912215
C103113,348264.3295752413
C103114,234627.21540152823
C103115,1117246.9398427317
C103116,504743.86692351074
C103117,676402.9245183875
C103118,758388.2648562643
C103119,209381.76091161754
C103120,702352.6684893272
C103121,131614.37263138063
C103122,809632.2898338067
C103123,642927.2925190602
C103124,736592.673546959
C103125,1772496.5039298104
C103126,152014.08872844806
C103127,520283.74171205924
C103128,1176788.0312927642
C103129,901935.6695597678
C103130,188902.42189861985
C103131,862746.3300772795
C103132,1337160.2309924
C103133,1212835.492312961
C103134,1685456.084966594
C103135,887393.575878989
C103136,944995.7970103186
C103137,362357.8566309153
C103138,679290.0611262688
C103139,754394.3786169313
C103140,843186.89858568
C103141,1408734.785277235
C103142,1152913.178442261
C103143,1410906.5282922403
C103144,886997.8974790104
C103145,658769.1794596759
C103146,303351.9294365018
C103147,711559.0890371164
C103148,1244061.7898684451
C103149,2078993.9164556414
C103150,1203206.0082072895
C103151,763147.0319635594
C103152,415670.3943714389
C103153,504200.4009646265
C103154,2363931.0308681214
C103155,479640.339830935
C103156,829934.1981180366
C103157,1267566.892358855
C103158,1407770.5769898903
C103159,1912942.202075969
C103160,1148125.5079598553
C103161,772340.4503235129
C103162,233018.9026295973
C103163,1312676.1119012393
C103164,634251.9217483882
C103165,788131.4256340122
C103166,1369825.2592922193
C103167,204935.97987661208
C103168,928181.8564918601
C103169,332210.26158933743
C103170,615045.5359791483
C103171,3116340.1164641115
C103172,299824.12950701447
C103173,268781.3346544683
C103174,859637.1347735147
C103175,1808556.582972651
C103176,1928288.211947538
C103177,453316.0164153784
C103178,404482.0632047424
C103179,1366806.0805694968
C103180,125248.28402030225
C103181,612801.2579241607
C103182,851102.5928527709
C103183,1604393.2159505386
C103184,998425.902684633
C103185,1608241.9811899103
C103186,1011073.183828702
C103187,643296.7052956319
C103188,1544712.3590243808
C103189,338631.00097100355
C103190,330265.8412738192
C103191,322967.3241062146
C103192,482080.2740447958
C103193,683795.7767760952
C103194,1840270.1097726077
C103195,1258955.0798938137
C103196,1194344.1979449745
C103197,2195.0576695427053
C103198,522738.69241781684
C103199,722872.254798541
C103200,953101.2017106309
C103201,1691030.083638965
C103202,291361.59659664315
C103203,442074.321685481
C103204,1271534.290746326
C103205,450877.56588940124
C103206,1192306.9361793455
C103207,867265.8447800346
C103208,1132991.0359228265
C103209,26043.050774001993
C103210,870223.4240197034
C103211,2073525.9854282858
C103212,399847.86516465084
C103213,386221.2682807122
C103214,553300.2344089716
C103215,195773.09244175287
C103216,79093.01736039255
C103217,663700.6401817881
C103218,958712.5700127899
C103219,1234417.9940754382
C103220,1635684.7706633075
C103221,938088.9894524424
C103222,1491150.3753842427
C103223,1132900.542943427
C103224,818871.6185227559
C103225,1488452.2707524654
C103226,326661.44624575786
C103227,1116675.3621590747
C103228,477347.06165894534
C103229,1603981.5367885367
C103230,1735545.9473913964
C103231,565785.336365678
C103232,1306828.877222649
C103233,664667.5593158943
C103234,1008246.1956750004
C103235,146520.38216639854
C103236,1845780.8892114628
C103237,656193.4035241128
C103238,1923948.7073154347
C103239,1663214.8165118573
C103240,815170.9528557251
C103241,716779.7193817944
C103242,942002.7364960447
C103243,1138543.6395207783
C103244,2429385.3539643884
C103245,470696.36457552173
C103246,1354734.7617433397
C103247,1491630.5730601992
C103248,1217409.8970735245
C103249,1393932.6781191446
C103250,1704422.189110535
C103251,789082.1751696429
C103252,674400.3238801507
C103253,799032.0909861331
C103254,296437.574281074
C103255,370818.454442981
C103256,476761.415815538
C103257,1775827.8241724744
C103258,1287774.5539310272
C103259,521037.82211898704
C103260,1195378.1914348826
C103261,307675.82668147626
C103262,1271953.1250009597
C103263,505767.06944774656
C103264,1464746.525468838
C103265,841574.1627449022
C103266,2098828.637943291
C103267,166425.55541930292
C103268,1851647.4453072217
C103269,1423.4339269423992
C103270,1518593.6750518847
C103271,358395.8245953205
C103272,226566.43948419893
C103273,1083628.0503613125
C103274,1204152.2763733657
C103275,1785208.889195121
C103276,503975.64294092404
C103277,372585.8081928803
C103278,396508.5471661639
C103279,107247.60456477228
C103280,709672.8567053771
C103281,2273645.857243867
C103282,661848.2956595212
C103283,1241264.7656260806
C103284,630073.0703945433
C103285,905067.5799058266
C103286,1052792.0607625772
C103287,1010858.6173465934
C103288,713146.7132598589
C103289,921318.1060805717
C103290,870984.0435305319
C103291,635996.0048889307
C103292,2018958.8355694723
C103293,1325441.4990258613
C103294,1437282.7152590621
C103295,1039493.3287883168
C103296,1100480.4878606917
C103297,135587.5334196176
C103298,2707609.598266278
C103299,1177778.6595818442
C103300,1721749.4656844768
C103301,1760169.976111927
C103302,477122.3870051888
C103303,1327119.2217005182
C103304,227467.99595829938
C103305,2952715.907696151
C103306,1853989.4610655673
C103307,221259.58513039933
C103308,379023.4908353118
C103309,268007.5181390253
C103310,581084.2381393542
C103311,753800.776964019
C103312,61531.491313403436
C103313,1364975.3747693114
C103314,1770763.4187202628
C103315,2002675.870082927
C103316,330330.4842945182
C103317,872986.419542533
C103318,1194975.0662422073
C103319,828482.5856447825
C103320,1854868.985352358
C103321,307717.6351028839
C103322,1570630.5611304003
C103323,1727049.006761156
C103324,1454534.2760322918
C103325,882233.4597822896
C103326,852836.1686264679
C103327,589853.4367734711
C103328,1714698.920474179
C103329,906034.2261551858
C103330,1053625.8665356534
C103331,847336.690184539
C103332,948373.059288219
C103333,258873.56114310064
C103334,1836780.7539770869
C103335,2425339.404782742
C103336,1568847.3654006976
C103337,723469.5397890024
C103338,785620.368400031
C103339,245318.191787468
C103340,814331.2898243495
C103341,1841875.210523649
C103342,940891.9059074514
C103343,864731.6180030899
C103344,682722.4049802874
C103345,921129.5450310091
C103346,1655125.6310101766
C103347,1078250.2298312453
C103348,709087.5565118913
C103349,1155380.4096889552
C103350,581625.4925478
C103351,7319.891781387864
C103352,1209825.3634996016
C103353,2082309.0113653908
C103354,1260157.253832969
C103355,2064916.6759050577
C103356,122133.93858085768
C103357,1316761.296345369
C103358,1397023.452791951
C103359,1511375.4205570018
C103360,1111294.2943168844
C103361,893825.6128533395
C103362,748908.3621828724
C103363,525802.9400601143
C103364,503010.7308984695
C103365,148899.4182382451
C103366,855413.0073227134
C103367,725364.0136713908
C103368,652130.6776916577
C103369,715534.5600853299
C103370,900510.7410960381
C103371,2452892.140219913
C103372,1955264.4405467971
C103373,1305776.9434282188
C103374,1125314.7897323188
C103375,717717.5284148369
C103376,1989636.940018415
C103377,2136594.790387993
C103378,629340.1778329688
C103379,280346.3157966111
C103380,784058.571341845
C103381,382590.61637612025
C103382,152756.5838193488
C103383,25418.878478396167
C103384,1262820.0934573973
C103385,549466.9069075484
C103386,1085279.3241353377
C103387,709886.3108652764
C103388,993010.2333628809
C103389,1278970.575300148
C103390,498130.5293424934
C103391,893671.649929359
C103392,154837.30192325878
C103393,484139.9187721769
C103394,850094.9575035218
C103395,352860.39394013456
C103396,455598.46486469556
C103397,773503.4323826758
C103398,701964.1406386795
C103399,1198751.0609780273
C103400,1366365.1484235139
C103401,545961.1469761066
C103402,1431488.1962165427
C103403,395774.1650036023
C103404,703934.1698287512
C103405,517997.65432268684
C103406,759014.9670761017
C103407,2999.009133685926
C103408,228657.9912232922
C103409,264068.17951526603
C103410,731553.1004227517
C103411,93451.37459982933
C103412,542157.6974729089
C103413,2091454.762784918
C103414,2442224.9954919512
C103415,773209.9862231277
C103416,1679326.663812267
C103417,1216403.4824382053
C103418,910518.9257305712
C103419,862528.6509763654
C103420,78218.9949125394
C103421,2155879.111094979
C103422,2612603.0988748823
C103423,121834.94110638872
C103424,641722.0456326305
C103425,1042117.1362408309
C103426,685956.3710708108
C103427,1031212.4584889142
C103428,489066.59718504956
C103429,594277.3389545649
