id_cliente,segmento,region,apr_efectiva
C102498,Mass,IV,0.3972392565096741
C102499,Gold,V,0.1756533422610756
C102500,Jóvenes,X,0.27061585437506264
C102501,Mass,IV,0.26653810952725027
C102502,Mass,V,0.2242590948497687
C102503,Mass,VIII,0.20203423409896643
C102504,Mass,V,0.3586077700301373
C102505,Gold,RM,0.25531725558482277
C102506,Mass,V,0.21146244777282647
C102507,Mass,RM,0.24714665804765656
C102508,Mass,VIII,0.3826210561492681
C102509,Mass,II,0.36091028002378645
C102510,Gold,VIII,0.22444552458674555
C102511,Gold,RM,0.18411304541004422
C102512,Mass,RM,0.273209818419743
C102513,Mass,IV,0.32840339912326877
C102514,Gold,IV,0.275454629168446
C102515,Mass,X,0.2521828934884566
C102516,Mass,V,0.32825747616719575
C102517,Mass,IV,0.36937612305345985
C102518,Mass,X,0.27960505788880274
C102519,Mass,VIII,0.22484800148064626
C102520,Gold,VIII,0.27137239605166097
C102521,Gold,RM,0.28420162375004954
C102522,Premium,IV,0.2690322446943105
C102523,Mass,X,0.29076840933317644
C102524,Premium,IV,0.25496966663327025
C102525,Mass,X,0.263736485407647
C102526,Mass,VIII,0.2233975826406992
C102527,Mass,IV,0.25572310259646985
C102528,Mass,II,0.3245008556291485
C102529,Mass,VIII,0.20384217079937517
C102530,Mass,II,0.28359103428537913
C102531,Mass,X,0.30191154691789274
C102532,Premium,RM,0.29545575464700713
C102533,Mass,IV,0.20213676135905767
C102534,Mass,II,0.3322663913788725
C102535,Mass,RM,0.19334013644198422
C102536,Gold,II,0.21233142304263583
C102537,Gold,X,0.27935583314843243
C102538,Gold,V,0.31314000733224384
C102539,Mass,V,0.22205662438545656
C102540,Gold,X,0.2979028067614807
C102541,Gold,X,0.2870799140576242
C102542,Mass,X,0.2312943609484822
C102543,Mass,II,0.25227008903866044
C102544,Premium,V,0.20432573875154833
C102545,Mass,IV,0.33191081866310623
C102546,Premium,X,0.3225191670730332
C102547,Gold,RM,0.2197076200359805
C102548,Mass,X,0.3101095856165085
C102549,Mass,VIII,0.21923960892714323
C102550,Gold,IV,0.3563065071689455
C102551,Mass,II,0.29932282475281513
C102552,Mass,VIII,0.3567741359736085
C102553,Gold,II,0.23719051369311916
C102554,Mass,V,0.35461189105842517
C102555,Mass,X,0.2788531937811879
C102556,Mass,RM,0.312325212084729
C102557,Mass,X,0.2726264631910044
C102558,Gold,IV,0.22650649264844505
C102559,Mass,V,0.2872271991727359
C102560,Mass,IV,0.21931054906137595
C102561,Gold,II,0.2576670157057763
C102562,Mass,VIII,0.2265582646912296
C102563,Mass,RM,0.21195745455479337
C102564,Mass,RM,0.19506840329736735
C102565,Mass,IV,0.3485093229468308
C102566,Premium,VIII,0.23682475600548447
C102567,Mass,IV,0.2822304954049792
C102568,Mass,X,0.3824184033475795
C102569,Mass,IV,0.2778279679920588
C102570,Jóvenes,VIII,0.2644217288253278
C102571,Gold,X,0.20550110190678572
C102572,Mass,IV,0.31965383691072785
C102573,Gold,IV,0.29038476978045275
C102574,Mass,RM,0.2875883566851855
C102575,Mass,IV,0.28700324127176696
C102576,Mass,II,0.1794786904183338
C102577,Mass,VIII,0.2319598628220133
C102578,Gold,IV,0.27779835033572897
C102579,Mass,II,0.3558000052386366
C102580,Mass,RM,0.3054417535652581
C102581,Mass,IV,0.2648396951736325
C102582,Mass,X,0.22586240409501582
C102583,Gold,V,0.20437844679707604
C102584,Premium,II,0.3967311479991673
C102585,Mass,RM,0.24315497338110179
C102586,Mass,RM,0.2742290833427514
C102587,Mass,RM,0.2559097029350196
C102588,Mass,IV,0.2738467146013502
C102589,Gold,II,0.21631622838521547
C102590,Gold,RM,0.23611141858884843
C102591,Mass,II,0.30884422228314
C102592,Jóvenes,VIII,0.26738630306436917
C102593,Premium,II,0.27077129336973316
C102594,Jóvenes,X,0.23069946933636476
C102595,Jóvenes,VIII,0.2602681196217815
C102596,Premium,IV,0.31249059145736885
C102597,Mass,RM,0.27999494209310016
C102598,Jóvenes,V,0.31799414026723344
C102599,Mass,V,0.2667057285497021
C102600,Mass,II,0.2466180406801709
C102601,Mass,RM,0.24546026958851005
C102602,Mass,V,0.2518093183580464
C102603,Mass,V,0.20626254861495213
C102604,Mass,X,0.2705534205649844
C102605,Jóvenes,VIII,0.12
C102606,Mass,RM,0.30003034228506936
C102607,Gold,X,0.31727180500566965
C102608,Premium,RM,0.2624772575653559
C102609,Mass,II,0.24427813139094645
C102610,Mass,II,0.23784342734558617
C102611,Gold,X,0.33572861725864767
C102612,Mass,II,0.26882029699493976
C102613,Mass,IV,0.26998584440306844
C102614,Mass,VIII,0.27285647958856774
C102615,Premium,RM,0.2433870884762082
C102616,Gold,V,0.19468382345340585
C102617,Mass,II,0.3681920584577318
C102618,Mass,RM,0.2840992137759811
C102619,Premium,VIII,0.27627024526688854
C102620,Mass,RM,0.23912962584382708
C102621,Mass,X,0.21095065268921942
C102622,Mass,VIII,0.20544501846010443
C102623,Mass,IV,0.3314229292409755
C102624,Mass,RM,0.34694949200160546
C102625,Mass,II,0.22835904968501985
C102626,Mass,RM,0.37165911645760363
C102627,Premium,II,0.34493668670323574
C102628,Premium,X,0.2305678259063249
C102629,Mass,V,0.23399088100426615
C102630,Mass,VIII,0.25067018961381055
C102631,Mass,VIII,0.2517207262852947
C102632,Mass,IV,0.3061728726091365
C102633,Gold,V,0.22727069635368205
C102634,Gold,X,0.32329180232565474
C102635,Premium,RM,0.3768395179218229
C102636,Mass,II,0.35036216928396924
C102637,Mass,VIII,0.2751702686662873
C102638,Gold,IV,0.3876102329335872
C102639,Jóvenes,II,0.2142242061939716
C102640,Premium,RM,0.3178935335318078
C102641,Jóvenes,II,0.2225514084522259
C102642,Gold,V,0.33938790388078016
C102643,Mass,RM,0.34482402990208444
C102644,Gold,IV,0.37018248020785777
C102645,Mass,RM,0.29951049540816077
C102646,Mass,X,0.2229335896922166
C102647,Mass,IV,0.3462887239851234
C102648,Gold,V,0.20035626045191202
C102649,Mass,II,0.314148077879155
C102650,Premium,RM,0.24688011920051628
C102651,Jóvenes,V,0.33309497088101664
C102652,Jóvenes,II,0.2324216223687064
C102653,Gold,RM,0.3458895664689921
C102654,Mass,V,0.22468520229775404
C102655,Gold,II,0.2414210993698916
C102656,Gold,IV,0.3569721611234823
C102657,Mass,VIII,0.26559623231500584
C102658,Mass,X,0.3055353115319824
C102659,Premium,V,0.18586274125012955
C102660,Mass,V,0.3198671576704001
C102661,Mass,IV,0.31968381495716935
C102662,Premium,VIII,0.2816133222122808
C102663,Mass,V,0.313904869628089
C102664,Gold,RM,0.2457866982672438
C102665,Gold,RM,0.21177748906960042
C102666,Mass,V,0.305361876013367
C102667,Jóvenes,RM,0.4622499952703335
C102668,Mass,IV,0.3502416168652179
C102669,Gold,RM,0.3255574583018559
C102670,Mass,X,0.37642414396065027
C102671,Gold,X,0.24443252037608387
C102672,Mass,RM,0.25380928178637086
C102673,Mass,IV,0.30089397660018125
C102674,Gold,RM,0.14528209343551046
C102675,Gold,IV,0.2407105070093229
C102676,Mass,VIII,0.35244536174948243
C102677,Mass,V,0.41509356807705
C102678,Mass,VIII,0.22716943026515152
C102679,Premium,IV,0.2548982294602589
C102680,Mass,X,0.2173499076028475
C102681,Mass,X,0.2844836567179611
C102682,Mass,IV,0.31570615282150294
C102683,Jóvenes,V,0.3321773348416295
C102684,Mass,X,0.23214410194371368
C102685,Mass,V,0.37681566858932386
C102686,Mass,V,0.24865091654436697
C102687,Mass,VIII,0.27903546722062517
C102688,Gold,IV,0.2726239596152001
C102689,Jóvenes,VIII,0.19580860632368813
C102690,Gold,IV,0.25724808900059465
C102691,Mass,V,0.2987314661494107
C102692,Jóvenes,RM,0.31401277207978934
C102693,Gold,V,0.3809809595876072
C102694,Mass,II,0.25511016846168977
C102695,Gold,V,0.2864741150821607
C102696,Mass,II,0.3142839752085077
C102697,Gold,VIII,0.3149481521392452
C102698,Mass,RM,0.2515430953359172
C102699,Mass,X,0.25904077846781304
C102700,Mass,II,0.28565364948888045
C102701,Mass,IV,0.37405700323165647
C102702,Premium,IV,0.2055603609330771
C102703,Mass,II,0.21979482260446076
C102704,Gold,VIII,0.1334777872274471
C102705,Mass,RM,0.293725682356704
C102706,Premium,VIII,0.22068703875949425
C102707,Mass,IV,0.28116320989375393
C102708,Mass,II,0.1802481139469666
C102709,Gold,X,0.319815109142491
C102710,Jóvenes,X,0.30639096481895467
C102711,Mass,VIII,0.2420285774728912
C102712,Mass,V,0.2449185832854125
C102713,Gold,X,0.188200636937468
C102714,Gold,RM,0.33153186268349244
C102715,Mass,II,0.240341201103322
C102716,Gold,IV,0.23242531974455202
C102717,Mass,RM,0.326729992826543
C102718,Mass,VIII,0.15643827322894704
C102719,Gold,V,0.26041041984744295
C102720,Mass,X,0.23863275792873032
C102721,Premium,VIII,0.37796114170519496
C102722,Mass,II,0.2504429888871122
C102723,Mass,II,0.38047667063592094
C102724,Gold,X,0.3425840979721321
C102725,Mass,X,0.3105500809931859
C102726,Premium,IV,0.27730260936615225
C102727,Mass,RM,0.2476751402395714
C102728,Premium,X,0.27569493210397755
C102729,Mass,RM,0.22982912764931812
C102730,Gold,VIII,0.2657530001749937
C102731,Mass,IV,0.20608851294670089
C102732,Mass,II,0.25588454580644227
C102733,Mass,IV,0.15270072304626345
C102734,Jóvenes,RM,0.18879563011878142
C102735,Mass,RM,0.2893616357109073
C102736,Gold,V,0.16935984151868255
C102737,Mass,IV,0.2006108344255818
C102738,Mass,X,0.34861436396045525
C102739,Mass,V,0.2674897967411863
C102740,Mass,VIII,0.381662382269619
C102741,Premium,VIII,0.19124919732467732
C102742,Mass,II,0.1598331582833546
C102743,Mass,V,0.34636845768535784
C102744,Mass,X,0.3454025571433468
C102745,Premium,II,0.36489871135705637
C102746,Jóvenes,V,0.22833582145196568
C102747,Gold,IV,0.2071764024297525
C102748,Mass,RM,0.3560836000048768
C102749,Gold,X,0.12
C102750,Mass,VIII,0.27495549085760324
C102751,Gold,RM,0.21940983092321306
C102752,Mass,X,0.21811787038942965
C102753,Gold,X,0.28795258799182855
C102754,Mass,RM,0.2574838742464175
C102755,Jóvenes,RM,0.29164667191900323
C102756,Mass,RM,0.16396997808324273
C102757,Mass,VIII,0.35139950926636226
C102758,Gold,RM,0.3510614466746048
C102759,Premium,IV,0.22688492884668013
C102760,Mass,X,0.4037981863157162
C102761,Premium,RM,0.18243975905943227
C102762,Jóvenes,X,0.3618567237059128
C102763,Mass,V,0.23141016079184998
C102764,Mass,II,0.18877871860766332
C102765,Mass,VIII,0.21845116370970458
C102766,Mass,IV,0.2571912531137673
C102767,Gold,II,0.279612517356809
C102768,Mass,X,0.27801060088743923
C102769,Mass,II,0.16485156787408312
C102770,Gold,RM,0.33790437225031644
C102771,Mass,X,0.264542088384695
C102772,Premium,RM,0.2203356238147413
C102773,Premium,X,0.25227878904323936
C102774,Mass,RM,0.3183447085516878
C102775,Gold,V,0.3795227449715093
C102776,Premium,X,0.25297685465403114
C102777,Gold,X,0.3636674709382258
C102778,Mass,X,0.3397889738508657
C102779,Mass,V,0.27153566364678594
C102780,Premium,II,0.3205909007933024
C102781,Gold,VIII,0.2115538598904747
C102782,Mass,X,0.28320472198076396
C102783,Jóvenes,IV,0.26001398377088086
C102784,Jóvenes,V,0.20358323674973078
C102785,Premium,VIII,0.19548092482435836
C102786,Premium,RM,0.23046345929935355
C102787,Jóvenes,II,0.38418714778549895
C102788,Mass,IV,0.22779774176974588
C102789,Mass,X,0.29793384845689197
C102790,Jóvenes,VIII,0.3421782598418208
C102791,Jóvenes,II,0.3719091458178907
C102792,Gold,V,0.2754229362948108
C102793,Mass,IV,0.21459753956575978
C102794,Mass,X,0.2502995495004943
C102795,Mass,IV,0.3391985761894999
C102796,Mass,V,0.2452144424105465
C102797,Mass,V,0.33948023749415834
C102798,Mass,II,0.23014509890612042
C102799,Premium,V,0.27792460792732426
C102800,Jóvenes,IV,0.3629233621542605
C102801,Mass,IV,0.2497814493891326
C102802,Premium,RM,0.2513194794674074
C102803,Mass,RM,0.27614722722079976
C102804,Gold,X,0.34867092980753805
C102805,Gold,II,0.2707372468607854
C102806,Mass,V,0.27133303710770684
C102807,Mass,II,0.36050870290654463
C102808,Gold,VIII,0.33036175606057583
C102809,Mass,II,0.4130465997261983
C102810,Premium,II,0.2546475996031886
C102811,Mass,X,0.2853469326931724
C102812,Premium,IV,0.25808833796656266
C102813,Mass,II,0.23547568316135473
C102814,Gold,RM,0.28722922180611454
C102815,Premium,X,0.3507845238452343
C102816,Premium,X,0.33876154531258035
C102817,Mass,VIII,0.23146851233458393
C102818,Mass,II,0.2789862203914129
C102819,Mass,RM,0.14008574773909874
C102820,Premium,X,0.2956772263350521
C102821,Gold,V,0.22358844890467025
C102822,Mass,X,0.3085433807963162
C102823,Gold,RM,0.31021355019159774
C102824,Jóvenes,X,0.24274320771520785
C102825,Gold,X,0.2414395870597559
C102826,Mass,VIII,0.21573368655163042
C102827,Gold,V,0.2681481224666112
C102828,Gold,RM,0.25783851094845966
C102829,Premium,V,0.2793641487428308
C102830,Mass,II,0.3144120883854813
C102831,Mass,IV,0.38412850155841904
C102832,Jóvenes,X,0.37086304132430803
C102833,Mass,II,0.20053682110853338
C102834,Mass,RM,0.2451283791213643
C102835,Gold,IV,0.20587330420055133
C102836,Premium,X,0.2651071086021923
C102837,Premium,V,0.28880655662306887
C102838,Premium,RM,0.24785434748370577
C102839,Mass,IV,0.19170668469694074
C102840,Mass,V,0.2535202328863901
C102841,Mass,X,0.25765446891248334
C102842,Jóvenes,RM,0.32785823760184635
C102843,Gold,IV,0.35324485598515704
C102844,Mass,IV,0.3307607620932722
C102845,Mass,RM,0.24260875507440904
C102846,Gold,II,0.2980957570729112
C102847,Mass,RM,0.29342017861582176
C102848,Mass,X,0.30546842907215943
C102849,Jóvenes,RM,0.22405936768480458
C102850,Mass,RM,0.2954578050420267
C102851,Mass,IV,0.3132832856259285
C102852,Jóvenes,X,0.27962130085385584
C102853,Gold,RM,0.24666757075140255
C102854,Mass,II,0.2892426625092923
C102855,Jóvenes,VIII,0.2834337551521614
C102856,Gold,X,0.2697345097691541
C102857,Mass,V,0.2606263996821008
C102858,Mass,IV,0.354184222462959
C102859,Mass,II,0.2003185088251921
C102860,Mass,X,0.342617715390364
C102861,Mass,V,0.33868139498494554
C102862,Gold,IV,0.2666541057434201
C102863,Mass,V,0.2811458624923097
C102864,Mass,IV,0.2531851177124291
C102865,Premium,IV,0.3114387789247382
C102866,Mass,RM,0.3719615587098895
C102867,Gold,IV,0.2898902985911683
C102868,Mass,X,0.31341199280451454
C102869,Jóvenes,II,0.2991211356922691
C102870,Mass,X,0.24189427972881933
C102871,Mass,IV,0.20667407916530015
C102872,Premium,X,0.30179967619969594
C102873,Mass,VIII,0.18636488421108577
C102874,Mass,II,0.19772830098860691
C102875,Mass,II,0.28531328894174457
C102876,Mass,V,0.20013222322187452
C102877,Mass,VIII,0.2894365582299349
C102878,Mass,V,0.4652681302421202
C102879,Gold,IV,0.19641360140282196
C102880,Gold,II,0.28168229479831797
C102881,Mass,VIII,0.26351212432061477
C102882,Mass,IV,0.3235129522268276
C102883,Mass,X,0.3563097565017161
C102884,Mass,RM,0.20661119539892456
C102885,Premium,II,0.26672118251509624
C102886,Gold,IV,0.2750372147420235
C102887,Jóvenes,VIII,0.30660952421955495
C102888,Gold,IV,0.4142352035786088
C102889,Premium,IV,0.25266894908322113
C102890,Mass,V,0.19300381960749688
C102891,Premium,V,0.35518724972372245
C102892,Premium,V,0.3153100661218999
C102893,Mass,V,0.34245505270780796
C102894,Gold,V,0.24171465733370534
C102895,Mass,RM,0.25841570025267785
C102896,Gold,RM,0.36885672280947773
C102897,Gold,IV,0.3315163312540278
C102898,Mass,X,0.20948673197784698
C102899,Gold,II,0.1462298962985998
C102900,Jóvenes,II,0.3287529552405303
C102901,Mass,RM,0.29603198492789706
C102902,Mass,VIII,0.2640861629411126
C102903,Mass,RM,0.32023624229735076
C102904,Mass,IV,0.2672117002215674
C102905,Mass,IV,0.28619420893620257
C102906,Gold,II,0.38537921781961426
C102907,Mass,II,0.31047031066363556
C102908,Gold,II,0.2599861961897666
C102909,Premium,X,0.2642648419938205
C102910,Mass,IV,0.18369340933003875
C102911,Premium,V,0.12970302973143624
C102912,Jóvenes,VIII,0.29877716054264214
C102913,Mass,V,0.343172552713832
C102914,Mass,V,0.2701544248715743
C102915,Mass,VIII,0.2808203731459798
C102916,Jóvenes,RM,0.19477585158594646
C102917,Mass,VIII,0.20842945273196575
C102918,Jóvenes,IV,0.34753427690849037
C102919,Premium,IV,0.26478320173066244
C102920,Premium,RM,0.21221755956052346
C102921,Gold,II,0.3018090425383983
C102922,Mass,RM,0.3004054067290971
C102923,Premium,X,0.37775699532216267
C102924,Gold,X,0.3956178190087606
C102925,Mass,V,0.1574052595710781
C102926,Jóvenes,II,0.20814230125560468
C102927,Jóvenes,X,0.312499966387285
C102928,Mass,VIII,0.1932878219405017
C102929,Mass,VIII,0.2344220630372134
C102930,Gold,VIII,0.170037492595382
C102931,Gold,X,0.38917897014350433
C102932,Mass,VIII,0.32999469287789346
C102933,Mass,X,0.2612226173396561
C102934,Gold,X,0.33095969854336427
C102935,Mass,V,0.27457125284738443
C102936,Mass,RM,0.2667224986104331
C102937,Premium,V,0.20416793739005024
C102938,Jóvenes,VIII,0.22523391085511935
C102939,Mass,X,0.2896527007015284
C102940,Jóvenes,X,0.31440693711337775
C102941,Mass,IV,0.31575612368808625
C102942,Mass,V,0.2840830524643735
C102943,Mass,IV,0.15855798744331345
C102944,Mass,RM,0.3110781737213533
C102945,Jóvenes,X,0.26239852525516394
C102946,Mass,IV,0.3280612529822839
C102947,Premium,RM,0.2007436819313888
C102948,Mass,RM,0.28765996031888874
C102949,Mass,X,0.38081494059961124
C102950,Gold,X,0.2875475240255436
C102951,Mass,RM,0.29975015734403765
C102952,Gold,VIII,0.36110664298186146
C102953,Mass,X,0.36849855924930003
C102954,Premium,VIII,0.3223593266595041
C102955,Premium,RM,0.22839675724435665
C102956,Jóvenes,IV,0.3280911406722577
C102957,Gold,V,0.28561873837024415
C102958,Jóvenes,RM,0.25339305067289875
C102959,Mass,II,0.12
C102960,Mass,VIII,0.26848194001581277
C102961,Premium,X,0.2992402351803411
C102962,Jóvenes,II,0.194608223363419
C102963,Premium,RM,0.309663737835202
C102964,Mass,X,0.28972659447532384
C102965,Mass,IV,0.2547878105445385
C102966,Premium,IV,0.295094673876333
C102967,Mass,X,0.3389492375074268
C102968,Premium,V,0.2610498625109359
C102969,Mass,VIII,0.3032516989605136
C102970,Jóvenes,VIII,0.21862184992061443
C102971,Mass,IV,0.27460052804707963
C102972,Mass,II,0.2548100647804576
C102973,Premium,II,0.33540719619479364
C102974,Mass,II,0.2926208990088228
C102975,Mass,RM,0.3081457927164796
C102976,Mass,X,0.34090712822356933
C102977,Gold,X,0.29121555110617614
C102978,Jóvenes,RM,0.25172499358513706
C102979,Mass,II,0.22316434944602145
C102980,Mass,VIII,0.21490299486641462
C102981,Mass,II,0.22245307324914523
C102982,Gold,IV,0.24237977885317868
C102983,Mass,VIII,0.20692870293333032
C102984,Mass,II,0.3315430344891445
C102985,Gold,IV,0.20216881703202427
C102986,Mass,X,0.3147253964798251
C102987,Mass,II,0.31654300065194213
C102988,Mass,RM,0.34198995431581086
C102989,Gold,V,0.40009075371557457
C102990,Premium,VIII,0.4257910385037349
C102991,Premium,VIII,0.23399042275314308
C102992,Gold,IV,0.2622927355695073
C102993,Gold,V,0.21582077981572312
C102994,Mass,V,0.1622273400029905
C102995,Jóvenes,II,0.3355307560614381
C102996,Gold,V,0.2169892963424864
C102997,Mass,RM,0.20113295245197688
C102998,Premium,RM,0.2888237254533173
C102999,Premium,X,0.2388984249731391
C103000,Mass,VIII,0.29222893175672593
C103001,Gold,IV,0.2982456982365902
C103002,Premium,RM,0.2796424147089437
C103003,Jóvenes,X,0.3449131477260006
C103004,Gold,V,0.27850937882524623
C103005,Mass,IV,0.27602463190716087
C103006,Mass,RM,0.3338271616559284
C103007,Mass,V,0.27899088101629793
C103008,Gold,VIII,0.33937558796541367
C103009,Premium,IV,0.40484405911365384
C103010,Gold,V,0.23134544652727404
C103011,Mass,V,0.22288405687688845
C103012,Mass,VIII,0.22677884517396535
C103013,Mass,X,0.3566196729379888
C103014,Mass,VIII,0.2925665383950192
C103015,Gold,X,0.24079804506761848
C103016,Mass,V,0.26632394868733283
C103017,Gold,V,0.2064669346430959
C103018,Premium,X,0.14630946253772395
C103019,Premium,RM,0.28079513295026054
C103020,Gold,II,0.3261882786227471
C103021,Mass,IV,0.16755627438675247
C103022,Gold,VIII,0.28710216879109507
C103023,Premium,X,0.25126083260990223
C103024,Premium,RM,0.33122961273834656
C103025,Gold,V,0.2906355523079136
C103026,Mass,IV,0.22930646091648543
C103027,Mass,VIII,0.2950511209749681
C103028,Premium,X,0.28851401479780314
C103029,Mass,RM,0.24902136235572198
C103030,Premium,X,0.2563637946631518
C103031,Mass,V,0.38308905694238937
C103032,Mass,X,0.2595199215888226
C103033,Premium,II,0.37530575672083105
C103034,Mass,VIII,0.25502759129279523
C103035,Premium,VIII,0.3722685610374835
C103036,Mass,X,0.3420976837536977
C103037,Gold,V,0.2928438185865449
C103038,Mass,II,0.29119997467855885
C103039,Jóvenes,IV,0.23263544851860085
C103040,Premium,IV,0.3152360816349373
C103041,Gold,V,0.30616248193630924
C103042,Gold,RM,0.1818783002288067
C103043,Mass,X,0.32700606074641486
C103044,Gold,IV,0.3448286378730128
C103045,Mass,V,0.28766034847129585
C103046,Premium,VIII,0.2562051740564895
C103047,Mass,II,0.2716426948872102
C103048,Premium,X,0.3109211485293697
C103049,Mass,X,0.2768593273395524
C103050,Mass,V,0.2652939425401779
C103051,Mass,RM,0.3034043172007658
C103052,Jóvenes,X,0.28674523947953634
C103053,Mass,V,0.2689539394442783
C103054,Jóvenes,V,0.3776966016204976
C103055,Gold,VIII,0.2382234438924707
C103056,Mass,IV,0.20246049153955326
C103057,Mass,V,0.17491661522505575
C103058,Mass,VIII,0.2761080848287272
C103059,Jóvenes,X,0.2447105854317381
C103060,Mass,IV,0.21960591086240228
C103061,Mass,II,0.32950972753565333
C103062,Mass,VIII,0.26186611028708967
C103063,Jóvenes,RM,0.21666932669009312
C103064,Premium,II,0.31467913388614577
C103065,Mass,IV,0.22702848241329895
C103066,Gold,II,0.23503288740490108
C103067,Premium,II,0.25843150455766445
C103068,Mass,V,0.33905421235411404
C103069,Gold,II,0.2704094049985087
C103070,Mass,X,0.26011099104039226
C103071,Gold,IV,0.2480569668543574
C103072,Gold,II,0.22283870258870112
C103073,Jóvenes,II,0.31390304369094907
C103074,Mass,IV,0.25007103382065443
C103075,Premium,II,0.30328635238738794
C103076,Gold,V,0.2645008262998003
C103077,Mass,IV,0.30252177179165984
C103078,Mass,RM,0.260424057943904
C103079,Mass,VIII,0.2195130549635173
C103080,Gold,II,0.2970003375771113
C103081,Premium,RM,0.30130400466408264
C103082,Mass,V,0.3321424301521123
C103083,Mass,II,0.2140766431478336
C103084,Gold,IV,0.17043793234495752
C103085,Mass,X,0.2854251399038716
C103086,Gold,X,0.25221051813905954
C103087,Gold,RM,0.3299454863401209
C103088,Premium,V,0.3061199792538447
C103089,Mass,X,0.23713629702590247
C103090,Mass,II,0.22427145342636454
C103091,Mass,X,0.2809882808084635
C103092,Mass,II,0.29669346205048697
C103093,Mass,V,0.3831921991068638
C103094,Mass,V,0.2582490540268631
C103095,Mass,X,0.20940308523859294
C103096,Mass,IV,0.2700244155335512
C103097,Gold,X,0.3990509290322283
C103098,Mass,VIII,0.29945859879316233
C103099,Mass,RM,0.2979052167325035
C103100,Gold,VIII,0.34089765366969826
C103101,Gold,X,0.25072251334915296
C103102,Mass,II,0.19309454161723238
C103103,Gold,IV,0.35283673039788677
C103104,Mass,II,0.37087380627018646
C103105,Jóvenes,II,0.22958922003245133
C103106,Mass,RM,0.21169912362058774
C103107,Jóvenes,VIII,0.15969941784981068
C103108,Mass,RM,0.29652001534848493
C103109,Gold,V,0.2528912086347082
C103110,Jóvenes,VIII,0.27845078087321157
C103111,Gold,VIII,0.3006568553067458
C103112,Mass,IV,0.2998922700486152
C103113,Mass,VIII,0.32607030523728103
C103114,Mass,IV,0.14934714804919869
C103115,Mass,RM,0.24342737761848826
C103116,Mass,VIII,0.19885152293642883
C103117,Mass,V,0.25924011793284
C103118,Mass,VIII,0.39946203727241164
C103119,Gold,X,0.2954714127088731
C103120,Gold,V,0.31996835788390166
C103121,Mass,V,0.3549901640504181
C103122,Mass,V,0.17478708346676625
C103123,Gold,IV,0.24069668102218308
C103124,Mass,V,0.3351094106981951
C103125,Jóvenes,VIII,0.2607169840633744
C103126,Mass,V,0.3196105319112315
C103127,Mass,II,0.2733051286840166
C103128,Mass,II,0.2432936897697756
C103129,Mass,IV,0.40171477308093934
C103130,Mass,IV,0.29381811464823754
C103131,Mass,V,0.3080836612084803
C103132,Mass,V,0.33811764685054585
C103133,Gold,X,0.21375969533253247
C103134,Mass,VIII,0.2556174875610691
C103135,Gold,RM,0.18719531205600234
C103136,Jóvenes,RM,0.3033006332116468
C103137,Mass,RM,0.22226583130368563
C103138,Premium,X,0.34019797759106424
C103139,Gold,VIII,0.21260829009088328
C103140,Jóvenes,VIII,0.27256758396541814
C103141,Mass,IV,0.20419183266364116
C103142,Premium,VIII,0.2408572901861129
C103143,Mass,X,0.24849621671476801
C103144,Mass,RM,0.3098312811546298
C103145,Mass,V,0.25761033311237225
C103146,Mass,RM,0.23788563921807812
C103147,Gold,V,0.32663689440903615
C103148,Mass,VIII,0.22911851276566197
C103149,Mass,V,0.27952773572438017
C103150,Mass,X,0.31625592776092126
C103151,Gold,RM,0.4099904657063205
C103152,Gold,II,0.18623456820493
C103153,Mass,RM,0.14052888403451985
C103154,Gold,IV,0.1985391103262888
C103155,Gold,VIII,0.20801485418422014
C103156,Mass,IV,0.22861010903290785
C103157,Gold,RM,0.242165070793898
C103158,Mass,VIII,0.18108070136624915
C103159,Mass,RM,0.26043645370403473
C103160,Jóvenes,RM,0.26526774878038945
C103161,Mass,II,0.32061242134504947
C103162,Gold,X,0.28380349380787
C103163,Mass,IV,0.24630475412840086
C103164,Mass,IV,0.3319187493211584
C103165,Premium,X,0.1959049966197166
C103166,Mass,X,0.2676702063411193
C103167,Gold,VIII,0.23418656318913053
C103168,Gold,II,0.25654303839541714
C103169,Jóvenes,X,0.3389023929397063
C103170,Gold,II,0.2929777233279433
C103171,Gold,V,0.2520663166955827
C103172,Gold,II,0.26001677737986484
C103173,Gold,V,0.27579957371267133
C103174,Mass,X,0.24438370351572242
C103175,Gold,II,0.18604918459452965
C103176,Mass,VIII,0.2077774436281684
C103177,Mass,X,0.2772564135388414
C103178,Mass,V,0.22292685241570892
C103179,Mass,IV,0.21096001542436546
C103180,Mass,VIII,0.22274706152142637
C103181,Mass,II,0.2663983182537696
C103182,Mass,VIII,0.2699293300980434
C103183,Mass,VIII,0.27486345925108946
C103184,Gold,VIII,0.17404399764488518
C103185,Gold,RM,0.2448508087726742
C103186,Mass,V,0.27890821884672445
C103187,Jóvenes,II,0.32247322086423086
C103188,Gold,VIII,0.2507589308892316
C103189,Premium,II,0.19208996642013176
C103190,Gold,V,0.2154474240990964
C103191,Gold,V,0.2967073160218245
C103192,Mass,V,0.37312710069742683
C103193,Mass,RM,0.36510994538267966
C103194,Gold,V,0.3265808126380576
C103195,Gold,IV,0.23789224019741528
C103196,Gold,IV,0.28168322058168216
C103197,Premium,RM,0.2917707471888098
C103198,Mass,X,0.3524555217546962
C103199,Mass,X,0.35984202979676116
C103200,Premium,X,0.296309787704284
C103201,Mass,VIII,0.3819762735706185
