id_cliente,segmento,region,ingreso_mensual,pd_score,lgd_pred,ead_pred,expected_loss,limite_ref,r_opt,e_opt,z_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt,apr_base,apr_efectiva,ingreso_financiero,costos_operativos,utilidad_neta,project,notebook,piso,escenario,mode,created_utc,pd_score_opt,lgd_pred_opt,ead_pred_opt,limite_ref_opt,pd_score_in,lgd_pred_in,ead_pred_in,limite_ref_in
C00020280,affluent,IV,1469343,0.996046341397722,0.3440040195148503,526372.352998244,180358.2996038741,2795975.0,0.1,0.0,1.3119777e-10,1.1151810449999997e-10,0.0,0.0,1.1151810449999997e-10,0.2099,0.178415,93912.7233601817,7895.58529497366,-94341.16153866606,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.996046341397722,0.3440040195148503,526372.352998244,2795975.0,0.996046341397722,0.3440040195148503,526372.352998244,2795975
C00041886,pyme,VI,2016436,0.7939918946257862,0.3103561187952273,778127.4222631118,191746.3483007925,5000000.0,0.1,0.0,1.6199579e-10,1.376964215e-10,0.0,0.0,1.376964215e-10,0.296,0.2516,195776.85944139893,11671.911333946677,-7641.400193340252,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7939918946257862,0.3103561187952273,778127.4222631118,5000000.0,0.7939918946257862,0.3103561187952273,778127.4222631118,5000000
C00016546,mass,III,782821,0.043114234607259,0.3192029792119423,260926.7378941237,3590.9238995566657,1417732.0,0.45,1417732.0,637979.4,542282.49,19511.100177215387,21265.98,501505.4098227846,0.2933,0.249305,65050.34039069452,3913.901068411856,57545.515422726,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.043114234607259,0.3192029792119423,260926.7378941237,1417732.0,0.043114234607259,0.3192029792119423,260926.7378941237,1417732
C00014068,mass_affluent,VII,2665420,0.9666287901575692,0.3447810309980798,1122542.7184000886,374115.7285300254,5000000.0,0.1,0.0,1.5301857e-10,1.300657845e-10,0.0,0.0,1.300657845e-10,0.2225,0.189125,212300.89161741675,16838.140776001328,-178652.97768860997,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9666287901575692,0.3447810309980798,1122542.7184000886,5000000.0,0.9666287901575692,0.3447810309980798,1122542.7184000886,5000000
C00020631,mass,IV,933025,0.0819922308434709,0.3227291312925595,313252.483947171,8289.062137266164,1898008.0,0.45,1898008.0,854103.6,725988.0599999999,50223.72384980528,28470.12,647294.2161501946,0.2565,0.218025,68296.87281258196,4698.787259207565,55309.02341610823,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0819922308434709,0.3227291312925595,313252.483947171,1898008.0,0.0819922308434709,0.3227291312925595,313252.483947171,1898008
C00021240,pyme,III,1684285,0.7985320064150045,0.358052302376568,960728.590260924,274687.8902573646,5000000.0,0.1,0.0,1.6172413e-10,1.374655105e-10,0.0,0.0,1.374655105e-10,0.2668,0.2267799999999999,217874.02969937236,14410.92885391386,-71224.78941190614,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7985320064150045,0.358052302376568,960728.590260924,5000000.0,0.7985320064150045,0.358052302376568,960728.590260924,5000000
C00027153,mass,II,739033,0.0141048277404222,0.2955707725208583,280786.73539187625,1170.5928328706536,2311996.0,0.45,2311996.0,1040398.2,884338.47,9638.653134552316,34679.94,840019.8768654477,0.3086,0.26231,73653.16856064305,4211.801030878144,68270.77469689427,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0141048277404222,0.2955707725208583,280786.73539187625,2311996.0,0.0141048277404222,0.2955707725208583,280786.73539187625,2311996
C00026635,mass,II,980534,0.0526248120857981,0.3245388489856722,435600.8921517862,7439.538749393066,2576898.0,0.45,2576898.0,1159604.1,985663.485,44010.31510641014,38653.47,902999.69989359,0.2923,0.248455,108227.21965957205,6534.013382276793,94253.6675279022,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0526248120857981,0.3245388489856722,435600.8921517862,2576898.0,0.0526248120857981,0.3245388489856722,435600.8921517862,2576898
C00010822,mass,XIV,583206,0.0534589103300205,0.3239102631476608,280841.97381827753,4863.028645301745,1585794.0,0.45,1585794.0,713607.3,606566.2050000001,27459.434010877707,23786.91,555319.8609891223,0.2802,0.23817,66888.13290429916,4212.6296072741625,57812.47465172325,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0534589103300205,0.3239102631476608,280841.97381827753,1585794.0,0.0534589103300205,0.3239102631476608,280841.97381827753,1585794
C00019016,mass,III,525367,0.0230987036992519,0.3104797445306768,136436.73055020018,978.4805203884052,952122.0,0.45,952122.0,428454.9,364186.665,6828.313946517991,14281.83,343076.521053482,0.2596,0.22066,30106.12896320717,2046.5509582530024,27081.09748456576,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0230987036992519,0.3104797445306768,136436.73055020018,952122.0,0.0230987036992519,0.3104797445306768,136436.73055020018,952122
C00014760,mass,XIV,1139645,0.1495916105811462,0.3297115873479468,514682.5417562701,25385.217296766197,3183183.0,0.45,3183183.0,1432432.4,1217567.5399999998,157001.2300682194,47747.745,1012818.5649317804,0.2537,0.2156449999999999,110988.71671703084,7720.238126344051,77883.26129392062,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1495916105811462,0.3297115873479468,514682.5417562701,3183183.0,0.1495916105811462,0.3297115873479468,514682.5417562701,3183183
C00018120,mass_affluent,X,1498394,0.6053732922154842,0.3308894657957065,694843.674974226,139185.27973826858,4029756.0,0.1,0.0,1.6661942e-10,1.4162650699999999e-10,0.0,0.0,1.4162650699999999e-10,0.243,0.2065499999999999,143519.9610659264,10422.65512461339,-6087.973796955586,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6053732922154842,0.3308894657957065,694843.674974226,4029756.0,0.6053732922154842,0.3308894657957065,694843.674974226,4029756
C00042882,mass,V,738564,0.0516145814973128,0.3409453160070727,388265.6313169241,6832.601435533623,2110311.0,0.45,2110311.0,949639.95,807193.9574999999,37136.72497644499,31654.665,738402.5675235549,0.2626,0.22321,86664.77156625062,5823.984469753862,74008.18566096314,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0516145814973128,0.3409453160070727,388265.6313169241,2110311.0,0.0516145814973128,0.3409453160070727,388265.6313169241,2110311
C00036208,mass,III,802817,0.0682895440200163,0.3321237246101674,314383.087986098,7130.390058362524,2344179.0,0.45,2344179.0,1054880.6,896648.51,53167.3339800051,35162.685,808318.491019995,0.2652,0.2254199999999999,70868.23569382621,4715.74631979147,59022.09931567222,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0682895440200163,0.3321237246101674,314383.087986098,2344179.0,0.0682895440200163,0.3321237246101674,314383.087986098,2344179
C00049475,mass,III,1122909,0.2047164494543708,0.3433332592331317,407661.285026808,28652.867141374914,2229066.0,0.45,2229066.0,1003079.7,852617.745,156672.05666379616,33435.99,662509.6983362038,0.2791,0.237235,96711.5249533348,6114.91927540212,61943.738536557765,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.2047164494543708,0.3433332592331317,407661.285026808,2229066.0,0.2047164494543708,0.3433332592331317,407661.285026808,2229066
C00001825,mass_affluent,IX,1573077,0.7542939727987896,0.3383789287858431,1009847.8769059044,257750.7308997856,4606714.0,0.1,0.0,1.6113878e-10,1.36967963e-10,0.0,0.0,1.36967963e-10,0.2818,0.23953,241888.86195527128,15147.718153588565,-31009.58709810285,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7542939727987896,0.3383789287858431,1009847.8769059044,4606714.0,0.7542939727987896,0.3383789287858431,1009847.8769059044,4606714
C00046195,mass,IX,1048388,0.0468997198333417,0.3275796142007595,319665.7288524116,4911.149942603683,2091913.0,0.45,2091913.0,941360.85,800156.7224999999,32138.879719024324,31378.695,736639.1477809757,0.245,0.20825,66570.3880335147,4794.985932786173,56864.25215812485,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0468997198333417,0.3275796142007595,319665.7288524116,2091913.0,0.0468997198333417,0.3275796142007595,319665.7288524116,2091913
C00025435,mass_affluent,X,1651893,0.7879787612389388,0.3174301845243766,644789.0274410933,161279.9469143779,5000000.0,0.1,0.0,1.6235914e-10,1.38005269e-10,0.0,0.0,1.38005269e-10,0.2291,0.194735,125562.99125874131,9671.8354116164,-45388.791067253,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7879787612389388,0.3174301845243766,644789.0274410933,5000000.0,0.7879787612389388,0.3174301845243766,644789.0274410933,5000000
C00040079,mass,X,827694,0.0416031099615254,0.3253224774258241,426641.5349957974,5774.348625795938,2764706.0,0.45,2764706.0,1244117.7,1057500.045,37418.710984121695,41470.59,978610.7440158784,0.2607,0.221595,94541.63094739371,6399.62302493696,82367.65929666082,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0416031099615254,0.3253224774258241,426641.5349957974,2764706.0,0.0416031099615254,0.3253224774258241,426641.5349957974,2764706
C00008910,mass,X,623581,0.0008798538405107,0.3154386415009919,182786.60649752824,50.73057651976267,1307239.0,0.45,1307239.0,588257.55,500018.9175,362.8109815585138,19608.585,480047.5215184415,0.3404,0.28934,52887.47672399482,2741.799097462924,50094.94705001214,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0008798538405107,0.3154386415009919,182786.60649752824,1307239.0,0.0008798538405107,0.3154386415009919,182786.60649752824,1307239
C00020854,mass_affluent,IX,1474977,0.6678278920510243,0.3536594737295474,485203.29705732415,114597.09095290671,2747737.0,0.1,0.0,1.4689522e-10,1.24860937e-10,0.0,0.0,1.24860937e-10,0.313,0.26605,129088.3371821011,7278.049455859862,7213.196773334504,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6678278920510243,0.3536594737295474,485203.29705732415,2747737.0,0.6678278920510243,0.3536594737295474,485203.29705732415,2747737
C00027451,mass_affluent,IX,1245828,0.6329820886866431,0.3492590482947956,720738.3437172768,159337.02888724173,3933671.0,0.1,0.0,1.6334237e-10,1.388410145e-10,0.0,0.0,1.388410145e-10,0.2823,0.239955,172944.76926667916,10811.075155759152,2796.665223678274,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6329820886866431,0.3492590482947956,720738.3437172768,3933671.0,0.6329820886866431,0.3492590482947956,720738.3437172768,3933671
C00031938,mass_affluent,RM,1671552,0.7562662761641896,0.341331316497148,503208.49247875833,129896.91362256662,2712923.0,0.1,0.0,1.4105047e-10,1.1989289949999998e-10,0.0,0.0,1.1989289949999998e-10,0.2526,0.2147099999999999,108043.8954201142,7548.127387181375,-29401.1455896338,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7562662761641896,0.341331316497148,503208.49247875833,2712923.0,0.7562662761641896,0.341331316497148,503208.49247875833,2712923
C00006947,mass_affluent,XV,1083179,0.6305775780141375,0.3061351271691414,293023.45822005667,56565.8189018363,1928023.0,0.1,0.0,1.3683195e-10,1.163071575e-10,0.0,0.0,1.163071575e-10,0.2201,0.1870849999999999,54820.29368109929,4395.35187330085,-6140.877094037856,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6305775780141375,0.3061351271691414,293023.45822005667,1928023.0,0.6305775780141375,0.3061351271691414,293023.45822005667,1928023
C00009686,mass,VII,975590,0.0187823530243777,0.308825646129942,320505.06092699047,1859.080730671286,1878079.0,0.45,1878079.0,845135.55,718365.2175,10893.745232852174,28171.185,679300.2872671478,0.2676,0.22746,72902.08115845325,4807.575913904857,66235.42451387711,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0187823530243777,0.308825646129942,320505.06092699047,1878079.0,0.0187823530243777,0.308825646129942,320505.06092699047,1878079
C00034335,mass,IX,818689,0.0010750911539096,0.322280304808801,289760.12571947183,100.39629257620447,1916231.0,0.45,1916231.0,862303.95,732958.3574999999,663.9370673998325,28743.465,703550.9554326001,0.3499,0.297415,86179.00779085672,4346.401885792077,81732.20961248844,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0010750911539096,0.322280304808801,289760.12571947183,1916231.0,0.0010750911539096,0.322280304808801,289760.12571947183,1916231
C00046759,mass,VIII,992947,0.1708680221022954,0.3552392375336976,524694.5822322458,31848.45003152564,2198217.0,0.45,2198217.0,989197.65,840818.0025,133429.63059596016,32973.255,674415.1169040398,0.2743,0.2331549999999999,122335.16532035926,7870.418733483687,82616.29655534992,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1708680221022954,0.3552392375336976,524694.5822322458,2198217.0,0.1708680221022954,0.3552392375336976,524694.5822322458,2198217
C00028475,mass,V,374985,0.0627699474566751,0.3247623932274306,204057.8680514609,4159.784603844969,690011.0,0.45,690011.0,310504.95,263929.2075,14066.093906066964,10350.165,239512.94859393305,0.2388,0.20298,41419.66605708554,3060.868020771913,34199.01343246865,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0627699474566751,0.3247623932274306,204057.8680514609,690011.0,0.0627699474566751,0.3247623932274306,204057.8680514609,690011
C00018669,mass_affluent,IX,1125365,0.5312611030839339,0.3636403405292879,620154.3408220893,119806.35721981835,3449355.0,0.1,0.0,1.6704365e-10,1.4198710249999998e-10,0.0,0.0,1.4198710249999998e-10,0.3111,0.264435,163990.51311528918,9302.31511233134,34881.84078313947,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.5312611030839339,0.3636403405292879,620154.3408220893,3449355.0,0.5312611030839339,0.3636403405292879,620154.3408220893,3449355
C00037157,mass,VI,827674,0.0024060468472249,0.339946338427865,314751.816480939,257.44395102152515,1949910.0,0.45,1949910.0,877459.5,745840.575,1594.8836773966077,29248.65,714997.0413226034,0.3489,0.2965649999999999,93344.37245466966,4721.277247214085,88365.65125643405,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0024060468472249,0.339946338427865,314751.816480939,1949910.0,0.0024060468472249,0.339946338427865,314751.816480939,1949910
C00003565,pyme,XVI,1916319,0.6990209562130146,0.3345158835089733,508874.8946406949,118992.05505613012,3177051.0,0.1,0.0,1.5023025e-10,1.276957125e-10,0.0,0.0,1.276957125e-10,0.2272,0.19312,98273.919653011,7633.123419610423,-28351.25882272954,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6990209562130146,0.3345158835089733,508874.8946406949,3177051.0,0.6990209562130146,0.3345158835089733,508874.8946406949,3177051
C00028541,mass,IV,931139,0.0877806239043918,0.326216415461484,596387.5594348409,17077.844314959846,2648875.0,0.45,2648875.0,1191993.8,1013194.73,75851.80834868118,39733.125,897609.7966513188,0.2507,0.2130949999999999,127087.20697776742,8945.813391522614,101063.54927128497,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0877806239043918,0.326216415461484,596387.5594348409,2648875.0,0.0877806239043918,0.326216415461484,596387.5594348409,2648875
C00018050,mass,X,946330,0.0006076966122648,0.3224676896504268,309061.91478636244,60.56455245044292,2141160.0,0.45,2141160.0,963522.0,818993.7,419.5871148162333,32117.4,786456.7128851837,0.3483,0.296055,91499.32518207651,4635.928721795436,86802.83190783065,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0006076966122648,0.3224676896504268,309061.91478636244,2141160.0,0.0006076966122648,0.3224676896504268,309061.91478636244,2141160
C00028080,pyme,III,1960845,0.8140398999107065,0.3298437750529944,691055.6191122781,185552.57566355076,4642171.0,0.1,0.0,1.5785527e-10,1.341769795e-10,0.0,0.0,1.341769795e-10,0.2507,0.2130949999999999,147260.4971547309,10365.83428668417,-48657.912795504,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8140398999107065,0.3298437750529944,691055.6191122781,4642171.0,0.8140398999107065,0.3298437750529944,691055.6191122781,4642171
C00028533,mass,III,1093054,0.104978270560117,0.3363018471986813,308416.31981871324,10888.448897674132,2098151.0,0.45,2098151.0,944167.95,802542.7575,74073.93343041153,31472.265,696996.5590695884,0.3295,0.280075,86379.70077322611,4626.244797280699,70865.00707827129,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.104978270560117,0.3363018471986813,308416.31981871324,2098151.0,0.104978270560117,0.3363018471986813,308416.31981871324,2098151
C00021421,pyme,V,1791974,0.7817968840826816,0.296191545139802,477996.7562945298,110685.70662744711,4093122.0,0.1,0.0,1.5479517e-10,1.315758945e-10,0.0,0.0,1.315758945e-10,0.2355,0.200175,95683.0006912575,7169.951344417947,-22172.65728060757,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7817968840826816,0.296191545139802,477996.7562945298,4093122.0,0.7817968840826816,0.296191545139802,477996.7562945298,4093122
C00000323,mass,XII,828364,0.141666864806688,0.3515599963217745,459122.8123774692,22866.337330969483,2309332.0,0.45,2309332.0,1039199.4,883319.49,115014.9003656735,34639.98,733664.6096343265,0.239,0.20315,93270.79933448286,6886.842185662037,63517.61981785133,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.141666864806688,0.3515599963217745,459122.8123774692,2309332.0,0.141666864806688,0.3515599963217745,459122.8123774692,2309332
C00047971,mass_affluent,VI,1798098,0.8285485748684,0.3196857686299815,804423.021047637,213071.69893480305,5000000.0,0.1,0.0,1.5998343e-10,1.359859155e-10,0.0,0.0,1.359859155e-10,0.3239,0.275315,221469.7240397302,12066.345315714554,-3668.320210787364,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8285485748684,0.3196857686299815,804423.021047637,5000000.0,0.8285485748684,0.3196857686299815,804423.021047637,5000000
C00019346,mass,IX,641326,0.1118572490708212,0.3357852863283947,279656.18598846294,10503.891493400672,1485497.0,0.45,1485497.0,668473.65,568202.6025,55795.29466376951,22282.455,490124.85283623054,0.2973,0.252705,70670.51648021453,4194.842789826944,55971.78219698691,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1118572490708212,0.3357852863283947,279656.18598846294,1485497.0,0.1118572490708212,0.3357852863283947,279656.18598846294,1485497
C00014805,mass_affluent,XII,1458865,0.5813924942641933,0.341552532521163,577996.6398562466,114776.30630496374,3417780.0,0.1,0.0,1.6193596e-10,1.37645566e-10,0.0,0.0,1.37645566e-10,0.2666,0.22661,130979.81855782404,8669.949597843699,7533.562655016611,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.5813924942641933,0.341552532521163,577996.6398562466,3417780.0,0.5813924942641933,0.341552532521163,577996.6398562466,3417780
C00045992,pyme,XI,2033474,0.7352223895290569,0.3242476964598499,1003395.5821416331,239203.6531638892,5000000.0,0.1,0.0,1.6573314e-10,1.40873169e-10,0.0,0.0,1.40873169e-10,0.2245,0.190825,191472.96196217716,15050.933732124497,-62781.62493383659,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7352223895290569,0.3242476964598499,1003395.5821416331,5000000.0,0.7352223895290569,0.3242476964598499,1003395.5821416331,5000000
C00045620,mass_affluent,IV,2065974,0.6760318425469595,0.3311402066904956,813500.3610162245,182111.26794880524,4719107.0,0.1,0.0,1.6753862e-10,1.42407827e-10,0.0,0.0,1.42407827e-10,0.286,0.2430999999999999,197761.93776304412,12202.505415243368,3448.164398995539,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.6760318425469595,0.3311402066904956,813500.3610162245,4719107.0,0.6760318425469595,0.3311402066904956,813500.3610162245,4719107
C00049166,mass,XIV,827489,0.0087290901387809,0.3120571657180167,366936.92987755255,999.5270705329984,2372159.0,0.45,2372159.0,1067471.6,907350.86,6461.70211567341,35582.385,865306.7728843266,0.3344,0.28424,104298.15294839554,5504.053948163288,97794.57192969925,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0087290901387809,0.3120571657180167,366936.92987755255,2372159.0,0.0087290901387809,0.3120571657180167,366936.92987755255,2372159
C00028280,pyme,XI,1032135,0.2226238752215381,0.3455297260568772,307113.9235555559,23624.17551268453,1749049.0,0.45,1749049.0,787072.05,669011.2425,134542.38765182765,26235.735,508233.1198481724,0.2759,0.2345149999999999,72022.82178263119,4606.708853333339,43791.93741661332,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.2226238752215381,0.3455297260568772,307113.9235555559,1749049.0,0.2226238752215381,0.3455297260568772,307113.9235555559,1749049
C00038832,mass,VIII,953403,0.0839273280635043,0.3276445087149769,297236.3182881388,8173.501824664967,1732557.0,0.45,1732557.0,779650.65,662703.0525,47642.42096118427,25988.355,589072.2765388157,0.2665,0.226525,67331.45700022063,4458.544774322081,54699.41040123358,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0839273280635043,0.3276445087149769,297236.3182881388,1732557.0,0.0839273280635043,0.3276445087149769,297236.3182881388,1732557
C00029277,mass,IX,567836,0.0340054633090595,0.3205235186641227,294833.7277834323,3213.55517985553,1921723.0,0.45,1921723.0,864775.35,735059.0475,20945.91737290558,28825.845,685287.2851270945,0.2333,0.198305,58467.00238809354,4422.505916751485,50830.94129148653,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0340054633090595,0.3205235186641227,294833.7277834323,1921723.0,0.0340054633090595,0.3205235186641227,294833.7277834323,1921723
C00027489,mass,IV,752379,0.0088265324566056,0.3413583984211812,401107.23880930286,1208.5405158930223,2386005.0,0.45,2386005.0,1073702.3,912646.955,7189.059270491661,35790.075,869667.8207295083,0.3347,0.284495,114113.0039050526,6016.608582139543,106887.85480702003,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0088265324566056,0.3413583984211812,401107.23880930286,2386005.0,0.0088265324566056,0.3413583984211812,401107.23880930286,2386005
C00043006,mass,XII,1004452,0.0005593579089268,0.322502336497897,310838.8408598538,56.073534149078185,1815725.0,0.45,1815725.0,817076.25,694514.8125,327.5463179285866,27235.875,666951.3911820714,0.3423,0.2909549999999999,90440.11494237874,4662.582612897807,85721.45879533186,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0005593579089268,0.322502336497897,310838.8408598538,1815725.0,0.0005593579089268,0.322502336497897,310838.8408598538,1815725
C00010497,mass,IV,544686,0.0483721745611899,0.3538929373576785,303970.09398919623,5203.533618151181,1779611.0,0.45,1779611.0,800824.95,680701.2074999999,30464.39715237504,26694.165,623542.6453476248,0.332,0.2822,85780.36052375118,4559.551409837944,76017.27549576205,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0483721745611899,0.3538929373576785,303970.09398919623,1779611.0,0.0483721745611899,0.3538929373576785,303970.09398919623,1779611
C00042663,mass_affluent,IX,1189217,0.4100215034723662,0.3300907070708453,402652.5066912664,54496.71682771037,2451830.0,0.45,2451830.0,1103323.5,937824.975,331841.1856358705,36777.45,569206.3393641296,0.285,0.2422499999999999,97542.56974595926,6039.787600368995,37006.0653178799,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.4100215034723662,0.3300907070708453,402652.5066912664,2451830.0,0.4100215034723662,0.3300907070708453,402652.5066912664,2451830
C00005529,pyme,IX,3161562,0.9991102316391458,0.3488164288097189,891339.9663390558,310637.3824523402,5000000.0,0.1,0.0,1.5158512e-10,1.28847352e-10,0.0,0.0,1.28847352e-10,0.3242,0.27557,245626.5545240536,13370.099495085837,-78380.92742337246,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9991102316391458,0.3488164288097189,891339.9663390558,5000000.0,0.9991102316391458,0.3488164288097189,891339.9663390558,5000000
C00035388,mass,III,1151262,0.1526641217072745,0.3044747097484398,429936.16925318,19984.449578686468,3304488.0,0.45,3304488.0,1487019.6,1263966.66,153600.4145315021,49567.32,1060798.925468498,0.2627,0.223295,96002.5969133888,6449.042538797699,69569.10479590464,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1526641217072745,0.3044747097484398,429936.16925318,3304488.0,0.1526641217072745,0.3044747097484398,429936.16925318,3304488
C00031209,mass,III,983725,0.049727517104572,0.3069769479504882,527003.8593936812,8044.820067988318,2966436.0,0.45,2966436.0,1334896.2,1134661.77,45283.243068957934,44496.54,1044881.986931042,0.2839,0.2413149999999999,127173.93632958615,7905.057890905217,111224.05837069264,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.049727517104572,0.3069769479504882,527003.8593936812,2966436.0,0.049727517104572,0.3069769479504882,527003.8593936812,2966436
