id_cliente,pd_score_lgbm,default_12m
C00015364,0.9999520059526859,1
C00032438,0.4377133170472682,1
C00047227,0.16235433623191203,1
C00023625,0.0711940777380069,0
C00027869,0.8935845779777375,1
C00042341,0.037119505924019566,0
C00041826,0.057376169694538195,0
C00036645,0.07929321747695545,1
C00045503,0.5928955599889635,1
C00009317,0.6677745073616489,1
C00021579,0.6218704272432312,0
C00020511,0.00304559938899708,0
C00016906,0.0024048432792167515,0
C00013876,0.020187868503174052,0
C00005061,0.031249908427232433,0
C00012381,0.4972369451453361,1
C00005980,0.6912702610823862,1
C00034049,0.404119211479264,0
C00038988,0.9992428184183207,1
C00026806,0.0007458398442268623,0
C00036704,0.4628210567169968,1
C00001131,0.9682365206424906,1
C00007528,0.7075033466561506,1
C00003845,0.9988331433160482,1
C00015783,0.16196515924082416,0
C00043500,0.24611376069926988,0
C00039092,0.714671167341234,1
C00002656,0.9994534029964236,1
C00026747,0.0211830779473522,0
C00038758,0.244664123682881,1
C00022935,0.08309251376951012,0
C00036142,0.9909087381590362,1
C00025722,0.999740850154964,1
C00016925,0.45981759401273914,1
C00040051,0.09639776346348337,0
C00042025,0.011668300532550495,0
C00040166,0.10360935780768266,0
C00012098,0.0010786938394846206,0
C00009014,0.04501678644473686,0
C00036304,0.06838512649872307,1
C00034228,0.022936645055803232,0
C00045876,0.07328988717170082,0
C00049706,0.9994268039529649,1
C00049331,0.04857612027238643,0
C00018640,0.9995781291925455,1
C00040748,0.9491485013161086,0
C00049875,0.21985142356397305,0
C00011069,0.04108953948945793,0
C00030722,0.1567094533834933,0
C00019989,0.5823586117976352,0
C00012638,0.760651717415658,1
C00033408,0.11350144583431354,0
C00026488,0.34851307408933035,1
C00013438,0.019843964256211516,0
C00004301,0.07722380595966578,0
C00023155,0.06353442266425414,1
C00011035,0.9853877902783711,1
C00037398,0.657558910239558,0
C00018417,0.41495821876337236,0
C00001541,0.9996591812554484,1
C00026162,0.03424097743100766,0
C00043049,0.3925212142885468,0
C00019501,0.9995250201264273,1
C00030333,0.009704137033220905,0
C00019344,0.7460094691085991,1
C00004062,0.7949059298572413,1
C00009683,0.2990860805279213,1
C00020781,0.7014890416881671,1
C00032731,0.9578073766871775,1
C00029650,0.6214383519306388,1
C00044514,0.000872508644491676,0
C00042570,0.09061991614605228,0
C00047617,0.05063755399208502,0
C00035801,0.015376799205720297,0
C00034640,0.6831435229786715,1
C00012765,0.18990790544065603,0
C00011108,0.049032741663652624,0
C00001916,0.11390292528177477,0
C00046761,0.05638790372920592,1
C00045120,0.018336101453838207,0
C00021318,0.0010999223048705985,0
C00022916,0.10189540324787698,0
C00030956,0.0858990074229293,0
C00039438,0.033535978623868964,0
C00027578,0.08919466673022645,0
C00036945,0.284603852499796,0
C00049957,0.026136822162327274,0
C00046290,0.008272808628453743,0
C00000353,0.24539098874337412,0
C00043409,0.7698262080596634,0
C00044065,0.08864495434299098,0
C00016336,0.06788411317848636,0
C00021825,0.0010412024901390092,0
C00018689,0.001045699568179445,0
C00035644,0.04341827782909079,0
C00000589,0.05482950840773589,0
C00009289,0.21636563968872685,0
C00022213,0.0008767962430667046,0
C00039322,0.017101684788697294,0
C00027372,0.0007612736708941131,0
C00032465,0.9740930132057012,1
C00000924,0.048425336712865134,0
C00035965,0.053528701898985544,0
C00037361,0.02040387744855558,0
C00013473,0.2060467093399537,0
C00044291,0.09519800729122886,0
C00017021,0.6218130665303623,0
C00015300,0.9995867444075295,1
C00036993,0.05702923560182127,0
C00042018,0.06762346772084507,0
C00027729,0.9523728982537859,1
C00004883,0.812231664906156,0
C00047771,0.0008617338667929912,0
C00025682,0.0793743676510713,0
C00000875,0.3989917318633462,1
C00010454,0.032341110706019846,0
C00015644,0.053565907094269755,0
C00019432,0.9995559068622536,1
C00042069,0.019697577710517652,0
C00006880,0.053933066348251055,0
C00029728,0.006231187607857112,0
C00004844,0.15737631828081586,0
C00033994,0.7800961782235188,1
C00009060,0.9963488831949852,1
C00041611,0.03013365706072713,0
C00028711,0.007377506261368844,0
C00039099,0.7384349069390731,1
C00023946,0.055977111188328633,0
C00020092,0.9033944314191031,1
C00004458,0.7315974703524383,0
C00006778,0.010123864571745706,0
C00018742,0.40309685193844935,0
C00042159,0.8095237940334549,1
C00044308,0.12304827137178419,0
C00039600,0.013779146336546966,0
C00001067,0.02060586035855107,0
C00007468,0.00549696872761135,0
C00015346,0.999637566518366,1
C00045010,0.07434663850130892,0
C00005589,0.0283298921342171,0
C00046594,0.041553511848976904,0
C00024704,0.999567031258682,1
C00005042,0.008473559901350462,0
C00044288,0.7262083354140906,1
C00015377,0.9995265664970968,1
C00025145,0.7256859493811025,0
C00045391,0.0738830505203305,0
C00018220,0.0005502449170827742,0
C00006757,0.18809450093630287,1
C00043086,0.12130430970177696,0
C00040434,0.14959785227618172,0
C00046932,0.06352990318578128,0
C00013510,0.9995784310622824,1
C00042396,0.2350721705408792,0
C00043924,0.11114863945841573,0
C00046370,0.06151757484807331,0
C00020104,0.6814983646254349,1
C00025539,0.0008810833781731551,0
C00046669,0.6202497049130965,1
C00032512,0.9799093700405166,1
C00005794,0.040192921578274234,0
C00036298,0.37052111826639805,0
C00040727,0.35095604920291246,1
C00048815,0.2604619170208435,1
C00005027,0.07414829793665062,0
C00027880,0.1350024564031989,0
C00042483,0.0007178595298689863,0
C00025806,0.004177523740850343,0
C00028633,0.39440915237527163,0
C00015527,0.06352218731531956,0
C00014756,0.9997032847665698,1
C00030929,0.019654726855312554,0
C00038167,0.01646540333527871,0
C00027490,0.394367746680644,1
C00009035,0.027561038754785157,0
C00036047,0.019856279490561065,0
C00016572,0.36270132580124775,1
C00003295,0.010492428866329916,0
C00046704,0.1637152764592897,1
C00029881,0.03574729183347791,1
C00015603,0.7549575870453702,1
C00003327,0.064030538081844,0
C00017394,0.05462650381149474,0
C00004387,0.07086724227261969,0
C00009743,0.0248887674348807,0
C00021405,0.0014387162867984112,0
C00010244,0.013344082742149646,0
C00025937,0.027998479678039163,0
C00036282,0.695970177017238,1
C00006319,0.18144908880123684,0
C00025666,0.0018135363168371283,0
C00010079,0.9006938303740537,1
C00037193,0.4652477308907707,0
C00010971,0.045255800395872084,0
C00012742,0.0008983084244228147,0
C00038645,0.06029349381440751,0
C00000888,0.08960830399075663,0
C00045725,0.11911167472999262,0
C00043265,0.5777820930754861,1
C00049626,0.055642626754926865,0
C00024826,0.022673359268805315,0
C00047036,0.5957310461408578,1
C00000143,0.9191911306551542,1
C00004860,0.035750428581415965,0
C00048828,0.07393985252466928,0
C00004140,0.7110453420204876,1
C00004246,0.1298155748866157,0
C00042468,0.25627644623820295,1
C00026228,0.03710813304366406,0
C00047570,0.061034431305037294,0
C00017888,0.6179970954543879,1
C00013059,0.013423981976099795,0
C00031394,0.03080704513965116,0
C00042091,0.03595129944035593,0
C00005551,0.04418561188494219,0
C00003773,0.7090175601109453,1
C00014080,0.7057678432853562,0
C00005325,0.024791600710814578,0
C00014737,0.6064733398640069,1
C00048661,0.011587783229211526,0
C00010218,0.027160264729248335,0
C00048832,0.06285416663564239,0
C00020529,0.0533720240308098,0
C00004331,0.029945932447499407,0
C00025251,0.860969507606324,1
C00002674,0.005085385507510525,0
C00027862,0.045984925121416984,0
C00008728,0.1733306843838897,0
C00012226,0.01644120372979073,0
C00033744,0.16396470498816057,1
C00015801,0.21178710212737722,1
C00025289,0.0009196497170805471,0
C00009629,0.7260081145806513,1
C00014107,0.08166508130173318,1
C00029690,0.7154734268144719,1
C00016361,0.059664877406327255,0
C00002999,0.9336264755605088,1
C00035786,0.9993620446605743,1
C00047653,0.7241492423103859,1
C00030047,0.012046877724412075,0
C00037474,0.02531784183308022,0
C00028176,0.02076784889912503,0
C00039285,0.4822890266893158,0
C00043971,0.07606414707487014,1
C00018685,0.7060163121931693,1
C00039991,0.8141463352936027,1
C00038971,0.6155850274641433,1
C00049474,0.06491279881192637,1
C00027685,0.1411626082381164,0
C00045157,0.03610072537612054,0
C00033844,0.37698523301268483,0
C00000240,0.05854481457983101,0
C00040561,0.8739535282209306,0
C00005847,0.8204263565250742,1
C00026666,0.08967821304097738,0
C00035012,0.0013167960759589183,0
C00033911,0.06907769422746066,0
C00022994,0.010482985562595115,0
C00029586,0.13575284039257093,0
C00021948,0.0007954737414459616,0
C00028546,0.6722754622154364,1
C00013542,0.9248404142681597,1
C00027503,0.054083346327906935,0
C00046449,0.47605432735139974,1
C00018528,0.13710196576102548,0
C00034432,0.03516881709305057,1
C00044236,0.832056442740003,1
C00046445,0.006517668453401895,0
C00049619,0.6196255022339546,1
C00008198,0.17842788433723358,0
C00049876,0.08981433393832974,0
C00005555,0.8838132629302273,1
C00033840,0.03577465815061946,0
C00010833,0.017185969198535163,0
C00005795,0.06210933651131762,1
C00005787,0.9996972958295655,1
C00026103,0.08317226441053918,0
C00044696,0.5440330905827168,0
C00010493,0.7021728072906901,1
C00045724,0.017560969621395417,0
C00026029,0.02269348127157951,0
C00008579,0.634230770481029,0
C00049692,0.10031837510158474,0
C00010726,0.8078576359572098,1
C00003220,0.0005902404238435136,0
C00016768,0.7717875700105377,1
C00005925,0.8746860329929305,0
C00009835,0.9996812635284337,1
C00017674,0.08889140864364163,0
C00021112,0.4296063860793502,0
C00012265,0.24232580830663217,1
C00045067,0.029173484730524533,0
C00002301,0.9995673676342159,1
C00004024,0.1350619365679207,1
C00049563,0.886147777891344,1
C00004534,0.02629200839254037,0
C00010970,0.0335547785735599,0
C00044328,0.999702089650954,1
C00009769,0.68889828553447,1
C00018840,0.0009731983738116839,0
C00036134,0.7762710389263048,1
C00037434,0.48633999514988446,0
C00047456,0.12841408792655842,0
C00018750,0.020225579475019455,0
C00034852,0.03466418249343341,0
C00009582,0.23371301914102735,0
C00048880,0.0188995555851657,0
C00005982,0.017322097594518963,0
C00010981,0.2223953501715251,0
C00039618,0.5772387444245517,1
C00021301,0.10476976672878476,0
C00015713,0.04534216425768465,0
C00006048,0.08371538148224877,0
C00034970,0.08385455292249513,0
C00017495,0.00043575129520740215,0
C00042461,0.02580804224986169,0
C00041122,0.02159446290445875,0
C00033256,0.9629969993318577,1
C00021431,0.7107997544126052,1
C00020395,0.839587758147137,1
C00039020,0.06907020959004982,1
C00006206,0.5177767732445757,1
C00032168,0.0007671366807248452,0
C00015460,0.052410384201000006,0
C00021057,0.8622615472616276,1
C00012780,0.6399707609031005,1
C00043627,0.6994768245834483,0
C00045771,0.07364502912712638,0
C00048700,0.021174551733818065,0
C00007311,0.018826274227367167,0
C00008934,0.8919815873771643,1
C00015847,0.16364062578043811,0
C00044765,0.15827489172864692,0
C00038120,0.6737907316376923,1
C00043914,0.1957217896461797,0
C00028947,0.20096771520073817,0
C00042415,0.7203443312357183,1
C00018247,0.8098833952432095,1
C00041312,0.12565944435868345,0
C00020739,0.6209719623920734,1
C00046133,0.3992810972090212,1
C00041474,0.4521430905550975,1
C00046334,0.11176250277004338,0
C00027520,0.9994996429626278,1
C00000813,0.17245896067662,1
C00040168,0.2126751654696001,1
C00007701,0.07422850535040391,0
C00023539,0.9993804226057516,1
C00039477,0.026422581039816657,1
C00018290,0.9998749994253254,1
C00045279,0.5391175037829945,1
C00036939,0.6128170617060771,0
C00039166,0.6288915017153129,1
C00019427,0.9997693309287546,1
C00043079,0.23493536373902044,0
C00022658,0.0658157252254714,0
C00029392,0.7511966932908588,1
C00026909,0.999563237948453,1
C00038614,0.2854116553764734,0
C00005618,0.999879395705245,1
C00030388,0.15563769971299318,0
C00008290,0.1688115748126147,0
C00043605,0.014627704932611334,0
C00038053,0.5583937526204297,1
C00014940,0.019961309548688022,0
C00000811,0.03655474599996657,0
C00012412,0.514998510189212,1
C00008603,0.1644309738964118,0
C00036054,0.11740137163310152,0
C00017656,0.7240857835286552,1
C00040063,0.8232231211825631,0
C00023060,0.9996236131289317,1
C00009025,0.8178063528299556,1
C00001670,0.8815978562066502,1
C00036317,0.9994872129258394,1
C00030882,0.9997123038034506,1
C00008649,0.014915486848946072,0
C00036641,0.0008036468681907446,0
C00010749,0.016973897629546528,0
C00018420,0.03445778988454732,0
C00015979,0.10384453285630267,0
C00037377,0.23212751482937888,0
C00015067,0.9997130638081826,1
C00013057,0.06569615895839419,0
C00040335,0.5947055944392352,0
C00011033,0.9994559874071683,1
C00003244,0.03931381141056316,0
C00025895,0.6879026371873009,1
C00017895,0.0007851867316370155,0
C00043180,0.01710389183962196,0
C00033403,0.0008531162382907316,0
C00033995,0.07546378508106705,0
C00013130,0.02864488540918282,0
C00012567,0.012722783512624987,0
C00021691,0.020988732206712005,0
C00013227,0.7517375718826415,0
C00033861,0.09545162609562373,0
C00000793,0.0958322968480702,0
C00041504,0.9993853217564738,1
C00024413,0.7221842760588723,1
C00018343,0.10471619837823855,0
C00030465,0.03891042266303846,0
C00000794,0.0862819045518546,0
C00048373,0.044352837331308424,0
C00002201,0.38858090366233417,0
C00022902,0.023578377590875693,0
C00018546,0.8007002334137094,0
C00009906,0.6701279652353231,1
C00007327,0.5890647685073818,1
C00000423,0.0835450146790812,0
C00008601,0.0011343317807657655,0
C00039912,0.09736605812767762,0
C00037719,0.7283737569263106,1
C00003524,0.049363783532641994,0
C00043013,0.7326234243044305,1
C00020834,0.00063114621242659,0
C00026006,0.08208132135760182,0
C00009136,0.6258314952732767,1
C00014089,0.008294729526940868,0
C00000252,0.9999607121212296,1
C00002599,0.965959578203502,1
C00005181,0.7937993248245299,1
C00017119,0.7039569767400236,1
C00002825,0.38646564305077324,1
C00045239,0.27499946257168023,0
C00033678,0.07445890456664299,0
C00023869,0.07426084861207667,0
C00008945,0.4366683927723121,1
C00020021,0.9995097859416839,1
C00022103,0.6742703119119503,1
C00020027,0.0009352965308794656,0
C00029014,0.6295627187747312,1
C00048632,0.040613904876324075,0
C00003585,0.9915100586516584,1
C00034572,0.03804113167806362,0
C00022463,0.041852938938788706,0
C00036539,0.0892885751593785,0
C00000064,0.6900186505016512,1
C00037439,0.060043100497366976,0
C00045893,0.15267880792411534,0
C00005519,0.05338878438035976,0
C00017357,0.5942093901148391,0
C00033425,0.0002551506875644087,0
C00030578,0.043369346494529386,0
C00036176,0.6544388065712613,1
C00017618,0.14942919199097007,0
C00020993,0.027588033893078477,0
C00047023,0.6785993556498748,1
C00026178,0.01495477511677744,0
C00020509,0.9937596330139059,1
C00047948,0.254221949419237,0
C00011605,0.04451149837502373,0
C00036590,0.6627420014004681,0
C00007427,0.9996977392727556,1
C00010304,0.16063666138715016,0
C00010552,0.051627776751379674,0
C00003620,0.6182457451660666,1
C00015134,0.05380461098231576,0
C00016158,0.9747371202030619,1
C00036894,0.09961828686450033,0
C00007332,0.9999453496865517,1
C00031074,0.010940023906225555,0
C00016144,0.999261445652358,1
C00043331,0.786852709527327,1
C00039022,0.10490524249157981,0
C00034093,0.48388706442442186,1
C00002445,0.004309234502487405,0
C00017510,0.08839486747056867,0
C00031097,0.12102923381658541,0
C00038998,0.6464658127193424,1
C00019550,0.06472455418821238,0
C00027541,0.9769078503236314,1
C00038919,0.06107923429883581,0
C00011988,0.030106551765700745,0
C00006771,0.01975428418202756,0
C00044388,0.8994101048485759,1
C00019791,0.03957102624411162,0
C00016238,0.0009471178514398778,0
C00041332,0.1832528498689946,0
C00034394,0.8649261438973211,0
C00033080,0.10603428637423164,0
C00002159,0.10457333136970766,0
C00008636,0.14236568324175225,0
C00033905,0.20426367100167195,0
C00046444,0.12035358387669529,0
C00029362,0.09498205320066058,1
C00024811,0.6842298355716809,1
C00024580,0.9252398514217337,1
C00033469,0.9628713303419342,1
C00044275,0.041509913726166296,0
C00010544,0.10620226336889396,1
C00034132,0.57237830120103,1
C00002372,0.03841796122165988,0
C00013141,0.2960529157584567,1
C00011917,0.24935128783360305,1
C00000056,0.6435720365859039,1
C00021265,0.01702886180032008,0
C00049965,0.03136549015496949,0
C00024968,0.9737758623107928,1
C00021384,0.13752389989555464,0
C00039903,0.0018570175089426383,0
C00049390,0.5790903480966169,0
C00001299,0.7152570786827955,1
C00015561,0.09368065567238704,0
C00041687,0.037157716198680225,0
C00048702,0.21374999143355486,0
C00045287,0.8858494249792774,1
C00016125,0.08489455292996305,0
C00010682,0.9996260505661562,1
C00024041,0.17381904807553886,0
C00007012,0.9993213454881724,1
C00022969,0.23566367039846478,0
C00016407,0.1681309115370021,0
C00025371,0.6725324225167962,1
C00017026,0.049779715281670724,0
C00029080,0.13128964690855374,1
C00003085,0.10792999168765166,1
C00049729,0.9997420188121009,1
C00015354,0.08227333206623832,1
C00019194,0.9959712553119932,1
C00047533,0.04146603144456889,0
C00000969,0.7813614062514984,0
C00027703,0.7176230365347122,0
C00039270,0.08325445458184176,0
C00044395,0.12199014292974439,0
C00000128,0.030693763816506025,0
C00046675,0.6819222181705469,1
C00042424,0.05412883140911947,0
C00045266,0.996467451760951,1
C00043476,0.658422808869903,0
C00035253,0.8164224855642441,1
C00010816,0.03668959269443846,0
C00032214,0.03169024666315993,0
C00033210,0.11812339457015429,0
C00023308,0.5904210005359688,0
C00047026,0.012248587219171382,0
C00006089,0.012394816743883975,0
C00049891,0.016295300637169705,0
C00003404,0.766322913467403,1
C00043762,0.05040104424719048,0
C00048611,0.6842511116334893,1
C00000343,0.27846472219650736,1
C00006113,0.22705766293095125,0
C00020447,0.013826005757102449,0
C00034535,0.8886166750655767,1
C00017583,0.017311197304230187,0
C00030424,0.1121414482940457,0
C00029176,0.04725836949548825,0
C00005303,0.6487541099971543,1
C00005212,0.0003083187228905793,0
C00019600,0.06532827942776206,0
C00033059,0.06372169371566688,0
C00020290,0.02149140748494977,0
C00016219,0.6142380772995759,0
C00007099,0.0016910139271262181,0
C00035682,0.2800631675545067,0
C00027225,0.01946368986193963,0
C00022405,0.04968835166780096,0
C00041783,0.7061810855028993,0
C00011987,0.0003751205160468684,0
C00022726,0.0339617700727625,0
C00033731,0.014288706794552098,0
C00033946,0.999672912358716,1
C00046954,0.41773250828152003,1
C00028419,0.9563923450264621,0
C00015963,0.13853968735462463,0
C00026509,0.700601303048374,0
C00018333,0.37694761817680084,0
C00044299,0.544932416141353,0
C00031935,0.009499499181831945,0
C00033703,0.2916734309957243,0
C00030332,0.039850137961405706,0
C00010570,0.8074892559960604,1
C00017665,0.0006584141439398984,0
C00045144,0.013647098611218876,0
C00007082,0.9995727586570036,1
C00045451,0.009821516381605448,0
C00022641,0.9995147899020838,1
C00031909,0.1765815447677885,0
C00047701,0.0016148914028225204,0
C00011348,0.043127887044923374,0
C00008712,0.2315900909096746,0
C00021016,0.0010264896802993503,0
C00018015,0.0009458562027005171,0
C00003984,0.03513332351617595,0
C00003994,0.07586122973088541,0
C00034461,0.13533394338146046,1
C00017608,0.1208025527088639,0
C00013423,0.23098466064488263,1
C00039867,0.9996417317123295,1
C00046053,0.7394980353554478,1
C00032793,0.030528556144496052,0
C00024488,0.6494130160389757,0
C00003895,0.8277971722755092,1
C00044009,0.9995378313270705,1
C00003086,0.2426756024199557,0
C00036275,0.6118620008539681,0
C00035728,0.0644149920003683,0
C00025681,0.23492011537530963,0
C00039177,0.004183852698491817,0
C00009895,0.0007199803798447687,0
C00040095,0.9997676981492852,1
C00023925,0.1137905646057279,0
C00005852,0.9997106694946395,1
C00025453,0.12846218702305473,0
C00018740,0.05787094128387963,0
C00028292,0.017869716646805617,0
C00035674,0.011395844006980458,0
C00032767,0.1291921268978523,0
C00034433,0.08606508357738528,0
C00042843,0.6997335595699251,0
C00019646,0.6732156869168879,1
C00027032,0.12169694166060677,0
C00047858,0.013377327865206247,0
C00010131,0.9120165710210975,1
C00042205,0.9985273136228436,1
C00009492,0.9997439142099482,1
C00032359,0.015995818876846746,0
C00033368,0.9424000726881466,1
C00041787,0.7654471347559616,1
C00010160,0.3285272491130854,1
C00037742,0.11925556696426037,0
C00033480,0.252249202564255,1
C00042840,0.013050817901436614,0
C00036031,0.005088323483145447,0
C00027058,0.06317834668578974,0
C00004333,0.043074682811913644,0
C00024930,0.041443681741072366,0
C00013964,0.13708044622255122,0
C00013733,0.07322917725589027,0
C00023588,0.5092865099294288,0
C00040238,0.9995687025183926,1
C00016696,0.07532750287741205,0
C00016554,0.9991124610712214,1
C00034965,0.10926469212132459,1
C00031153,0.009277389195311988,0
C00040363,0.04511408860920812,0
C00002928,0.6979032313311141,0
C00048321,0.794979229906775,1
C00014824,0.661102722478107,1
C00009576,0.7676303730652688,0
C00029300,0.9995986714580278,1
C00046111,0.7577271158167709,0
C00002191,0.1057708993973874,0
C00015128,0.20339030900043253,0
C00014194,0.9997608673994931,1
C00026184,0.07340642056408131,0
C00045249,0.03041807913501982,0
C00038933,0.7959960853302324,0
C00021886,0.1515739369141661,0
C00023444,0.020360704434543256,0
C00032113,0.0004699079498227108,0
C00003442,0.038921555258672726,0
C00027284,0.12521262309939146,0
C00000344,0.5331682258511686,0
C00028769,0.2578053486974805,1
C00041359,0.999672514705113,1
C00005748,0.596949703339944,1
C00047727,0.0008772800919631868,0
C00028935,0.9998192961222706,1
C00011649,0.04787476538826216,0
C00040454,0.08232180359606617,0
C00036455,0.046289025552605036,0
C00045905,0.6694111232840134,1
C00010359,0.932829657161579,1
C00031315,0.0006938466638298601,0
C00019619,0.04629842851695646,0
C00010155,0.00046291489270891496,0
C00041298,0.9997406127861609,1
C00009351,0.5004081816245478,1
C00025290,0.9995879457857699,1
C00013455,0.018995734750226118,0
C00022198,0.04244457765701164,0
C00026538,0.36912108415750083,1
C00025653,0.02102654775482023,0
C00004653,0.10012976355972142,0
C00033392,0.1482718395157119,0
C00020861,0.47110433264274726,0
C00043791,0.06047690753167913,0
C00012071,0.7330002612553387,1
C00005291,0.14159609805698117,0
C00022043,0.1107253493759045,0
C00019639,0.07591495439678429,0
C00035977,0.9993273387364883,1
C00003777,0.6303755625611525,1
C00000808,0.2134599738384778,0
C00049997,0.0157944279194779,0
C00036881,0.03322018162207381,0
C00017089,0.12218037123555572,0
C00041640,0.7464638677128267,1
C00005046,0.9994707490672773,1
C00044897,0.5823646393726534,1
C00011888,0.022804403346369566,0
C00001031,0.31779256255596733,0
C00006898,0.010040939597498903,0
C00012724,0.9041264107369112,1
C00027072,0.9996584704765106,1
C00019433,0.7389091468510025,0
C00007850,0.7128312863800551,1
C00012217,0.055566757148806045,0
C00044162,0.7405842600509663,0
C00015471,0.01527817701045566,0
C00038681,0.0962488170299475,0
C00008554,0.09799716032324568,1
C00033975,0.9997386931544734,1
C00004766,0.1515176475019572,0
C00004324,0.1470083200319534,0
C00026498,0.8075069715765463,1
C00040720,0.07346886244229052,1
C00013858,0.013771477213135458,0
C00031920,0.9169741741830549,1
C00024429,0.4976887935114031,1
C00045764,0.05890819076226485,0
C00031278,0.7105054668508839,1
C00040490,0.11271220879512969,0
C00037115,0.7381374374755132,1
C00030455,0.4458921961968848,1
C00036412,0.9995617342592725,1
C00030791,0.9997195923167834,1
C00033151,0.07216180942205118,0
C00040704,0.026923553757169098,0
C00007193,0.10430777785585897,0
C00001862,0.34849975268654165,1
C00002664,0.028442688075448506,0
C00049301,0.3923464147185714,0
C00046828,0.6656684248564908,1
C00026744,0.05859331897511458,0
C00018567,0.2800226305050997,0
C00025000,0.6821124576957963,0
C00022192,0.05264312806151543,0
C00034623,0.19062118448208878,0
C00011022,0.7791205394972949,1
C00041579,0.497043952206402,0
C00001042,0.5563186773358512,1
C00048295,0.35973002175374746,1
C00033689,0.6256459414531348,1
C00021645,0.09863757892060891,0
C00028731,0.05902462907932319,0
C00028438,0.027545044317918335,0
C00002663,0.06103582811033963,0
C00028291,0.022703227519575493,0
C00038547,0.22547134855949336,0
C00036463,0.23667184627253635,0
C00020070,0.030662598218342114,0
C00038434,0.02094415181980108,0
C00032503,0.31102663363865884,1
C00049162,0.14907299989457126,1
C00031708,0.1738346399683697,0
C00029413,0.9159580856701955,1
C00019907,0.6759348806788942,0
C00019681,0.29815646784801425,0
C00035694,0.21253854436976263,0
C00034787,0.7745837759896498,0
C00045628,0.0011381045749129415,0
C00009069,0.07622532951944702,1
C00035561,0.7032574965739296,0
C00049848,0.8075598661889922,1
C00039437,0.16111933851747726,0
C00003286,0.2758918499002613,0
C00005110,0.48114882240490864,1
C00006012,0.40930593968865636,1
C00039770,0.020550122273587636,0
C00035196,0.7063185743550674,1
C00028113,0.056072993090551006,0
C00034102,0.05191938507594777,0
C00028929,0.08097125770765841,0
C00015707,0.3793569281720488,0
C00039847,0.7768178103761826,1
C00022327,0.292916047043677,1
C00012693,0.9995948857176816,1
C00041835,0.018718288503727653,0
C00019947,0.1720542155582897,1
C00004565,0.23711580458879386,0
C00010729,0.43101434896588586,1
C00036638,0.7676435372384453,1
C00044898,0.1795176079191789,0
C00020857,0.07092772063525932,0
C00029172,0.03284561514931934,0
C00028361,0.016949586241958633,0
C00037858,0.037690498561180695,0
C00033762,0.9864116408101985,1
C00024856,0.9995188077506189,1
C00011304,0.9999738366700437,1
C00019998,0.8829907733642901,1
C00043747,0.1897711781421196,0
C00042060,0.38203019660232906,0
C00044370,0.999587482725509,1
C00014505,0.6637816817318111,0
C00021466,0.024307246324085444,0
C00022948,0.37416245564047823,0
C00023543,0.6697789265155776,1
C00019746,0.47239616109144367,0
C00003062,0.04585836885023127,0
C00009862,0.384424915275442,0
C00019976,0.010355099803865881,0
C00000102,0.5319320088084457,1
C00031225,0.3095033515040634,0
C00030365,0.4931973939439585,1
C00036277,0.027073616546990285,0
C00030304,0.021484629740077494,0
C00048982,0.7443130732589355,0
C00040742,0.20381131217807935,1
C00010698,0.5102950497730551,0
C00015859,0.7340809218308134,1
C00000315,0.05172706536852138,0
C00028013,0.6982065341821054,1
C00014799,0.9997120890866037,1
C00003326,0.9996013599988011,1
C00004537,0.5808467890703575,1
C00008519,0.7148365119616737,0
C00019375,0.28963215341320675,0
C00039531,0.6325915265837184,1
C00027726,0.000737136382307507,0
C00037346,0.01717978507143949,1
C00041049,0.7587512396717883,0
C00043225,0.020219065972147364,0
C00044928,0.9996423807268752,0
C00032243,0.03490848434295423,0
C00031110,0.02968896964896955,0
C00017543,0.5335741787270917,0
C00047899,0.8368539025626969,1
C00035554,0.03266738138674523,0
C00010608,0.7272406068979475,1
C00045740,0.12915337842913652,0
C00022229,0.1577625637751432,0
C00033442,0.7598250793843689,1
C00019409,0.6197174688659507,0
C00013265,0.0469281052763083,0
C00039616,0.07549217794583206,0
C00017211,0.38889261714804935,1
C00048416,0.999714423786309,1
C00038309,0.2827303231974273,0
C00009565,0.6938477135416546,1
C00013704,0.0010166037644111158,0
C00025463,0.07376317477342006,0
C00047111,0.010841323267858792,0
C00040365,0.044425208224480615,0
C00019097,0.001001753907263275,0
C00028959,0.09543346046359184,0
C00006284,0.0668939933534567,0
C00034266,0.6873392211402244,1
C00046260,0.08631337215233709,0
C00041224,0.011920465929982776,0
C00008480,0.9275387242615332,1
C00045915,0.6072076211983182,1
C00004233,0.939457735921873,1
C00048196,0.142198429991927,0
C00037065,0.4693117261636069,0
C00013368,0.043872343815428365,0
C00013399,0.13055140983513758,0
C00019946,0.7763066103981743,1
C00029113,0.9998922554606682,1
C00047109,0.09394651675309794,0
C00049364,0.7084669472577828,1
C00042516,0.014186884332316142,0
C00046558,0.06222904693425097,0
C00004350,0.9995306462767315,1
C00022727,0.0008742624988262451,0
C00034068,0.462876389472426,0
C00037678,0.7228523435127434,0
C00016511,0.09541347762170775,0
C00013067,0.10237058311033363,1
C00005558,0.02821466952859518,0
C00042591,0.02662590678256122,0
C00024651,0.4976339904188553,1
C00017136,0.7958538942235379,1
C00046841,0.9880326487889906,1
C00036016,0.10566631628729048,0
C00034402,0.0934817904021844,0
C00037117,0.44894222245443954,0
C00008631,0.019797744105866846,0
C00048244,0.7208262240196125,0
C00048435,0.05356356010338396,0
C00019426,0.045007588862816174,0
