id_cliente,segmento,r_opt,e_opt,y_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt
C00031413,MASS,0.6,1440421.0,864252.6,864252.6,15657.019116928006,2868.349860406163,845727.2310226659
C00031414,MASS,0.1,0.0,0.0,0.0,0.0,6623.778630210042,-6623.778630210042
C00031415,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,14692.07651547737,-14692.07651547737
C00031416,MASS,0.6,1362014.0,817208.4,817208.4,7738.631304137548,2910.887042023272,806558.8816538393
C00031417,PYME,0.1,0.0,0.0,0.0,0.0,13370.099495085837,-13370.099495085837
C00031418,MASS,0.6,2177007.0,1306204.2,1306204.2,22878.03682140233,4649.985744672121,1278676.1774339254
C00031419,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4655.630596741501,-4655.630596741501
C00031420,MASS,0.6,1432442.0,859465.2,859465.2,12485.530729494869,2830.560714127257,844149.1085563778
C00031421,MASS,0.1,0.0,0.0,0.0,0.0,4669.563631415041,-4669.563631415041
C00031422,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10102.154251112794,-10102.154251112794
C00031423,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4096.58298466574,-4096.58298466574
C00031424,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8340.029189935274,-8340.029189935274
C00031425,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10280.530476563034,-10280.530476563034
C00031426,MASS,0.6,3479767.0,2087860.2,2087860.2,29780.714013707904,10353.741456590918,2047725.744529701
C00031427,PYME,0.1,0.0,0.0,0.0,0.0,11845.457296934808,-11845.457296934808
C00031428,MASS,0.6,1710641.0,1026384.6,1026384.6,14432.960563617447,4264.96131568309,1007686.6781206996
C00031429,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12851.68115176103,-12851.68115176103
C00031430,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8779.910389891913,-8779.910389891913
C00031431,MASS,0.1,0.0,0.0,0.0,0.0,4711.909506175901,-4711.909506175901
C00031432,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6975.129322756304,-6975.129322756304
C00031433,PYME,0.1,0.0,0.0,0.0,0.0,13730.938133287676,-13730.938133287676
C00031434,MASS,0.6,1791303.0,1074781.8,1074781.8,17998.39767886385,4249.213377992098,1052534.1889431442
C00031435,MASS,0.6,1013723.0,608233.8,608233.8,9330.138061471354,2413.517384155612,596490.1445543731
C00031436,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9030.009476406478,-9030.009476406478
C00031437,MASS,0.6,2531636.0,1518981.6,1518981.6,24269.632832462303,4099.785321546533,1490612.1818459912
C00031438,MASS,0.6,2389272.0,1433563.2,1433563.2,311.6808494390759,4815.617022176692,1428435.9021283842
C00031439,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11954.696863884446,-11954.696863884446
C00031440,PYME,0.1,0.0,0.0,0.0,0.0,11530.32534780252,-11530.32534780252
C00031441,MASS,0.1,0.0,0.0,0.0,0.0,4672.327259705312,-4672.327259705312
C00031442,PYME,0.1,0.0,0.0,0.0,0.0,13174.808713295562,-13174.808713295562
C00031443,MASS,0.1,0.0,0.0,0.0,0.0,4124.858094206566,-4124.858094206566
C00031444,MASS,0.1,0.0,0.0,0.0,0.0,6227.178840513088,-6227.178840513088
C00031445,MASS,0.1,0.0,0.0,0.0,0.0,4363.442820614649,-4363.442820614649
C00031446,MASS,0.6,2300308.0,1380184.8,1380184.8,862.1472065675244,5763.674947191719,1373558.9778462409
C00031447,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4301.949206858823,-4301.949206858823
C00031448,MASS,0.6,1327055.0,796233.0,796233.0,16973.02167577154,3976.2333750126927,775283.7449492158
C00031449,MASS,0.1,0.0,0.0,0.0,0.0,8641.728240563174,-8641.728240563174
C00031450,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7794.65009143017,-7794.65009143017
C00031451,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8860.664031297632,-8860.664031297632
C00031452,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8016.261200119896,-8016.261200119896
C00031453,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5813.03643810102,-5813.03643810102
C00031454,PYME,0.1,0.0,0.0,0.0,0.0,15470.552638555318,-15470.552638555318
C00031455,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4785.338482221354,-4785.338482221354
C00031456,PYME,0.1,0.0,0.0,0.0,0.0,18658.14032989389,-18658.14032989389
C00031457,PYME,0.1,0.0,0.0,0.0,0.0,5792.54803244367,-5792.54803244367
C00031458,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10346.756053578376,-10346.756053578376
C00031459,MASS,0.6,3128099.0,1876859.4,1876859.4,1517.935055106458,9664.989336137733,1865676.475608756
C00031460,MASS,0.1,0.0,0.0,0.0,0.0,10463.10830193573,-10463.10830193573
C00031461,MASS,0.6,1675393.0,1005235.8,1005235.8,258.1989022831783,3192.8638689985023,1001784.7372287184
C00031462,MASS,0.6,1129994.0,677996.4,677996.4,9560.334471012931,2743.307790699203,665692.7577382879
C00031463,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,15069.299528989884,-15069.299528989884
C00031464,MASS,0.6,1614829.0,968897.4,968897.4,558.0918343073876,4291.182053108289,964048.1261125844
C00031465,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10790.719274608848,-10790.719274608848
C00031466,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11675.510931312409,-11675.510931312409
C00031467,MASS,0.6,3075302.0,1845181.2,1845181.2,1022.185558898195,7515.339930906326,1836643.6745101956
C00031468,PYME,0.1,0.0,0.0,0.0,0.0,11340.818544349217,-11340.818544349217
C00031469,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8759.43700441501,-8759.43700441501
C00031470,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11156.504964086096,-11156.504964086096
C00031471,MASS,0.6,972381.0,583428.6,583428.6,7508.680194945321,2147.153012750381,573772.7667923042
C00031472,PYME,0.1,0.0,0.0,0.0,0.0,4408.85006896515,-4408.85006896515
C00031473,MASS,0.6,1897519.0,1138511.4,1138511.4,28716.22809079781,4393.843180064569,1105401.3287291375
C00031474,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10521.140926991256,-10521.140926991256
C00031475,MASS,0.6,1904354.0,1142612.4,1142612.4,16942.12237309493,4575.478330217145,1121094.7992966878
C00031476,MASS,0.6,2694077.0,1616446.2,1616446.2,25952.29224662076,6399.62302493696,1584094.2847284423
C00031477,MASS,0.1,0.0,0.0,0.0,0.0,6952.682915861981,-6952.682915861981
C00031478,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4859.770433941869,-4859.770433941869
C00031479,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9901.602269093264,-9901.602269093264
C00031480,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9765.1403100434,-9765.1403100434
C00031481,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13218.693971297527,-13218.693971297527
C00031482,MASS,0.1,0.0,0.0,0.0,0.0,7190.273204887347,-7190.273204887347
C00031483,PYME,0.1,0.0,0.0,0.0,0.0,11538.70839639726,-11538.70839639726
C00031484,MASS,0.1,0.0,0.0,0.0,0.0,9462.830520267124,-9462.830520267124
C00031485,PYME,0.1,0.0,0.0,0.0,0.0,14898.168576853235,-14898.168576853235
C00031486,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,2293.11537322056,-2293.11537322056
C00031487,MASS,0.1,0.0,0.0,0.0,0.0,1927.0007120910952,-1927.0007120910952
C00031488,MASS,0.6,1228015.0,736809.0,736809.0,11534.21691113054,2602.7186488603634,722672.0644400091
C00031489,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5203.127591524202,-5203.127591524202
C00031490,PYME,0.1,0.0,0.0,0.0,0.0,11923.378830612546,-11923.378830612546
C00031491,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4563.390019198996,-4563.390019198996
C00031492,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11073.663592156498,-11073.663592156498
C00031493,PYME,0.1,0.0,0.0,0.0,0.0,11535.408793175213,-11535.408793175213
C00031494,MASS,0.1,0.0,0.0,0.0,0.0,7159.811966194581,-7159.811966194581
C00031495,MASS,0.6,1941499.0,1164899.4,1164899.4,26146.50187783448,4746.035945277401,1134006.862176888
C00031496,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11974.58999212364,-11974.58999212364
C00031497,MASS,0.1,0.0,0.0,0.0,0.0,6271.625483594285,-6271.625483594285
C00031498,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8289.372852112556,-8289.372852112556
C00031499,MASS,0.1,0.0,0.0,0.0,0.0,2156.10721890706,-2156.10721890706
C00031500,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5691.399779489371,-5691.399779489371
C00031501,MASS,0.1,0.0,0.0,0.0,0.0,10007.97406205612,-10007.97406205612
C00031502,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12359.60610923333,-12359.60610923333
C00031503,MASS,0.6,1586983.0,952189.8,952189.8,7696.465953410673,4015.470524476162,940477.8635221132
C00031504,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12703.331884925166,-12703.331884925166
C00031505,MASS,0.6,1055966.0,633579.6,633579.6,8323.664111730122,2413.768619712426,622842.1672685575
C00031506,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9375.500403178625,-9375.500403178625
C00031507,MASS,0.6,1587857.0,952714.2,952714.2,22656.01521432316,4413.792271255749,925644.392514421
C00031508,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12961.071587271526,-12961.071587271526
C00031509,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12803.181516186834,-12803.181516186834
C00031510,MASS,0.6,1990303.0,1194181.8,1194181.8,10297.979556067186,4778.450616163143,1179105.3698277697
C00031511,MASS,0.1,0.0,0.0,0.0,0.0,4121.134104254856,-4121.134104254856
C00031512,MASS,0.6,1853880.0,1112328.0,1112328.0,13716.645039116418,4322.58694764816,1094288.7680132354
C00031513,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11684.38305492262,-11684.38305492262
C00031514,MASS,0.1,0.0,0.0,0.0,0.0,2970.3264585433844,-2970.3264585433844
C00031515,MASS,0.6,2355522.0,1413313.2,1413313.2,35084.07535086103,5950.762365280457,1372278.3622838585
C00031516,MASS,0.1,0.0,0.0,0.0,0.0,4778.450616163143,-4778.450616163143
C00031517,MASS,0.6,1244531.0,746718.6,746718.6,9149.15103339189,3046.7431766059194,734522.7057900021
C00031518,MASS,0.1,0.0,0.0,0.0,0.0,6239.079990320441,-6239.079990320441
C00031519,MASS,0.1,0.0,0.0,0.0,0.0,2121.7043546287464,-2121.7043546287464
C00031520,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10621.321218513993,-10621.321218513993
C00031521,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11788.521157695232,-11788.521157695232
C00031522,MASS,0.6,1565734.0,939440.4,939440.4,23323.25631237,4266.817728123019,911850.325959507
C00031523,PYME,0.1,0.0,0.0,0.0,0.0,16487.28082827485,-16487.28082827485
C00031524,MASS,0.1,0.0,0.0,0.0,0.0,8993.049294281667,-8993.049294281667
C00031525,AFFLUENT,0.1,0.0,0.0,0.0,0.0,2228.4333808546853,-2228.4333808546853
C00031526,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11142.083539986164,-11142.083539986164
C00031527,MASS,0.6,2496412.0,1497847.2,1497847.2,1344.1315978437174,7219.617141052828,1489283.4512611034
C00031528,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7810.099679305176,-7810.099679305176
C00031529,MASS,0.6,1334134.0,800480.4,800480.4,15419.956069267084,3675.606843425036,781384.8370873079
C00031530,PYME,0.1,0.0,0.0,0.0,0.0,2390.8290302244027,-2390.8290302244027
C00031531,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13174.118628633933,-13174.118628633933
C00031532,MASS,0.6,1454675.0,872805.0,872805.0,6616.966858191802,4153.262633888011,862034.7705079202
C00031533,MASS,0.6,1369482.0,821689.2,821689.2,16338.79916131926,3840.6477442815567,801509.7530943991
C00031534,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12860.613752196512,-12860.613752196512
C00031535,MASS,0.6,1542005.0,925203.0,925203.0,16820.61859673918,4289.515255488407,904092.8661477724
C00031536,MASS,0.1,0.0,0.0,0.0,0.0,3497.0281090040853,-3497.0281090040853
C00031537,PYME,0.1,0.0,0.0,0.0,0.0,13860.916460441336,-13860.916460441336
C00031538,MASS,0.6,1203918.0,722350.8,722350.8,1841.801457516216,2482.566187625124,718026.4323548587
C00031539,MASS,0.6,1465973.0,879583.8,879583.8,16774.130400194634,4221.801991534332,858587.8676082711
C00031540,MASS,0.1,0.0,0.0,0.0,0.0,7250.584642138954,-7250.584642138954
C00031541,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8309.48678785465,-8309.48678785465
C00031542,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,7000.365080597006,-7000.365080597006
C00031543,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9294.344261212962,-9294.344261212962
C00031544,PYME,0.1,0.0,0.0,0.0,0.0,13082.406120946707,-13082.406120946707
C00031545,MASS,0.6,2245635.0,1347381.0,1347381.0,23516.71961330311,4550.322252002362,1319313.9581346945
C00031546,MASS,0.1,0.0,0.0,0.0,0.0,6022.920888284678,-6022.920888284678
C00031547,MASS,0.1,0.0,0.0,0.0,0.0,4778.450616163143,-4778.450616163143
C00031548,MASS,0.1,0.0,0.0,0.0,0.0,5180.3654306248445,-5180.3654306248445
C00031549,MASS,0.1,0.0,0.0,0.0,0.0,5557.96170228996,-5557.96170228996
C00031550,MASS,0.1,0.0,0.0,0.0,0.0,9228.334123557208,-9228.334123557208
C00031551,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12048.616074415928,-12048.616074415928
C00031552,MASS,0.1,0.0,0.0,0.0,0.0,4692.96500049465,-4692.96500049465
C00031553,PYME,0.1,0.0,0.0,0.0,0.0,15249.950047838423,-15249.950047838423
C00031554,PYME,0.1,0.0,0.0,0.0,0.0,15307.882321838846,-15307.882321838846
C00031555,MASS,0.1,0.0,0.0,0.0,0.0,6036.870265625345,-6036.870265625345
C00031556,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10489.519001652625,-10489.519001652625
C00031557,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12462.104154943492,-12462.104154943492
C00031558,MASS,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00031559,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8179.257047829131,-8179.257047829131
C00031560,MASS,0.6,2740893.0,1644535.8,1644535.8,29701.54724089257,6383.092844712611,1608451.1599143948
C00031561,MASS,0.1,0.0,0.0,0.0,0.0,6570.435872693576,-6570.435872693576
C00031562,AFFLUENT,0.1,0.0,0.0,0.0,0.0,8724.28178395326,-8724.28178395326
C00031563,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,2118.689675000732,-2118.689675000732
C00031564,MASS,0.1,0.0,0.0,0.0,0.0,1960.802446985646,-1960.802446985646
C00031565,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4990.145614566872,-4990.145614566872
C00031566,PYME,0.1,0.0,0.0,0.0,0.0,5827.163579524105,-5827.163579524105
C00031567,MASS,0.6,2079679.0,1247807.4,1247807.4,16174.749604334884,4721.616825525898,1226911.0335701392
C00031568,MASS,0.6,1026818.0,616090.8,616090.8,14310.481444284962,2552.987160133939,599227.3313955811
C00031569,MASS,0.1,0.0,0.0,0.0,0.0,4735.40438863717,-4735.40438863717
C00031570,PYME,0.1,0.0,0.0,0.0,0.0,7092.974679758426,-7092.974679758426
C00031571,MASS,0.1,0.0,0.0,0.0,0.0,2461.289374924808,-2461.289374924808
C00031572,MASS,0.6,566453.0,339871.8,339871.8,884.2941559587771,2004.653270452481,336982.8525735887
C00031573,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8177.028370599,-8177.028370599
C00031574,MASS,0.1,0.0,0.0,0.0,0.0,7635.816640370042,-7635.816640370042
C00031575,MASS,0.6,1426513.0,855907.8,855907.8,10954.814375143333,3992.128384727716,840960.857240129
C00031576,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12155.696315772942,-12155.696315772942
C00031577,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,13174.52148562808,-13174.52148562808
C00031578,MASS,0.6,2632475.0,1579485.0,1579485.0,1035.3667037298917,7211.564966687798,1571238.0683295822
C00031579,PYME,0.1,0.0,0.0,0.0,0.0,7033.215474213583,-7033.215474213583
C00031580,MASS,0.1,0.0,0.0,0.0,0.0,6981.390400055758,-6981.390400055758
C00031581,MASS,0.1,0.0,0.0,0.0,0.0,9856.342022229332,-9856.342022229332
C00031582,MASS,0.1,0.0,0.0,0.0,0.0,5417.044887608317,-5417.044887608317
C00031583,MASS,0.1,0.0,0.0,0.0,0.0,4547.467744653952,-4547.467744653952
C00031584,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12722.161526013762,-12722.161526013762
C00031585,MASS,0.1,0.0,0.0,0.0,0.0,11870.773290729809,-11870.773290729809
C00031586,MASS,0.1,0.0,0.0,0.0,0.0,4722.134673863576,-4722.134673863576
C00031587,PYME,0.1,0.0,0.0,0.0,0.0,6016.608582139543,-6016.608582139543
C00031588,MASS,0.6,2137576.0,1282545.6,1282545.6,23128.233077990542,4411.299428344367,1255006.0674936653
C00031589,MASS,0.1,0.0,0.0,0.0,0.0,8299.796924330538,-8299.796924330538
C00031590,MASS,0.6,1116078.0,669646.8,669646.8,13798.144849762317,3891.4166391755066,651957.2385110622
C00031591,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11052.732539927774,-11052.732539927774
C00031592,MASS,0.1,0.0,0.0,0.0,0.0,8094.990278833386,-8094.990278833386
C00031593,MASS,0.6,2596295.0,1557777.0,1557777.0,651.3169576401308,6250.45429651861,1550875.2287458412
C00031594,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11856.335792934398,-11856.335792934398
C00031595,MASS,0.6,1645694.0,987416.4,987416.4,18057.5296535113,4237.125066973948,965121.7452795148
C00031596,AFFLUENT,0.1,0.0,0.0,0.0,0.0,4881.2354285486645,-4881.2354285486645
C00031597,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6196.242191146444,-6196.242191146444
C00031598,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10173.80048540261,-10173.80048540261
C00031599,MASS,0.6,1490411.0,894246.6,894246.6,9771.877254206049,2749.646059590453,881725.0766862035
C00031600,PYME,0.1,0.0,0.0,0.0,0.0,7891.043859784888,-7891.043859784888
C00031601,MASS,0.6,1804130.0,1082478.0,1082478.0,9639.276254626357,4732.740425147716,1068105.983320226
C00031602,MASS,0.1,0.0,0.0,0.0,0.0,2864.498952738408,-2864.498952738408
C00031603,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12099.17600962938,-12099.17600962938
C00031604,MASS,0.1,0.0,0.0,0.0,0.0,3840.6477442815567,-3840.6477442815567
C00031605,MASS,0.6,1724606.0,1034763.6,1034763.6,17286.603261805463,4032.099319747344,1013444.8974184472
C00031606,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9311.707490102008,-9311.707490102008
C00031607,MASS,0.1,0.0,0.0,0.0,0.0,7223.653277705947,-7223.653277705947
C00031608,MASS,0.6,1381737.0,829042.2,829042.2,16967.685650630785,3389.489641974754,808685.0247073944
C00031609,MASS,0.6,1544057.0,926434.2,926434.2,15082.175411337232,2305.6058261075714,909046.4187625552
C00031610,MASS,0.1,0.0,0.0,0.0,0.0,1987.6499602822605,-1987.6499602822605
C00031611,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6065.339497077355,-6065.339497077355
C00031612,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4237.464645285761,-4237.464645285761
C00031613,MASS,0.6,1426989.0,856193.4,856193.4,3935.38395140137,4132.5371284102375,848125.4789201884
C00031614,MASS,0.6,1898298.0,1138978.8,1138978.8,12984.130622065204,4471.147115220331,1121523.5222627146
C00031615,MASS,0.1,0.0,0.0,0.0,0.0,4297.050466194552,-4297.050466194552
C00031616,MASS,0.6,1876582.0,1125949.2,1125949.2,13396.900130299917,4413.935223089808,1108138.3646466103
C00031617,MASS,0.1,0.0,0.0,0.0,0.0,4758.922985178437,-4758.922985178437
C00031618,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5847.572702016024,-5847.572702016024
C00031619,MASS,0.1,0.0,0.0,0.0,0.0,1960.802446985646,-1960.802446985646
C00031620,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12350.170927057834,-12350.170927057834
C00031621,MASS,0.6,1001261.0,600756.6,600756.6,9325.865109500375,2364.789747496996,589065.9451430026
C00031622,MASS,0.1,0.0,0.0,0.0,0.0,3224.660807875001,-3224.660807875001
C00031623,MASS,0.1,0.0,0.0,0.0,0.0,5607.728443750261,-5607.728443750261
C00031624,MASS,0.1,0.0,0.0,0.0,0.0,4299.481920171203,-4299.481920171203
C00031625,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10613.191805069522,-10613.191805069522
C00031626,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,4271.127478120705,-4271.127478120705
C00031627,PYME,0.1,0.0,0.0,0.0,0.0,12801.654337521824,-12801.654337521824
C00031628,MASS,0.1,0.0,0.0,0.0,0.0,4809.090395266628,-4809.090395266628
C00031629,MASS,0.1,0.0,0.0,0.0,0.0,4142.672707676559,-4142.672707676559
C00031630,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10478.415256452665,-10478.415256452665
C00031631,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,10643.799175773504,-10643.799175773504
C00031632,MASS,0.1,0.0,0.0,0.0,0.0,4428.203129523357,-4428.203129523357
C00031633,MASS,0.1,0.0,0.0,0.0,0.0,6107.778885219876,-6107.778885219876
C00031634,MASS,0.1,0.0,0.0,0.0,0.0,4833.848511617448,-4833.848511617448
C00031635,MASS,0.6,1446945.0,868167.0,868167.0,14946.916015219724,3387.980948738474,849832.1030360418
C00031636,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8120.384695054317,-8120.384695054317
C00031637,MASS,0.6,2575056.0,1545033.6,1545033.6,1916.656294870184,7695.016670176522,1535421.9270349534
C00031638,PYME,0.1,0.0,0.0,0.0,0.0,12613.159600294535,-12613.159600294535
C00031639,MASS,0.1,0.0,0.0,0.0,0.0,7802.233246336262,-7802.233246336262
C00031640,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,5658.127699400587,-5658.127699400587
C00031641,MASS,0.1,0.0,0.0,0.0,0.0,7934.043833617847,-7934.043833617847
C00031642,MASS_AFFLUENT,0.6,1280030.0,768018.0,768018.0,14123.680292459005,3868.505321727037,750025.814385814
C00031643,AFFLUENT,0.1,0.0,0.0,0.0,0.0,11032.235410315398,-11032.235410315398
C00031644,MASS,0.1,0.0,0.0,0.0,0.0,4158.793045046931,-4158.793045046931
C00031645,MASS,0.6,1802288.0,1081372.8,1081372.8,2839.690724277913,5184.935550050265,1073348.1737256718
C00031646,MASS,0.1,0.0,0.0,0.0,0.0,7704.142234647085,-7704.142234647085
C00031647,MASS,0.1,0.0,0.0,0.0,0.0,8008.7532495111,-8008.7532495111
C00031648,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9530.62444566548,-9530.62444566548
C00031649,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,12392.003477619804,-12392.003477619804
C00031650,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8876.39826459392,-8876.39826459392
C00031651,MASS,0.1,0.0,0.0,0.0,0.0,4648.851899873209,-4648.851899873209
C00031652,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10642.4229502429,-10642.4229502429
C00031653,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,6634.88327786766,-6634.88327786766
C00031654,MASS,0.6,951257.0,570754.2,570754.2,1774.695136107673,2465.835413250742,566513.6694506415
C00031655,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12611.024177906524,-12611.024177906524
C00031656,MASS,0.6,2239423.0,1343653.8,1343653.8,9260.380382435886,4349.365609648205,1330044.054007916
C00031657,MASS,0.6,2433618.0,1460170.8,1460170.8,1854.0118639090804,5153.64553855375,1453163.1425975373
C00031658,AFFLUENT,0.1,0.0,0.0,0.0,0.0,5136.094162236967,-5136.094162236967
C00031659,MASS,0.6,1756924.0,1054154.4,1054154.4,19145.56603865907,4425.119116789399,1030583.7148445514
C00031660,MASS,0.1,0.0,0.0,0.0,0.0,3515.445852792519,-3515.445852792519
C00031661,MASS,0.1,0.0,0.0,0.0,0.0,6248.94560328233,-6248.94560328233
C00031662,AFFLUENT,0.1,0.0,0.0,0.0,0.0,12152.103537991414,-12152.103537991414
C00031663,MASS,0.6,1591747.0,955048.2,955048.2,15223.731149446718,4847.349438693784,934977.1194118594
C00031664,MASS,0.1,0.0,0.0,0.0,0.0,2578.9777014689425,-2578.9777014689425
C00031665,MASS,0.6,1366997.0,820198.2,820198.2,15842.373815153818,3347.7127143776192,801008.1134704686
C00031666,MASS,0.6,572943.0,343765.8,343765.8,914.731165371004,2015.212932028753,340835.8559026002
C00031667,MASS,0.6,2692310.0,1615386.0,1615386.0,904.0188398197272,6401.131718173241,1608080.849442007
C00031668,AFFLUENT,0.1,0.0,0.0,0.0,0.0,9438.646065487364,-9438.646065487364
C00031669,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,8866.341278190215,-8866.341278190215
C00031670,AFFLUENT,0.1,0.0,0.0,0.0,0.0,10907.107929639908,-10907.107929639908
C00031671,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,9384.909900585371,-9384.909900585371
C00031672,MASS,0.1,0.0,0.0,0.0,0.0,9719.127367204208,-9719.127367204208
C00031673,MASS,0.6,1761182.0,1056709.2,1056709.2,11474.215870071104,3088.273190240566,1042146.7109396884
C00031674,MASS,0.6,454796.0,272877.6,272877.6,5200.618789621783,1767.6047908397284,265909.37641953846
C00031675,MASS,0.6,1115153.0,669091.8,669091.8,14743.013409313477,2743.307790699203,651605.4787999874
C00031676,MASS_AFFLUENT,0.1,0.0,0.0,0.0,0.0,11210.357723001229,-11210.357723001229
C00031677,MASS,0.1,0.0,0.0,0.0,0.0,4835.027016137843,-4835.027016137843
C00031678,MASS_AFFLUENT,0.6,1317928.0,790756.8,790756.8,7738.482298685848,2602.7186488603634,780415.5990524539
C00031679,MASS,0.1,0.0,0.0,0.0,0.0,4648.477051435841,-4648.477051435841
C00031680,MASS,0.1,0.0,0.0,0.0,0.0,9272.67938279976,-9272.67938279976
C00031681,PYME,0.1,0.0,0.0,0.0,0.0,4666.306403760088,-4666.306403760088
C00031682,MASS,0.1,0.0,0.0,0.0,0.0,7430.713072347373,-7430.713072347373
C00031683,MASS,0.6,1064563.0,638737.8,638737.8,3428.17575718649,2304.1909633378214,633005.4332794758
C00031684,MASS,0.1,0.0,0.0,0.0,0.0,8507.03214007258,-8507.03214007258
C00031685,MASS,0.1,0.0,0.0,0.0,0.0,6125.699009866403,-6125.699009866403
C00031686,MASS,0.1,0.0,0.0,0.0,0.0,6487.544875244191,-6487.544875244191
C00031687,PYME,0.1,0.0,0.0,0.0,0.0,10349.970809274308,-10349.970809274308
