id_cliente,pd_score_train,pd_score_test,default_12m
C00019469,0.6489450759499988,,1
C00019470,0.055325980777979566,,0
C00019471,,0.01854699479070203,0
C00019472,0.07145830138632515,,1
C00019473,,0.021299383867760813,0
C00019474,0.16300985539914808,,0
C00019475,0.09245588070176246,,0
C00019476,0.9224522125885413,,1
C00019477,0.5786037239695375,,1
C00019478,0.027432740128351528,,0
C00019479,0.06404981373858817,,0
C00019480,0.09977421458226197,,0
C00019481,0.3289823859002862,,1
C00019482,,0.07507908229359504,0
C00019483,,0.9931659186281245,1
C00019484,0.9927952281230862,,1
C00019485,0.11165452337590079,,0
C00019486,0.9978723044693348,,1
C00019487,0.21392763465620415,,1
C00019488,0.3106490196674476,,1
C00019489,0.02281617037831284,,0
C00019490,0.9975495925566632,,1
C00019491,0.03732914135875912,,0
C00019492,,0.9883401998726977,1
C00019493,,0.31222908706921965,0
C00019494,,0.07300906797362876,0
C00019495,0.959256591281958,,1
C00019496,,0.08458462580220938,0
C00019497,0.13493719403173293,,0
C00019498,0.996795610946394,,1
C00019499,0.0846811455574177,,0
C00019500,0.991294515222699,,1
C00019501,,0.9995268745448769,1
C00019502,0.037733552330728226,,0
C00019503,0.23068369534415023,,0
C00019504,0.9548190880978276,,1
C00019505,0.996447389860901,,1
C00019506,,0.12037621665441542,0
C00019507,0.36785360236388376,,1
C00019508,0.8740681511865521,,0
C00019509,0.1947397418477331,,0
C00019510,0.24818147603094867,,1
C00019511,,0.2067668264603357,0
C00019512,,0.1397933583375045,0
C00019513,0.05297523925783747,,0
C00019514,0.33100097616853924,,1
C00019515,0.13183565767218658,,0
C00019516,,0.14695294997583475,0
C00019517,,0.2163907078057176,0
C00019518,0.10566759452451109,,0
C00019519,0.7893198701631015,,1
C00019520,,0.16713225292848588,0
C00019521,0.11231873826909179,,0
C00019522,0.9555334134354928,,1
C00019523,0.285655113871664,,0
C00019524,0.14526700107791862,,0
C00019525,0.9990693853947772,,1
C00019526,,0.8319293806161693,1
C00019527,0.14156428852827357,,0
C00019528,0.6657032047945286,,1
C00019529,,0.33588092267362957,0
C00019530,0.7599152675961047,,1
C00019531,0.14188182244110933,,0
C00019532,0.9941195470211074,,1
C00019533,0.46838125054586477,,0
C00019534,0.09223620886286102,,1
C00019535,,0.9813632711740579,1
C00019536,,0.5413048591895944,1
C00019537,,0.32385624677250524,1
C00019538,,0.18493944402954063,0
C00019539,,0.02266218993125472,0
C00019540,0.14622635662495698,,0
C00019541,0.13206133267566386,,0
C00019542,0.8098809253889409,,1
C00019543,0.29460602474867276,,1
C00019544,0.7894456272091287,,0
C00019545,0.28916527322505464,,0
C00019546,,0.995686549113717,1
C00019547,,0.7654635957070766,0
C00019548,0.015541613141397974,,0
C00019549,0.422770803365556,,0
C00019550,,0.15578055998495988,0
C00019551,,0.20446388557330386,1
C00019552,,0.13536711718395286,0
C00019553,0.8254532975409647,,0
C00019554,,0.10780763637049838,0
C00019555,0.023073246445925,,0
C00019556,0.05564789774947739,,0
C00019557,0.21259327811963852,,0
C00019558,0.9536426388492513,,1
C00019559,0.7172727353728473,,1
C00019560,0.0902520559144235,,0
C00019561,,0.15483421293796953,0
C00019562,0.6732467927779746,,1
C00019563,0.186196706353351,,0
C00019564,0.039270039910795265,,0
C00019565,0.09528196272727917,,0
C00019566,,0.42613222488302926,0
C00019567,0.9704857855739154,,1
C00019568,0.06428482839750495,,0
C00019569,,0.2097898704909607,1
C00019570,0.9996626715640983,,1
C00019571,0.9997244534487042,,1
C00019572,0.9394901180588104,,1
C00019573,,0.7367988752451424,1
C00019574,0.5687198260451958,,0
C00019575,,0.9960104611394881,1
C00019576,0.07464187636004303,,0
C00019577,0.3604930496387166,,1
C00019578,0.4544698218349441,,0
C00019579,0.05478604615243816,,0
C00019580,0.0369291467428715,,0
C00019581,0.26550481448888336,,0
C00019582,0.07655447432619655,,0
C00019583,0.3624761581822954,,0
C00019584,,0.07885961956565357,0
C00019585,0.1375659166289797,,0
C00019586,0.6001473435159232,,0
C00019587,0.05426185747860766,,0
C00019588,0.030555689584779586,,0
C00019589,0.1257580663897691,,0
C00019590,,0.15630379287999868,0
C00019591,0.09891660171873941,,0
C00019592,,0.04915995543730494,1
C00019593,0.1371591844029558,,0
C00019594,,0.14866046902230856,0
C00019595,0.31250852165414034,,0
C00019596,0.6687834226187174,,1
C00019597,,0.13504780143918046,0
C00019598,,0.045317533594157335,0
C00019599,,0.519958793592313,0
C00019600,,0.13778269664964152,0
C00019601,,0.04527250223046378,0
C00019602,,0.14738547214462538,1
C00019603,,0.7824208921345598,1
C00019604,0.4701880468903417,,0
C00019605,0.12449988600229689,,0
C00019606,0.3225691453376438,,0
C00019607,,0.5859255866770628,1
C00019608,0.9868489330457902,,1
C00019609,0.09064757289949496,,0
C00019610,0.1460795867743096,,0
C00019611,,0.08645000368404815,0
C00019612,0.9968308687467589,,1
C00019613,0.2251940023739771,,0
C00019614,0.07930487058932582,,0
C00019615,0.03200187196068606,,0
C00019616,,0.07328680672827327,0
C00019617,,0.9430404703067831,1
C00019618,0.020394415454580258,,0
C00019619,,0.1051286742879159,0
C00019620,,0.7373139104751103,1
C00019621,0.20874427826063938,,0
C00019622,0.8211042774385386,,1
C00019623,0.5931661165069895,,1
C00019624,0.06643253982428965,,0
C00019625,,0.02057676985154882,0
C00019626,0.1470825470373175,,0
C00019627,0.40564491191263546,,1
C00019628,0.25502071207182647,,1
C00019629,0.11190821065900321,,0
C00019630,,0.6007669566727446,1
C00019631,0.28771004309128767,,1
C00019632,0.9993806605811403,,1
C00019633,0.1691870179848359,,0
C00019634,0.10356511664119208,,0
C00019635,0.3201647916152001,,1
C00019636,0.6528753431944057,,1
C00019637,0.8386500654878345,,1
C00019638,0.7547675036642442,,1
C00019639,,0.17137174953326573,0
C00019640,,0.7390046426773528,1
C00019641,,0.02919525002735147,0
C00019642,,0.03698722827434389,0
C00019643,0.051179068840092386,,0
C00019644,,0.058039636314798956,0
C00019645,0.10726104075118885,,0
C00019646,,0.4872678034956951,1
C00019647,0.4890665946219878,,1
C00019648,,0.10581731374233184,0
C00019649,0.021341492893703122,,0
C00019650,0.18292486656328918,,0
C00019651,0.06902622257666052,,0
C00019652,0.1357975417378948,,0
C00019653,0.4873540505732655,,0
C00019654,,0.9789027733054333,1
C00019655,0.03209725651217885,,0
C00019656,,0.7824814831478983,1
C00019657,0.1711620866672128,,1
C00019658,,0.2266358547780873,0
C00019659,0.03964996102957786,,0
C00019660,,0.0888796500544454,0
C00019661,0.03259933064496751,,0
C00019662,0.9871815418418198,,1
C00019663,0.055507960335156335,,0
C00019664,,0.05151512147250675,0
C00019665,0.19086096048973897,,0
C00019666,0.11824081223801604,,0
C00019667,0.6964829566510016,,1
C00019668,,0.06667349829107214,0
C00019669,0.5040391659602039,,1
C00019670,0.12851663667614222,,0
C00019671,,0.14961546820677005,0
C00019672,0.03866744364092095,,0
C00019673,0.16538673582361674,,1
C00019674,0.15728148603706607,,0
C00019675,0.0971161030583424,,1
C00019676,,0.262158180892397,0
C00019677,0.26962604652686006,,0
C00019678,0.6757932966199955,,0
C00019679,,0.36763896974670646,0
C00019680,,0.05334328181395936,0
C00019681,,0.3131768948426899,0
C00019682,0.8568337007322706,,1
C00019683,0.744111524354351,,0
C00019684,,0.1014204554411592,0
C00019685,0.035546103649515666,,0
C00019686,0.08539463316516824,,0
C00019687,0.03586571235572528,,0
C00019688,0.07363488960809057,,0
C00019689,0.12237343380852005,,0
C00019690,0.11422498584893205,,0
C00019691,,0.32444906306536825,0
C00019692,,0.9148452749967587,1
C00019693,,0.7270582085853674,1
C00019694,0.09952154077631589,,0
C00019695,0.1809948123859455,,1
C00019696,0.08665049650974689,,0
C00019697,,0.4231623456376788,1
C00019698,0.06702707935924282,,0
C00019699,0.17938659918746958,,0
C00019700,0.5986806153087844,,0
C00019701,0.029408760918874243,,0
C00019702,0.39564852594220534,,1
C00019703,0.3274620061620727,,0
C00019704,,0.07937941366931314,0
C00019705,0.09364351201113819,,0
C00019706,0.09062278649557519,,0
C00019707,0.2144844953843906,,1
C00019708,0.9887743838936774,,1
C00019709,0.1417090657482826,,0
C00019710,0.9719523855513658,,1
C00019711,0.21295827848510251,,0
C00019712,0.05225898120991744,,0
C00019713,0.40927936433745654,,0
C00019714,0.1968377972256194,,0
C00019715,0.09794514932471723,,0
C00019716,0.028872108248772604,,0
C00019717,0.5276042377658542,,1
C00019718,0.035642774796991364,,1
C00019719,,0.7776038324271223,1
C00019720,0.19365209083459434,,0
C00019721,0.05751985323908414,,0
C00019722,0.7388277345758383,,1
C00019723,0.05393420214607222,,0
C00019724,,0.09211254178762686,0
C00019725,0.0381872267158006,,0
C00019726,0.29975912242439934,,0
C00019727,0.6844717032855377,,1
C00019728,0.04494702521015945,,0
C00019729,0.1753445262564788,,0
C00019730,0.849800522821645,,1
C00019731,,0.470269126739249,0
C00019732,0.1122136948943406,,0
C00019733,0.1961842625115052,,0
C00019734,0.45778919064972484,,1
C00019735,0.759575335727321,,0
C00019736,,0.5977037957052458,0
C00019737,0.5892734730388177,,0
C00019738,0.5767387728757355,,1
C00019739,0.22923492925487415,,0
C00019740,0.2584035946907301,,0
C00019741,,0.0851401468605992,0
C00019742,0.8552660706010763,,1
C00019743,,0.23636768826714172,0
C00019744,0.06661965995906119,,0
C00019745,,0.253712643622315,0
C00019746,,0.2180964474392804,0
C00019747,0.24660579532818125,,0
C00019748,0.18318420659594684,,0
C00019749,0.019726183995033026,,0
C00019750,0.9366676401260753,,1
C00019751,0.114339012427719,,0
C00019752,0.16694336767000403,,1
C00019753,0.17617442852164802,,0
C00019754,0.9423671351132259,,1
C00019755,0.1733775724105583,,0
C00019756,0.17033516365037582,,0
C00019757,,0.1361719299061703,0
C00019758,0.16475648426854728,,0
C00019759,0.6724005520731515,,1
C00019760,0.21647727706752123,,0
C00019761,0.5657300891092288,,1
C00019762,0.7789541022205165,,0
C00019763,0.9352598404098845,,0
C00019764,0.9732344315064425,,1
C00019765,0.04782156452979591,,0
C00019766,0.4762950148965343,,1
C00019767,0.07416952703764548,,0
C00019768,,0.19032280772946036,0
C00019769,0.9475256949081573,,1
C00019770,0.05877762677626327,,0
C00019771,0.49951361840444597,,0
C00019772,0.10227466962988896,,0
C00019773,,0.0800216331441611,0
C00019774,0.4135775404243494,,0
C00019775,0.11209649419029706,,0
C00019776,0.03211054482681903,,0
C00019777,0.18180323386377797,,0
C00019778,0.25390120348437883,,0
C00019779,0.0651873415423607,,0
C00019780,0.07754806314876145,,0
C00019781,,0.9999989736803605,1
C00019782,,0.7085493467155054,1
C00019783,0.3246134178147899,,0
C00019784,0.10571773427686823,,0
C00019785,0.01715007722562878,,0
C00019786,0.04046606867676573,,0
C00019787,,0.06573960694117342,0
C00019788,0.9598793654195721,,1
C00019789,0.1690346783850318,,1
C00019790,,0.059781354390232466,0
C00019791,,0.02396878771478523,0
C00019792,0.12177549543241642,,1
C00019793,0.8078295775236058,,1
C00019794,0.05964785970951297,,0
C00019795,0.9584736633379741,,1
C00019796,,0.09134696613782464,0
C00019797,0.9251847240064299,,1
C00019798,0.044582177538677346,,0
C00019799,,0.04474153235136994,0
C00019800,0.08440034314336152,,0
C00019801,0.14515097429915788,,0
C00019802,0.038385997927358494,,0
C00019803,,0.5565773770683438,0
C00019804,0.26783664352913417,,1
C00019805,0.10140152882298985,,0
C00019806,0.4660015860174278,,1
C00019807,0.04679798526883961,,0
C00019808,0.3663543930737235,,1
C00019809,0.03571034560834351,,0
C00019810,0.13230513730893206,,0
C00019811,,0.07027610823274809,0
C00019812,0.9782433397565224,,1
C00019813,,0.20261607974055096,0
C00019814,0.07915590561932344,,0
C00019815,0.605203029076695,,1
C00019816,,0.046414053748946145,0
C00019817,0.0846037297942536,,0
C00019818,,0.08717327053736254,0
C00019819,0.1961665576365638,,1
C00019820,0.9983403168842679,,1
C00019821,0.9395399374504869,,1
C00019822,0.11162680700735236,,0
C00019823,,0.11689255675680078,0
C00019824,0.9528934850449025,,1
C00019825,,0.04483159000944119,0
C00019826,,0.5476761893288473,0
C00019827,0.9468038752650808,,1
C00019828,0.039723524208832725,,0
C00019829,0.22369842819920543,,0
C00019830,0.8372082994996818,,1
C00019831,0.6073818723739534,,0
C00019832,0.31023770887652147,,1
C00019833,0.856107017061256,,0
C00019834,,0.08621449189574673,0
C00019835,0.9868607237740717,,1
C00019836,0.42086679900369506,,1
C00019837,0.9520459698455621,,1
C00019838,0.06821587209728759,,0
C00019839,0.04516309048158542,,0
C00019840,0.06160094899932962,,0
C00019841,0.12382221114601272,,0
C00019842,0.9957366462220014,,1
C00019843,0.989712721576335,,1
C00019844,0.13170410568174484,,0
C00019845,0.9997238148521985,,1
C00019846,,0.03239469959398598,0
C00019847,,0.9310952167564102,1
C00019848,0.04215927465328259,,0
C00019849,,0.6294988721565766,1
C00019850,0.24904596334863086,,1
C00019851,0.39260560911243036,,0
C00019852,0.7909937041640537,,1
C00019853,,0.043218592747604936,0
C00019854,0.9862210083677667,,1
C00019855,0.11372805396156567,,0
C00019856,,0.10585283709423515,0
C00019857,0.3359484817240751,,1
C00019858,0.20763483591197684,,1
C00019859,,0.9800579681716247,1
C00019860,0.059114489751406284,,0
C00019861,0.03770598090110435,,0
C00019862,0.06631849133785116,,0
C00019863,0.6060411500230776,,1
C00019864,,0.9990263459104963,1
C00019865,0.7301222045857373,,1
C00019866,0.06838886736937355,,0
C00019867,0.9647887499232177,,1
C00019868,0.09113398400587877,,0
C00019869,,0.7789988624853236,1
C00019870,0.5657217440867254,,0
C00019871,0.15835830296880773,,0
C00019872,0.11110409308723775,,0
C00019873,,0.6428470738224005,1
C00019874,0.08626983685361267,,0
C00019875,,0.0692457229401542,0
C00019876,0.9260740481653396,,1
C00019877,0.5840338689220065,,1
C00019878,0.6787897211182167,,0
C00019879,,0.078110569538312,0
C00019880,0.11675098303076559,,0
C00019881,,0.04516015498190903,0
C00019882,0.10795305950375704,,0
C00019883,0.11715880142398293,,0
C00019884,0.14221410156161618,,0
C00019885,0.17653720579694535,,0
C00019886,,0.07498954919701926,0
C00019887,0.4682481591346372,,0
C00019888,0.5996378911689444,,0
C00019889,,0.250870791691013,0
C00019890,0.09115022010349129,,0
C00019891,0.053301571926833116,,0
C00019892,0.22606286190541425,,1
C00019893,0.9991767525626591,,1
C00019894,,0.09583824913277637,0
C00019895,,0.5843508666447846,1
C00019896,0.9985636783461505,,1
C00019897,0.7668341428456927,,1
C00019898,0.07487877738944128,,0
C00019899,0.04899012900685663,,0
C00019900,0.03254001612542471,,0
C00019901,0.14145589695971983,,0
C00019902,,0.2481186693837676,0
C00019903,,0.9881157493198789,1
C00019904,0.03160344125442971,,0
C00019905,0.1087778511287786,,0
C00019906,,0.8348022214040025,1
C00019907,,0.4343564585323997,0
C00019908,0.041307965751328446,,0
C00019909,0.8184600262939231,,1
C00019910,,0.034022397532624774,0
C00019911,0.10924446040078263,,0
C00019912,0.05940976471529392,,0
C00019913,0.25790361532012884,,0
C00019914,0.9215750580704416,,1
C00019915,0.07221872117532298,,0
C00019916,0.5652969560885212,,1
C00019917,0.04077805252509186,,0
C00019918,0.5550283806655314,,1
C00019919,0.10985862459617417,,0
C00019920,0.828623656061507,,1
C00019921,0.11172246925976745,,0
C00019922,0.7216076076762914,,1
C00019923,0.9994648751899738,,1
C00019924,0.5185140093307006,,0
C00019925,,0.08526790616764761,0
C00019926,0.26334050192301883,,0
C00019927,0.2802740658239966,,0
C00019928,0.6351869553024941,,0
C00019929,0.38290653207645275,,0
C00019930,,0.9968937804062885,1
C00019931,0.11338398915942034,,1
C00019932,,0.34605537145418935,0
C00019933,,0.19969441082375844,0
C00019934,,0.029556151807814735,0
C00019935,0.6513219630775425,,1
C00019936,,0.9640338056134958,1
C00019937,0.0363929016400431,,0
C00019938,0.02020519693831842,,0
C00019939,,0.04014103112299416,0
C00019940,,0.06742121862131817,0
C00019941,0.9996867679040882,,1
C00019942,0.12008597592942888,,1
C00019943,0.21217293748288737,,0
C00019944,,0.03966732446259428,0
C00019945,,0.07969453806759574,0
C00019946,,0.6780163537130682,1
C00019947,,0.20590587349729111,1
C00019948,0.2795346130176008,,0
C00019949,,0.07938779230320185,0
C00019950,0.9993051585333423,,1
C00019951,0.9710696621596306,,1
C00019952,0.8676575817010121,,0
C00019953,0.07631899216227386,,0
C00019954,,0.9562701042410062,1
C00019955,0.10911625335383816,,1
C00019956,0.9880466219185121,,1
C00019957,,0.4783050441060096,0
C00019958,0.1452674830193953,,0
C00019959,0.07644334925628672,,0
C00019960,0.9926901480626668,,1
C00019961,0.17900973579611223,,1
C00019962,0.04756163640150622,,0
C00019963,,0.5853144789628525,1
C00019964,,0.6831010623341011,1
C00019965,0.18484535045014794,,0
C00019966,0.8342124973632807,,0
C00019967,0.35428179515504077,,1
C00019968,0.24529969527853,,0
C00019969,,0.33835460233454323,1
C00019970,0.23321596526241653,,0
C00019971,,0.8337337693645805,1
C00019972,0.9625438384748106,,1
C00019973,,0.9648918397292859,1
C00019974,0.9074356180663513,,1
C00019975,0.042351794432289015,,0
C00019976,,0.0199823398524959,0
C00019977,0.6400264164149524,,1
C00019978,0.0931129348539049,,0
C00019979,,0.893911497539889,1
C00019980,0.037520136337432015,,0
C00019981,,0.0812010614247176,0
C00019982,0.0208214935203408,,0
C00019983,,0.5769184631704972,1
C00019984,0.11954560798522418,,0
C00019985,0.8547136258226287,,0
C00019986,0.13695374236016353,,0
C00019987,,0.39764653266453687,1
C00019988,0.37548637139083235,,0
C00019989,,0.6935347002627641,0
C00019990,0.01920022879989008,,0
C00019991,0.2123531893598392,,0
C00019992,,0.060778504801841035,0
C00019993,,0.3702995732740745,1
C00019994,0.05915619981419223,,0
C00019995,0.26404259074474645,,1
C00019996,0.2699236809609452,,1
C00019997,,0.19689250993811508,0
C00019998,,0.9272388625329625,1
C00019999,0.5893822181218263,,1
C00020000,0.0959527547475309,,0
C00020001,0.39769581205898913,,1
C00020002,0.7194996154715436,,1
C00020003,,0.03477660468071501,0
C00020004,0.028465119911840298,,0
C00020005,0.4905145492904196,,0
C00020006,,0.04690833075304366,0
C00020007,0.6798667613972107,,0
C00020008,,0.5454387655788732,0
C00020009,0.08150761593365119,,1
C00020010,0.04604196380446168,,0
C00020011,0.15402416262757668,,0
C00020012,0.9883064003421028,,1
C00020013,,0.05934881771576384,0
C00020014,0.06870373601475296,,0
C00020015,0.29584049931161,,0
C00020016,,0.08606302443719661,0
C00020017,,0.10435265044957763,0
C00020018,,0.1557415077807306,0
C00020019,0.19833360954347157,,1
C00020020,0.7429981114119902,,0
C00020021,,0.9999221691504074,1
C00020022,0.9904092253974814,,1
C00020023,0.04954241714441876,,0
C00020024,,0.0186081254663843,0
C00020025,0.8152898552794305,,1
C00020026,,0.26497651885164475,0
C00020027,,0.07203326520553438,0
C00020028,0.03444940424131796,,0
C00020029,0.638367176104895,,1
C00020030,,0.06763659056742022,0
C00020031,0.20356411285276707,,0
C00020032,,0.10985138165478607,0
C00020033,0.7432800573986584,,1
C00020034,0.0599811996190706,,0
C00020035,0.7357082237771477,,1
C00020036,0.09478530598125827,,0
C00020037,,0.05729569662257358,0
C00020038,0.11538493764884393,,0
C00020039,,0.08098064310209264,0
C00020040,,0.09973725930755291,0
C00020041,0.9941388778760444,,1
C00020042,0.0667896396497111,,0
C00020043,0.9797679088533681,,1
C00020044,,0.1134738130693027,0
C00020045,0.04952799382820063,,0
C00020046,0.6450372795902183,,0
C00020047,0.899976056476042,,1
C00020048,0.1719251860846595,,0
C00020049,,0.03034639817898585,0
C00020050,0.805326182399136,,0
C00020051,0.2659625627640535,,0
C00020052,,0.7212027130161109,0
C00020053,0.9997809986628083,,1
C00020054,0.1867850961101735,,0
C00020055,,0.9983649882196832,1
C00020056,0.40553414072121574,,0
C00020057,0.9498857138952512,,1
C00020058,0.7034693010694149,,1
C00020059,,0.7544658466604904,1
C00020060,0.9346137134955078,,1
C00020061,,0.9973912069525468,1
C00020062,0.0576375244812138,,0
C00020063,0.0549117825599502,,0
C00020064,0.02926179542732951,,0
C00020065,0.04239209790253764,,0
C00020066,0.7840325771909891,,0
C00020067,0.026858707729890338,,0
C00020068,,0.41616830215155376,1
C00020069,,0.042712073942621664,0
C00020070,,0.04136380424486371,0
C00020071,0.0944803959896216,,0
C00020072,0.9998780793751346,,1
C00020073,0.1951383153888904,,0
C00020074,,0.02126133871528215,0
C00020075,0.1674782206878025,,0
C00020076,,0.795523559817904,1
C00020077,,0.1419140232722152,0
C00020078,,0.7516758450757108,0
C00020079,0.03836524224689071,,0
C00020080,0.1354780088679818,,0
C00020081,0.5438495038516046,,1
C00020082,0.5496271518009065,,0
C00020083,0.6198075946290437,,1
C00020084,,0.10288806300653974,0
C00020085,0.9999421935309285,,1
C00020086,0.8337153590426851,,0
C00020087,0.43963967824012484,,1
C00020088,0.14071480016282892,,0
C00020089,0.5945004845150736,,0
C00020090,0.08811120609709262,,0
C00020091,0.8698734789966058,,1
C00020092,,0.9375800978728601,1
C00020093,,0.043763232347809794,0
C00020094,0.0564207984720363,,0
C00020095,0.11949546386535494,,0
C00020096,0.015175290315974399,,0
C00020097,,0.9991843929284422,1
C00020098,,0.16229960379681757,0
C00020099,,0.03460045217576731,0
C00020100,0.07007142536026396,,0
C00020101,0.054525215644099616,,0
C00020102,0.9396488719847933,,1
C00020103,0.011548319691100411,,0
C00020104,,0.8790577628378861,1
C00020105,0.7185842262916752,,1
C00020106,,0.336818504043152,0
C00020107,,0.038715643488243204,0
C00020108,0.4193387235679233,,1
C00020109,,0.38165131011424697,1
C00020110,0.23418575996517169,,0
C00020111,,0.9873912511594637,1
C00020112,0.03060152393180831,,0
C00020113,0.1615850716235813,,0
C00020114,0.12491582017991079,,0
C00020115,,0.7707414629717297,1
C00020116,0.10865334637494607,,0
C00020117,,0.16449317299716623,0
C00020118,,0.012541156598055195,0
C00020119,0.13187661919714527,,0
C00020120,0.16709911412673917,,0
C00020121,0.9768014629501596,,1
C00020122,0.21727787778898258,,0
C00020123,0.9714990822920628,,1
C00020124,0.20086013300614464,,1
C00020125,0.2416996412475475,,1
C00020126,,0.14653674583096268,1
C00020127,0.10546175670891884,,0
C00020128,0.7413107371396084,,0
C00020129,0.07259311136915472,,0
C00020130,,0.13083871724660856,0
C00020131,0.08611043924056015,,0
C00020132,0.10659814620095785,,1
C00020133,0.9154102523869998,,1
C00020134,,0.13894537278661523,0
C00020135,0.052953854183681946,,1
C00020136,0.3641500342044866,,0
C00020137,0.254451298532609,,0
C00020138,,0.33367600918812884,0
C00020139,0.6336179887569848,,0
C00020140,0.04783459341199604,,0
C00020141,0.05850781959674102,,0
C00020142,,0.0656650671347258,0
C00020143,0.304950330619767,,0
C00020144,0.3529699663704617,,1
C00020145,,0.08115705164882728,0
C00020146,,0.18969574064019137,1
C00020147,0.19907194531517436,,0
C00020148,0.08204640378144112,,0
C00020149,0.14870399728807812,,0
C00020150,,0.9986117245397973,1
C00020151,0.047020634883249784,,0
C00020152,,0.1200685218943624,0
C00020153,0.6123706784478071,,1
C00020154,0.8345449089344793,,1
C00020155,0.8406975123433695,,1
C00020156,0.33651308309721134,,1
C00020157,0.1921192389242947,,0
C00020158,,0.1745804931332053,1
C00020159,0.0647704787539958,,0
C00020160,,0.8386194116300945,1
C00020161,0.04681528279861641,,0
C00020162,0.16340966789364442,,0
C00020163,0.15104352076674069,,0
C00020164,,0.8557340926877403,1
C00020165,,0.1034053115586262,0
C00020166,0.5023631486705823,,1
C00020167,0.11483990411512209,,0
C00020168,0.10435574005343858,,0
C00020169,0.5743738091488186,,0
C00020170,0.18136033871521637,,0
C00020171,,0.5095451021218499,1
C00020172,0.8929675397541925,,1
C00020173,0.38454582912113167,,1
C00020174,0.10730014106796881,,0
C00020175,0.14214940057243122,,0
C00020176,,0.9520051751533886,1
C00020177,0.5209192669051391,,1
C00020178,0.8666982362988138,,1
C00020179,0.05489922846404201,,0
C00020180,,0.7577943679776931,1
C00020181,,0.059109197274249334,0
C00020182,0.6219634550473352,,1
C00020183,,0.9833701381154096,1
C00020184,,0.03296275946692091,1
C00020185,0.07974628220184701,,0
C00020186,,0.9997822391595967,1
C00020187,,0.10634341055979762,0
C00020188,0.07863565205376652,,0
C00020189,0.5566113319622692,,1
C00020190,0.058230449419397784,,0
C00020191,,0.08007954664996235,0
C00020192,0.711852502030358,,1
C00020193,,0.5192118784621096,1
C00020194,0.7172989745413801,,0
C00020195,0.03365699749318971,,0
C00020196,,0.675771674053982,1
C00020197,0.2165486718456907,,0
C00020198,0.12241697222371946,,0
C00020199,0.09867532497655121,,0
C00020200,0.3612732878916935,,1
C00020201,0.08870488800982676,,0
C00020202,,0.019634279505592118,0
C00020203,0.6825099842550917,,1
C00020204,0.9340047991855586,,1
C00020205,0.9164610394978873,,0
C00020206,0.6430009048919266,,1
C00020207,0.8525792731621824,,1
C00020208,,0.7753092998395346,0
C00020209,0.06059594793463551,,0
C00020210,0.8835882447543408,,0
C00020211,0.9997272402940376,,1
C00020212,0.43343732631058374,,1
C00020213,0.029365057483174313,,0
C00020214,0.9294882506148657,,1
C00020215,0.4280911711358266,,1
C00020216,0.2134223362463188,,0
C00020217,,0.9837990759640857,1
C00020218,0.3954751755178337,,1
C00020219,0.9995309190553167,,1
C00020220,,0.9258813248021693,1
C00020221,0.07967096709249291,,0
C00020222,0.3987515303185784,,1
C00020223,0.11057979212507732,,0
C00020224,0.8812059587185853,,1
C00020225,0.994632233815242,,1
C00020226,,0.9850939348978013,1
C00020227,0.3435860099120886,,1
C00020228,,0.7349185302281692,1
C00020229,,0.263837532643177,0
C00020230,,0.03147243169895017,0
C00020231,0.057292426039617594,,0
C00020232,0.9694290707192464,,1
C00020233,0.5756234699381156,,0
C00020234,0.30725656541336926,,0
C00020235,,0.05603978904387348,0
C00020236,,0.3985408166723843,0
C00020237,0.13312929756445138,,0
C00020238,0.9603286202276934,,1
C00020239,,0.9948821478951598,1
C00020240,0.16946002762333262,,0
C00020241,0.9563572738534287,,1
C00020242,,0.15623331614667538,0
C00020243,0.25826476201663656,,0
C00020244,,0.8590972677833002,0
C00020245,,0.9647467531904473,1
C00020246,,0.10449144684871679,0
C00020247,0.095319489627819,,0
C00020248,0.2418172821232958,,0
C00020249,,0.12902120124416144,0
C00020250,0.11821819398800776,,0
C00020251,0.2574718789505663,,0
C00020252,,0.7664640206256748,1
C00020253,0.17504388741101584,,0
C00020254,,0.06803944899906351,0
C00020255,,0.032927764435359344,0
C00020256,0.08848681811148626,,0
C00020257,,0.8262984357126903,1
C00020258,0.16402411329769773,,0
C00020259,0.31040664453456873,,0
C00020260,,0.99528885023091,1
C00020261,0.6773546771598054,,1
C00020262,,0.34024398390297034,0
C00020263,0.11989242101011471,,0
C00020264,,0.3492606312224278,1
C00020265,0.08372202327959191,,1
C00020266,,0.9928694568557276,1
C00020267,0.03803395574018092,,0
C00020268,0.7242454245135327,,1
C00020269,0.09193343582059299,,0
C00020270,0.4244364012313128,,0
C00020271,0.20903344490041723,,1
C00020272,0.8291217131530368,,1
C00020273,,0.0702927128322137,0
C00020274,,0.05973885915680083,0
C00020275,0.8873431480203677,,1
C00020276,,0.0355558629918455,0
C00020277,0.046483345228698396,,0
C00020278,,0.09972064460436349,0
C00020279,0.0135982614765566,,0
C00020280,0.5698808327359979,,1
C00020281,0.043006972102319435,,0
C00020282,0.04198794004521074,,0
C00020283,0.3432893134055287,,1
C00020284,0.06394647891080583,,0
C00020285,0.66445735582143,,0
C00020286,0.03816104974999315,,0
C00020287,0.9946673734451211,,1
C00020288,0.06448638931504098,,1
C00020289,0.3563462032551512,,1
C00020290,,0.05916713149457915,0
C00020291,0.901769334704643,,1
C00020292,,0.42698758008406745,0
